Tim Quartz Clear,,
Tim Quartz Clear 1,"Date : 21/07/2021, 16:20:17",
Wavelength (nm),ABS,%T
979.00,0.297,50.4
980.00,0.277,52.8
981.00,0.256,55.4
982.00,0.235,58.2
983.00,0.25,56.2
984.00,0.282,52.2
985.00,0.309,49.1
986.00,0.321,47.8
987.00,0.324,47.4
988.00,0.324,47.4
989.00,0.322,47.6
990.00,0.313,48.6
991.00,0.301,50
992.00,0.291,51.2
993.00,0.275,53
994.00,0.246,56.7
995.00,0.224,59.7
996.00,0.225,59.6
997.00,0.256,55.5
998.00,0.288,51.5
999.00,0.295,50.7
"1,000.00",0.299,50.2
"1,001.00",0.299,50.2
"1,002.00",0.299,50.2
"1,003.00",0.297,50.5
"1,004.00",0.295,50.7
"1,005.00",0.294,50.8
"1,006.00",0.293,50.9
"1,007.00",0.293,50.9
"1,008.00",0.291,51.2
"1,009.00",0.291,51.2
"1,010.00",0.29,51.3
"1,011.00",0.287,51.6
"1,012.00",0.285,51.8
"1,013.00",0.282,52.2
"1,014.00",0.281,52.3
"1,015.00",0.283,52.2
"1,016.00",0.29,51.3
"1,017.00",0.29,51.3
"1,018.00",0.295,50.7
"1,019.00",0.296,50.6
"1,020.00",0.3,50.2
"1,021.00",0.304,49.7
"1,022.00",0.309,49.1
"1,023.00",0.315,48.4
"1,024.00",0.315,48.4
"1,025.00",0.319,48
"1,026.00",0.319,48
"1,027.00",0.323,47.5
"1,028.00",0.326,47.2
"1,029.00",0.328,47
"1,030.00",0.33,46.8
"1,031.00",0.33,46.8
"1,032.00",0.331,46.6
"1,033.00",0.332,46.6
"1,034.00",0.335,46.2
"1,035.00",0.336,46.1
"1,036.00",0.337,46
"1,037.00",0.342,45.5
"1,038.00",0.346,45.1
"1,039.00",0.358,43.9
"1,040.00",0.361,43.5
"1,041.00",0.364,43.2
"1,042.00",0.366,43.1
"1,043.00",0.371,42.6
"1,044.00",0.371,42.6
"1,045.00",0.372,42.5
"1,046.00",0.375,42.1
"1,047.00",0.376,42.1
"1,048.00",0.376,42.1
"1,049.00",0.377,42
"1,050.00",0.379,41.8
"1,051.00",0.381,41.6
"1,052.00",0.381,41.6
"1,053.00",0.382,41.5
"1,054.00",0.383,41.4
"1,055.00",0.397,40.1
"1,056.00",0.403,39.5
"1,057.00",0.409,39
"1,058.00",0.429,37.2
"1,059.00",0.446,35.8
"1,060.00",0.461,34.6
"1,061.00",0.466,34.2
"1,062.00",0.48,33.1
"1,063.00",0.481,33
"1,064.00",0.479,33.2
"1,065.00",0.479,33.2
"1,066.00",0.479,33.2
"1,067.00",0.479,33.2
"1,068.00",0.479,33.2
"1,069.00",0.482,32.9
"1,070.00",0.494,32.1
"1,071.00",0.494,32.1
"1,072.00",0.494,32.1
"1,073.00",0.494,32.1
"1,074.00",0.501,31.6
"1,075.00",0.517,30.4
"1,076.00",0.517,30.4
"1,077.00",0.518,30.3
"1,078.00",0.518,30.4
"1,079.00",0.518,30.3
"1,080.00",0.518,30.4
"1,081.00",0.518,30.3
"1,082.00",0.521,30.1
"1,083.00",0.521,30.1
"1,084.00",0.525,29.9
"1,085.00",0.525,29.8
"1,086.00",0.524,29.9
"1,087.00",0.532,29.3
"1,088.00",0.541,28.8
"1,089.00",0.555,27.9
"1,090.00",0.557,27.7
"1,091.00",0.56,27.5
"1,092.00",0.562,27.4
"1,093.00",0.559,27.6
"1,094.00",0.562,27.4
"1,095.00",0.557,27.7
"1,096.00",0.57,26.9
"1,097.00",0.572,26.8
"1,098.00",0.573,26.7
"1,099.00",0.577,26.5
"1,100.00",0.179,66.3
,,
,,
Tim Quartz Dark,,
Tim Quartz Dark 4,"Date : 21/07/2021, 15:55:02",
Wavelength (nm),ABS,%T
190.00,1.715,1.9
191.00,1.721,1.9
192.00,1.725,1.9
193.00,1.732,1.9
194.00,1.737,1.8
195.00,1.737,1.8
196.00,1.737,1.8
197.00,1.738,1.8
198.00,1.737,1.8
199.00,1.737,1.8
200.00,1.736,1.8
201.00,1.726,1.9
202.00,1.724,1.9
203.00,1.724,1.9
204.00,1.724,1.9
205.00,1.724,1.9
206.00,1.723,1.9
207.00,1.714,1.9
208.00,1.707,2
209.00,1.705,2
210.00,1.698,2
211.00,1.692,2
212.00,1.685,2.1
213.00,1.679,2.1
214.00,1.674,2.1
215.00,1.715,1.9
216.00,1.751,1.8
217.00,1.75,1.8
218.00,1.75,1.8
219.00,1.745,1.8
220.00,1.721,1.9
221.00,1.712,1.9
222.00,1.687,2.1
223.00,1.628,2.4
224.00,1.593,2.6
225.00,1.565,2.7
226.00,1.54,2.9
227.00,1.514,3.1
228.00,1.505,3.1
229.00,1.499,3.2
230.00,1.5,3.2
231.00,1.5,3.2
232.00,1.487,3.3
233.00,1.469,3.4
234.00,1.448,3.6
235.00,1.426,3.7
236.00,1.408,3.9
237.00,1.392,4.1
238.00,1.374,4.2
239.00,1.351,4.5
240.00,1.325,4.7
241.00,1.297,5
242.00,1.273,5.3
243.00,1.26,5.5
244.00,1.248,5.7
245.00,1.231,5.9
246.00,1.198,6.3
247.00,1.171,6.7
248.00,1.157,7
249.00,1.146,7.1
250.00,1.131,7.4
251.00,1.114,7.7
252.00,1.09,8.1
253.00,1.07,8.5
254.00,1.053,8.8
255.00,1.04,9.1
256.00,1.024,9.5
257.00,1.007,9.9
258.00,0.99,10.2
259.00,0.973,10.6
260.00,0.96,11
261.00,0.954,11.1
262.00,0.952,11.2
263.00,0.95,11.2
264.00,0.945,11.4
265.00,0.937,11.6
266.00,0.932,11.7
267.00,0.926,11.9
268.00,0.92,12
269.00,0.917,12.1
270.00,0.917,12.1
271.00,0.914,12.2
272.00,0.911,12.3
273.00,0.91,12.3
274.00,0.91,12.3
275.00,0.912,12.2
276.00,0.913,12.2
277.00,0.913,12.2
278.00,0.913,12.2
279.00,0.913,12.2
280.00,0.914,12.2
281.00,0.914,12.2
282.00,0.914,12.2
283.00,0.914,12.2
284.00,0.914,12.2
285.00,0.915,12.2
286.00,0.915,12.2
287.00,0.915,12.2
288.00,0.915,12.2
289.00,0.915,12.2
290.00,0.913,12.2
291.00,0.908,12.3
292.00,0.906,12.4
293.00,0.906,12.4
294.00,0.906,12.4
295.00,0.903,12.5
296.00,0.9,12.6
297.00,0.9,12.6
298.00,0.899,12.6
299.00,0.899,12.6
300.00,0.899,12.6
301.00,0.899,12.6
302.00,0.899,12.6
303.00,0.895,12.7
304.00,0.891,12.9
305.00,0.887,13
306.00,0.883,13.1
307.00,0.879,13.2
308.00,0.873,13.4
309.00,0.866,13.6
310.00,0.863,13.7
311.00,0.86,13.8
312.00,0.856,13.9
313.00,0.851,14.1
314.00,0.845,14.3
315.00,0.84,14.5
316.00,0.839,14.5
317.00,0.839,14.5
318.00,0.833,14.7
319.00,0.824,15
320.00,0.818,15.2
321.00,0.814,15.3
322.00,0.805,15.7
323.00,0.796,16
324.00,0.791,16.2
325.00,0.79,16.2
326.00,0.786,16.4
327.00,0.782,16.5
328.00,0.777,16.7
329.00,0.771,16.9
330.00,0.765,17.2
331.00,0.758,17.5
332.00,0.752,17.7
333.00,0.75,17.8
334.00,0.747,17.9
335.00,0.744,18
336.00,0.739,18.3
337.00,0.733,18.5
338.00,0.729,18.7
339.00,0.726,18.8
340.00,0.721,19
341.00,0.716,19.2
342.00,0.711,19.5
343.00,0.707,19.6
344.00,0.705,19.7
345.00,0.706,19.7
346.00,0.706,19.7
347.00,0.704,19.8
348.00,0.699,20
349.00,0.694,20.2
350.00,0.692,20.3
351.00,0.688,20.5
352.00,0.686,20.6
353.00,0.682,20.8
354.00,0.681,20.8
355.00,0.68,20.9
356.00,0.68,20.9
357.00,0.679,20.9
358.00,0.679,21
359.00,0.679,21
360.00,0.677,21
361.00,0.676,21.1
362.00,0.679,21
363.00,0.679,20.9
364.00,0.679,20.9
365.00,0.679,20.9
366.00,0.679,20.9
367.00,0.679,20.9
368.00,0.679,21
369.00,0.677,21
370.00,0.677,21
371.00,0.675,21.1
372.00,0.675,21.2
373.00,0.674,21.2
374.00,0.673,21.2
375.00,0.673,21.2
376.00,0.672,21.3
377.00,0.676,21.1
378.00,0.682,20.8
379.00,0.684,20.7
380.00,0.683,20.7
381.00,0.682,20.8
382.00,0.68,20.9
383.00,0.68,20.9
384.00,0.68,20.9
385.00,0.68,20.9
386.00,0.68,20.9
387.00,0.681,20.9
388.00,0.682,20.8
389.00,0.682,20.8
390.00,0.672,21.3
391.00,0.667,21.5
392.00,0.667,21.5
393.00,0.668,21.5
394.00,0.668,21.5
395.00,0.67,21.4
396.00,0.67,21.4
397.00,0.67,21.4
398.00,0.669,21.4
399.00,0.669,21.4
400.00,0.669,21.4
401.00,0.669,21.4
402.00,0.669,21.4
403.00,0.669,21.4
404.00,0.669,21.4
405.00,0.672,21.3
406.00,0.674,21.2
407.00,0.676,21.1
408.00,0.676,21.1
409.00,0.676,21.1
410.00,0.675,21.1
411.00,0.675,21.1
412.00,0.677,21.1
413.00,0.678,21
414.00,0.678,21
415.00,0.678,21
416.00,0.678,21
417.00,0.678,21
418.00,0.678,21
419.00,0.678,21
420.00,0.678,21
421.00,0.679,21
422.00,0.681,20.8
423.00,0.683,20.7
424.00,0.684,20.7
425.00,0.686,20.6
426.00,0.688,20.5
427.00,0.691,20.4
428.00,0.691,20.4
429.00,0.692,20.3
430.00,0.693,20.3
431.00,0.693,20.3
432.00,0.694,20.2
433.00,0.694,20.2
434.00,0.695,20.2
435.00,0.697,20.1
436.00,0.697,20.1
437.00,0.698,20.1
438.00,0.698,20
439.00,0.698,20
440.00,0.698,20
441.00,0.699,20
442.00,0.7,20
443.00,0.702,19.9
444.00,0.703,19.8
445.00,0.704,19.8
446.00,0.704,19.8
447.00,0.704,19.8
448.00,0.705,19.7
449.00,0.706,19.7
450.00,0.706,19.7
451.00,0.707,19.6
452.00,0.708,19.6
453.00,0.709,19.6
454.00,0.711,19.5
455.00,0.712,19.4
456.00,0.712,19.4
457.00,0.713,19.4
458.00,0.713,19.4
459.00,0.71,19.5
460.00,0.71,19.5
461.00,0.713,19.4
462.00,0.718,19.1
463.00,0.719,19.1
464.00,0.719,19.1
465.00,0.718,19.1
466.00,0.718,19.1
467.00,0.718,19.1
468.00,0.719,19.1
469.00,0.719,19.1
470.00,0.72,19.1
471.00,0.72,19.1
472.00,0.721,19
473.00,0.721,19
474.00,0.721,19
475.00,0.721,19
476.00,0.721,19
477.00,0.721,19
478.00,0.721,19
479.00,0.721,19
480.00,0.721,19
481.00,0.718,19.1
482.00,0.714,19.3
483.00,0.71,19.5
484.00,0.708,19.6
485.00,0.717,19.2
486.00,0.725,18.8
487.00,0.723,18.9
488.00,0.722,19
489.00,0.726,18.8
490.00,0.726,18.8
491.00,0.723,18.9
492.00,0.724,18.9
493.00,0.731,18.6
494.00,0.735,18.4
495.00,0.735,18.4
496.00,0.733,18.5
497.00,0.733,18.5
498.00,0.733,18.5
499.00,0.736,18.4
500.00,0.736,18.4
501.00,0.736,18.4
502.00,0.736,18.4
503.00,0.735,18.4
504.00,0.734,18.4
505.00,0.734,18.4
506.00,0.734,18.5
507.00,0.732,18.5
508.00,0.731,18.6
509.00,0.73,18.6
510.00,0.73,18.6
511.00,0.73,18.6
512.00,0.731,18.6
513.00,0.731,18.6
514.00,0.732,18.5
515.00,0.731,18.6
516.00,0.731,18.6
517.00,0.731,18.6
518.00,0.731,18.6
519.00,0.736,18.4
520.00,0.737,18.3
521.00,0.737,18.3
522.00,0.736,18.4
523.00,0.734,18.5
524.00,0.731,18.6
525.00,0.73,18.6
526.00,0.728,18.7
527.00,0.728,18.7
528.00,0.728,18.7
529.00,0.739,18.3
530.00,0.743,18.1
531.00,0.741,18.1
532.00,0.735,18.4
533.00,0.737,18.3
534.00,0.741,18.2
535.00,0.74,18.2
536.00,0.739,18.2
537.00,0.739,18.2
538.00,0.739,18.2
539.00,0.734,18.5
540.00,0.729,18.7
541.00,0.73,18.6
542.00,0.738,18.3
543.00,0.741,18.2
544.00,0.742,18.1
545.00,0.741,18.1
546.00,0.74,18.2
547.00,0.739,18.2
548.00,0.74,18.2
549.00,0.74,18.2
550.00,0.737,18.3
551.00,0.735,18.4
552.00,0.733,18.5
553.00,0.733,18.5
554.00,0.735,18.4
555.00,0.734,18.4
556.00,0.733,18.5
557.00,0.732,18.5
558.00,0.731,18.6
559.00,0.729,18.7
560.00,0.719,19.1
561.00,0.715,19.3
562.00,0.713,19.4
563.00,0.713,19.4
564.00,0.71,19.5
565.00,0.708,19.6
566.00,0.707,19.6
567.00,0.708,19.6
568.00,0.708,19.6
569.00,0.706,19.7
570.00,0.703,19.8
571.00,0.701,19.9
572.00,0.701,19.9
573.00,0.701,19.9
574.00,0.701,19.9
575.00,0.701,19.9
576.00,0.702,19.9
577.00,0.702,19.9
578.00,0.701,19.9
579.00,0.7,19.9
580.00,0.698,20.1
581.00,0.696,20.2
582.00,0.695,20.2
583.00,0.692,20.3
584.00,0.69,20.4
585.00,0.688,20.5
586.00,0.686,20.6
587.00,0.685,20.7
588.00,0.683,20.7
589.00,0.682,20.8
590.00,0.681,20.8
591.00,0.68,20.9
592.00,0.679,20.9
593.00,0.677,21.1
594.00,0.673,21.2
595.00,0.67,21.4
596.00,0.668,21.5
597.00,0.668,21.5
598.00,0.668,21.5
599.00,0.668,21.5
600.00,0.667,21.5
601.00,0.664,21.7
602.00,0.658,22
603.00,0.654,22.2
604.00,0.653,22.2
605.00,0.653,22.2
606.00,0.655,22.1
607.00,0.654,22.2
608.00,0.65,22.4
609.00,0.647,22.6
610.00,0.646,22.6
611.00,0.647,22.5
612.00,0.647,22.5
613.00,0.645,22.6
614.00,0.642,22.8
615.00,0.639,23
616.00,0.636,23.1
617.00,0.635,23.2
618.00,0.632,23.3
619.00,0.63,23.5
620.00,0.627,23.6
621.00,0.624,23.7
622.00,0.622,23.9
623.00,0.619,24
624.00,0.616,24.2
625.00,0.613,24.4
626.00,0.611,24.5
627.00,0.61,24.5
628.00,0.61,24.5
629.00,0.61,24.5
630.00,0.607,24.7
631.00,0.604,24.9
632.00,0.601,25.1
633.00,0.598,25.2
634.00,0.595,25.4
635.00,0.595,25.4
636.00,0.593,25.5
637.00,0.592,25.6
638.00,0.59,25.7
639.00,0.588,25.8
640.00,0.584,26
641.00,0.583,26.2
642.00,0.579,26.3
643.00,0.578,26.4
644.00,0.575,26.6
645.00,0.573,26.8
646.00,0.57,26.9
647.00,0.569,27
648.00,0.565,27.2
649.00,0.562,27.4
650.00,0.559,27.6
651.00,0.556,27.8
652.00,0.554,27.9
653.00,0.552,28.1
654.00,0.551,28.1
655.00,0.548,28.3
656.00,0.545,28.5
657.00,0.54,28.8
658.00,0.537,29.1
659.00,0.534,29.3
660.00,0.533,29.3
661.00,0.533,29.3
662.00,0.534,29.2
663.00,0.533,29.3
664.00,0.53,29.5
665.00,0.528,29.6
666.00,0.524,29.9
667.00,0.521,30.1
668.00,0.518,30.3
669.00,0.516,30.5
670.00,0.513,30.7
671.00,0.512,30.8
672.00,0.51,30.9
673.00,0.508,31
674.00,0.505,31.2
675.00,0.503,31.4
676.00,0.499,31.7
677.00,0.497,31.8
678.00,0.494,32.1
679.00,0.49,32.4
680.00,0.486,32.7
681.00,0.485,32.7
682.00,0.485,32.8
683.00,0.485,32.7
684.00,0.485,32.8
685.00,0.484,32.8
686.00,0.481,33.1
687.00,0.477,33.3
688.00,0.474,33.6
689.00,0.473,33.7
690.00,0.47,33.9
691.00,0.467,34.1
692.00,0.464,34.3
693.00,0.463,34.5
694.00,0.461,34.6
695.00,0.458,34.9
696.00,0.454,35.2
697.00,0.449,35.6
698.00,0.444,36
699.00,0.441,36.2
700.00,0.442,36.1
701.00,0.446,35.8
702.00,0.447,35.7
703.00,0.447,35.7
704.00,0.445,35.9
705.00,0.441,36.2
706.00,0.438,36.4
707.00,0.437,36.6
708.00,0.433,36.9
709.00,0.43,37.1
710.00,0.429,37.3
711.00,0.427,37.4
712.00,0.427,37.4
713.00,0.424,37.7
714.00,0.422,37.8
715.00,0.419,38.1
716.00,0.418,38.2
717.00,0.417,38.3
718.00,0.417,38.3
719.00,0.418,38.2
720.00,0.418,38.2
721.00,0.416,38.4
722.00,0.415,38.5
723.00,0.412,38.7
724.00,0.41,38.9
725.00,0.408,39.1
726.00,0.405,39.3
727.00,0.404,39.5
728.00,0.4,39.8
729.00,0.397,40.1
730.00,0.394,40.4
731.00,0.389,40.8
732.00,0.387,41
733.00,0.386,41.1
734.00,0.384,41.3
735.00,0.384,41.3
736.00,0.384,41.3
737.00,0.382,41.5
738.00,0.382,41.5
739.00,0.379,41.8
740.00,0.377,42
741.00,0.374,42.2
742.00,0.374,42.3
743.00,0.374,42.3
744.00,0.372,42.5
745.00,0.369,42.8
746.00,0.365,43.1
747.00,0.364,43.2
748.00,0.363,43.3
749.00,0.363,43.3
750.00,0.361,43.6
751.00,0.36,43.6
752.00,0.359,43.8
753.00,0.358,43.8
754.00,0.357,43.9
755.00,0.354,44.2
756.00,0.354,44.2
757.00,0.354,44.2
758.00,0.351,44.5
759.00,0.35,44.6
760.00,0.35,44.7
761.00,0.348,44.9
762.00,0.345,45.2
763.00,0.343,45.4
764.00,0.337,46.1
765.00,0.332,46.6
766.00,0.331,46.6
767.00,0.334,46.3
768.00,0.338,46
769.00,0.338,45.9
770.00,0.337,46.1
771.00,0.336,46.1
772.00,0.336,46.2
773.00,0.334,46.4
774.00,0.334,46.4
775.00,0.332,46.6
776.00,0.33,46.8
777.00,0.33,46.8
778.00,0.329,46.9
779.00,0.327,47.1
780.00,0.324,47.4
781.00,0.323,47.6
782.00,0.323,47.6
783.00,0.322,47.7
784.00,0.321,47.8
785.00,0.32,47.8
786.00,0.318,48.1
787.00,0.316,48.3
788.00,0.318,48.1
789.00,0.32,47.8
790.00,0.324,47.4
791.00,0.327,47.1
792.00,0.33,46.8
793.00,0.329,46.8
794.00,0.328,46.9
795.00,0.324,47.4
796.00,0.319,48
797.00,0.312,48.7
798.00,0.307,49.4
799.00,0.302,49.9
800.00,0.299,50.2
801.00,0.296,50.6
802.00,0.293,50.9
803.00,0.29,51.3
804.00,0.287,51.6
805.00,0.286,51.8
806.00,0.283,52.1
807.00,0.282,52.2
808.00,0.282,52.2
809.00,0.282,52.2
810.00,0.281,52.4
811.00,0.28,52.5
812.00,0.279,52.6
813.00,0.279,52.6
814.00,0.277,52.8
815.00,0.276,53
816.00,0.276,53
817.00,0.276,53
818.00,0.274,53.2
819.00,0.273,53.3
820.00,0.27,53.7
821.00,0.264,54.4
822.00,0.254,55.7
823.00,0.241,57.4
824.00,0.235,58.3
825.00,0.236,58.1
826.00,0.257,55.3
827.00,0.279,52.6
828.00,0.281,52.4
829.00,0.267,54.1
830.00,0.265,54.4
831.00,0.276,52.9
832.00,0.288,51.5
833.00,0.284,52
834.00,0.27,53.8
835.00,0.254,55.7
836.00,0.251,56.1
837.00,0.259,55
838.00,0.273,53.4
839.00,0.279,52.7
840.00,0.278,52.7
841.00,0.271,53.6
842.00,0.266,54.2
843.00,0.264,54.4
844.00,0.264,54.4
845.00,0.266,54.2
846.00,0.268,53.9
847.00,0.267,54.1
848.00,0.266,54.2
849.00,0.266,54.1
850.00,0.264,54.4
851.00,0.264,54.5
852.00,0.263,54.5
853.00,0.261,54.8
854.00,0.258,55.3
855.00,0.258,55.3
856.00,0.258,55.3
857.00,0.257,55.3
858.00,0.257,55.4
859.00,0.256,55.4
860.00,0.256,55.4
861.00,0.252,55.9
862.00,0.251,56.1
863.00,0.248,56.5
864.00,0.247,56.6
865.00,0.248,56.6
866.00,0.247,56.6
867.00,0.247,56.7
868.00,0.246,56.8
869.00,0.246,56.8
870.00,0.245,56.8
871.00,0.243,57.2
872.00,0.243,57.2
873.00,0.242,57.3
874.00,0.24,57.5
875.00,0.238,57.8
876.00,0.238,57.8
877.00,0.238,57.9
878.00,0.237,57.9
879.00,0.234,58.3
880.00,0.228,59.2
881.00,0.218,60.5
882.00,0.201,62.9
883.00,0.196,63.7
884.00,0.198,63.5
885.00,0.215,60.9
886.00,0.244,57
887.00,0.267,54
888.00,0.269,53.8
889.00,0.26,54.9
890.00,0.253,55.9
891.00,0.246,56.7
892.00,0.243,57.1
893.00,0.241,57.4
894.00,0.238,57.8
895.00,0.23,58.9
896.00,0.219,60.4
897.00,0.217,60.6
898.00,0.219,60.3
899.00,0.233,58.5
900.00,0.247,56.6
901.00,0.249,56.4
902.00,0.246,56.7
903.00,0.24,57.6
904.00,0.231,58.7
905.00,0.214,61
906.00,0.204,62.5
907.00,0.209,61.8
908.00,0.229,59
909.00,0.25,56.3
910.00,0.256,55.5
911.00,0.25,56.2
912.00,0.242,57.3
913.00,0.234,58.4
914.00,0.228,59.2
915.00,0.221,60.1
916.00,0.211,61.5
917.00,0.203,62.7
918.00,0.194,63.9
919.00,0.206,62.3
920.00,0.23,58.9
921.00,0.253,55.9
922.00,0.257,55.4
923.00,0.248,56.5
924.00,0.242,57.3
925.00,0.24,57.6
926.00,0.239,57.6
927.00,0.238,57.8
928.00,0.237,58
929.00,0.235,58.2
930.00,0.231,58.7
931.00,0.229,59.1
932.00,0.225,59.6
933.00,0.224,59.7
934.00,0.224,59.7
935.00,0.224,59.7
936.00,0.224,59.7
937.00,0.221,60.1
938.00,0.214,61
939.00,0.208,61.9
940.00,0.208,61.9
941.00,0.21,61.6
942.00,0.218,60.5
943.00,0.221,60.1
944.00,0.222,60
945.00,0.222,60
946.00,0.222,60
947.00,0.219,60.4
948.00,0.219,60.4
949.00,0.219,60.4
950.00,0.241,57.4
951.00,0.256,55.4
952.00,0.26,55
953.00,0.26,54.9
954.00,0.269,53.8
955.00,0.281,52.4
956.00,0.287,51.6
957.00,0.29,51.3
958.00,0.291,51.2
959.00,0.294,50.9
960.00,0.295,50.8
961.00,0.295,50.7
962.00,0.296,50.6
963.00,0.297,50.4
964.00,0.297,50.4
965.00,0.298,50.3
966.00,0.301,50
967.00,0.301,50
968.00,0.305,49.5
969.00,0.309,49.1
970.00,0.314,48.5
971.00,0.318,48.1
972.00,0.32,47.9
973.00,0.319,47.9
974.00,0.317,48.2
975.00,0.315,48.4
976.00,0.312,48.7
977.00,0.312,48.7
978.00,0.309,49.1
979.00,0.299,50.2
980.00,0.276,52.9
981.00,0.257,55.4
982.00,0.243,57.2
983.00,0.254,55.8
984.00,0.287,51.6
985.00,0.314,48.5
986.00,0.317,48.2
987.00,0.322,47.6
988.00,0.324,47.4
989.00,0.322,47.6
990.00,0.313,48.7
991.00,0.302,49.8
992.00,0.291,51.1
993.00,0.275,53.1
994.00,0.244,57.1
995.00,0.222,59.9
996.00,0.222,60
997.00,0.253,55.9
998.00,0.287,51.6
999.00,0.3,50.1
"1,000.00",0.301,50
"1,001.00",0.302,49.9
"1,002.00",0.302,49.9
"1,003.00",0.297,50.5
"1,004.00",0.296,50.6
"1,005.00",0.293,51
"1,006.00",0.292,51.1
"1,007.00",0.292,51
"1,008.00",0.292,51
"1,009.00",0.294,50.8
"1,010.00",0.294,50.8
"1,011.00",0.292,51.1
"1,012.00",0.287,51.7
"1,013.00",0.28,52.5
"1,014.00",0.28,52.5
"1,015.00",0.283,52.2
"1,016.00",0.29,51.3
"1,017.00",0.295,50.7
"1,018.00",0.299,50.2
"1,019.00",0.303,49.7
"1,020.00",0.306,49.4
"1,021.00",0.309,49.1
"1,022.00",0.31,48.9
"1,023.00",0.316,48.3
"1,024.00",0.317,48.2
"1,025.00",0.318,48.1
"1,026.00",0.32,47.9
"1,027.00",0.321,47.7
"1,028.00",0.326,47.2
"1,029.00",0.328,47
"1,030.00",0.329,46.9
"1,031.00",0.332,46.5
"1,032.00",0.333,46.5
"1,033.00",0.335,46.2
"1,034.00",0.337,46
"1,035.00",0.34,45.8
"1,036.00",0.345,45.2
"1,037.00",0.345,45.2
"1,038.00",0.349,44.8
"1,039.00",0.359,43.7
"1,040.00",0.363,43.3
"1,041.00",0.366,43.1
"1,042.00",0.367,42.9
"1,043.00",0.368,42.9
"1,044.00",0.368,42.8
"1,045.00",0.372,42.5
"1,046.00",0.375,42.2
"1,047.00",0.382,41.5
"1,048.00",0.382,41.5
"1,049.00",0.378,41.8
"1,050.00",0.379,41.7
"1,051.00",0.381,41.6
"1,052.00",0.382,41.5
"1,053.00",0.385,41.2
"1,054.00",0.385,41.2
"1,055.00",0.394,40.4
"1,056.00",0.409,39
"1,057.00",0.413,38.7
"1,058.00",0.421,37.9
"1,059.00",0.443,36.1
"1,060.00",0.46,34.7
"1,061.00",0.471,33.8
"1,062.00",0.48,33.1
"1,063.00",0.483,32.9
"1,064.00",0.483,32.8
"1,065.00",0.483,32.9
"1,066.00",0.483,32.9
"1,067.00",0.483,32.9
"1,068.00",0.484,32.8
"1,069.00",0.487,32.6
"1,070.00",0.495,32
"1,071.00",0.498,31.7
"1,072.00",0.502,31.5
"1,073.00",0.503,31.4
"1,074.00",0.502,31.5
"1,075.00",0.505,31.2
"1,076.00",0.511,30.8
"1,077.00",0.516,30.5
"1,078.00",0.52,30.2
"1,079.00",0.52,30.2
"1,080.00",0.528,29.7
"1,081.00",0.526,29.8
"1,082.00",0.527,29.7
"1,083.00",0.528,29.7
"1,084.00",0.531,29.4
"1,085.00",0.529,29.5
"1,086.00",0.521,30.1
"1,087.00",0.533,29.3
"1,088.00",0.54,28.9
"1,089.00",0.547,28.4
"1,090.00",0.561,27.5
"1,091.00",0.564,27.3
"1,092.00",0.568,27.1
"1,093.00",0.568,27
"1,094.00",0.565,27.2
"1,095.00",0.567,27.1
"1,096.00",0.567,27.1
"1,097.00",0.58,26.3
"1,098.00",0.579,26.4
"1,099.00",0.602,25
"1,100.00",0.262,54.7
