S5,Unnamed: 1,Unnamed: 2
Default Batch 1,"Date : 27/04/2021, 12:58:03",
Wavelength (nm),ABS,%T
652,0.13,74
653,0.13,74.1
654,0.129,74.2
655,0.128,74.4
656,0.128,74.5
657,0.127,74.7
658,0.127,74.7
659,0.126,74.7
660,0.127,74.6
661,0.127,74.6
662,0.127,74.6
663,0.127,74.6
664,0.127,74.7
665,0.126,74.8
666,0.125,75
667,0.125,75.1
668,0.124,75.1
669,0.124,75.2
670,0.124,75.2
671,0.123,75.3
672,0.123,75.3
673,0.123,75.3
674,0.122,75.5
675,0.122,75.5
676,0.121,75.6
677,0.121,75.7
678,0.12,75.9
679,0.119,76
680,0.119,76
681,0.119,76.1
682,0.119,76.1
683,0.119,76.1
684,0.118,76.1
685,0.118,76.2
686,0.118,76.2
687,0.118,76.2
688,0.118,76.2
689,0.118,76.3
690,0.117,76.3
691,0.116,76.5
692,0.116,76.6
693,0.116,76.6
694,0.115,76.6
695,0.115,76.8
696,0.114,77
697,0.113,77
698,0.113,77
699,0.113,77
700,0.113,77
701,0.113,77
702,0.113,77
703,0.113,77
704,0.113,77
705,0.113,77.1
706,0.113,77.1
707,0.113,77.1
708,0.113,77.1
709,0.112,77.2
710,0.112,77.2
711,0.112,77.2
712,0.112,77.3
713,0.112,77.4
714,0.111,77.4
715,0.111,77.5
716,0.111,77.5
717,0.11,77.5
718,0.111,77.5
719,0.111,77.5
720,0.111,77.5
721,0.111,77.4
722,0.111,77.4
723,0.111,77.4
724,0.111,77.4
725,0.111,77.5
726,0.11,77.6
727,0.11,77.6
728,0.11,77.6
729,0.11,77.6
730,0.11,77.6
731,0.11,77.6
732,0.11,77.7
733,0.11,77.7
734,0.11,77.7
735,0.109,77.8
736,0.108,77.9
737,0.108,77.9
738,0.108,78
739,0.107,78.2
740,0.106,78.3
741,0.106,78.4
742,0.106,78.4
743,0.106,78.4
744,0.105,78.5
745,0.105,78.5
746,0.105,78.5
747,0.105,78.5
748,0.105,78.5
749,0.105,78.6
750,0.105,78.6
751,0.105,78.6
752,0.105,78.6
753,0.105,78.6
754,0.105,78.6
755,0.105,78.6
756,0.105,78.6
757,0.105,78.6
758,0.105,78.6
759,0.105,78.6
760,0.105,78.6
761,0.104,78.7
762,0.104,78.7
763,0.104,78.7
764,0.104,78.7
765,0.104,78.7
766,0.104,78.7
767,0.104,78.7
768,0.104,78.7
769,0.104,78.7
770,0.104,78.7
771,0.104,78.7
772,0.104,78.7
773,0.103,78.9
774,0.103,78.9
775,0.103,78.9
776,0.103,78.9
777,0.104,78.8
778,0.104,78.7
779,0.104,78.6
780,0.104,78.6
781,0.104,78.7
782,0.104,78.7
783,0.104,78.7
784,0.103,78.8
785,0.103,78.8
786,0.102,79.1
787,0.102,79.1
788,0.102,79.1
789,0.101,79.2
790,0.1,79.4
791,0.099,79.5
792,0.098,79.9
793,0.098,79.9
794,0.097,79.9
795,0.097,80
796,0.097,80
797,0.097,80
798,0.097,80
799,0.097,80
800,0.097,80
801,0.097,80
802,0.097,80
803,0.097,80
804,0.097,80
805,0.097,80
806,0.097,80
807,0.097,80
808,0.097,80
809,0.097,80
810,0.097,80
811,0.097,80.1
812,0.097,80.1
813,0.098,79.9
814,0.098,79.7
815,0.098,79.8
816,0.098,79.8
817,0.098,79.8
818,0.097,79.9
819,0.096,80.2
820,0.095,80.3
821,0.093,80.8
822,0.092,80.9
823,0.094,80.6
824,0.093,80.7
825,0.093,80.8
826,0.093,80.6
827,0.092,81
828,0.092,80.9
829,0.092,81
830,0.091,81
831,0.091,81
832,0.092,80.9
833,0.092,80.9
834,0.092,80.9
835,0.092,80.9
836,0.092,81
837,0.092,80.9
838,0.092,80.9
839,0.092,80.9
840,0.092,81
841,0.092,81
842,0.092,81
843,0.091,81
844,0.091,81
845,0.094,80.6
846,0.092,80.9
847,0.09,81.4
848,0.09,81.4
849,0.089,81.4
850,0.089,81.4
851,0.089,81.4
852,0.09,81.3
853,0.09,81.3
854,0.092,81
855,0.092,80.9
856,0.092,80.9
857,0.092,80.9
858,0.092,81
859,0.092,81
860,0.091,81
861,0.092,81
862,0.091,81.1
863,0.089,81.5
864,0.087,81.8
865,0.087,81.8
866,0.088,81.7
867,0.088,81.7
868,0.088,81.7
869,0.088,81.7
870,0.088,81.7
871,0.088,81.7
872,0.088,81.7
873,0.087,81.9
874,0.086,82
875,0.086,82
876,0.087,81.9
877,0.086,82
878,0.086,81.9
879,0.086,82.1
880,0.085,82.2
881,0.085,82.3
882,0.085,82.3
883,0.085,82.3
884,0.084,82.3
885,0.084,82.3
886,0.084,82.3
887,0.085,82.2
888,0.086,82.1
889,0.085,82.1
890,0.085,82.1
891,0.085,82.2
892,0.085,82.2
893,0.085,82.2
894,0.085,82.2
895,0.085,82.2
896,0.085,82.2
897,0.085,82.2
898,0.084,82.4
899,0.084,82.4
900,0.084,82.4
901,0.084,82.5
902,0.084,82.5
903,0.084,82.5
904,0.083,82.6
905,0.082,82.7
906,0.083,82.6
907,0.081,83
908,0.081,83
909,0.081,83
910,0.081,83
911,0.081,83
912,0.083,82.7
913,0.082,82.7
914,0.083,82.7
915,0.083,82.7
916,0.081,83.1
917,0.081,83
918,0.081,83
919,0.08,83.1
920,0.081,83
921,0.082,82.9
922,0.081,82.9
923,0.081,82.9
924,0.081,82.9
925,0.081,82.9
926,0.081,82.9
927,0.082,82.8
928,0.082,82.8
929,0.081,82.9
930,0.081,83
931,0.081,83
932,0.081,83
933,0.082,82.7
934,0.082,82.8
935,0.082,82.9
936,0.082,82.9
937,0.082,82.8
938,0.082,82.8
939,0.082,82.8
940,0.082,82.8
941,0.082,82.8
942,0.082,82.8
943,0.082,82.8
944,0.082,82.8
945,0.081,82.9
946,0.08,83.2
947,0.08,83.2
948,0.08,83.2
949,0.08,83.2
950,0.085,82.1
951,0.095,80.3
952,0.099,79.6
953,0.099,79.6
954,0.099,79.6
955,0.1,79.4
956,0.103,78.9
957,0.104,78.8
958,0.104,78.7
959,0.105,78.5
960,0.105,78.4
961,0.106,78.3
962,0.107,78.1
963,0.109,77.9
964,0.109,77.8
965,0.11,77.7
966,0.111,77.4
967,0.114,76.9
968,0.116,76.5
969,0.118,76.1
970,0.119,76
971,0.119,76
972,0.119,76
973,0.118,76.2
974,0.117,76.4
975,0.116,76.5
976,0.116,76.5
977,0.116,76.6
978,0.113,77.1
979,0.109,77.7
980,0.104,78.6
981,0.097,80
982,0.09,81.3
983,0.09,81.3
984,0.091,81.1
985,0.097,80
986,0.103,78.8
987,0.108,78
988,0.111,77.4
989,0.111,77.4
990,0.111,77.5
991,0.11,77.7
992,0.107,78.2
993,0.103,79
994,0.102,79
995,0.092,80.9
996,0.088,81.7
997,0.088,81.7
998,0.089,81.6
999,0.095,80.3
1000.00,0.095,80.3
1001.00,0.098,79.7
1002.00,0.099,79.6
1003.00,0.102,79.1
1004.00,0.102,79
1005.00,0.102,79
1006.00,0.102,79
1007.00,0.103,78.9
1008.00,0.103,79
1009.00,0.103,79
1010.00,0.101,79.2
1011.00,0.101,79.2
1012.00,0.101,79.3
1013.00,0.099,79.6
1014.00,0.093,80.6
1015.00,0.093,80.6
1016.00,0.098,79.9
1017.00,0.099,79.5
1018.00,0.101,79.3
1019.00,0.103,78.9
1020.00,0.103,78.9
1021.00,0.103,78.9
1022.00,0.103,78.8
1023.00,0.106,78.4
1024.00,0.106,78.4
1025.00,0.106,78.3
1026.00,0.107,78.1
1027.00,0.107,78.1
1028.00,0.109,77.8
1029.00,0.11,77.6
1030.00,0.11,77.7
1031.00,0.11,77.7
1032.00,0.11,77.7
1033.00,0.11,77.7
1034.00,0.11,77.6
1035.00,0.113,77.1
1036.00,0.113,77.1
1037.00,0.113,77.1
1038.00,0.113,77
1039.00,0.115,76.7
1040.00,0.117,76.4
1041.00,0.118,76.3
1042.00,0.119,76.1
1043.00,0.119,76
1044.00,0.119,76.1
1045.00,0.119,76
1046.00,0.12,75.9
1047.00,0.123,75.4
1048.00,0.123,75.4
1049.00,0.123,75.4
1050.00,0.123,75.4
1051.00,0.123,75.3
1052.00,0.124,75.2
1053.00,0.124,75.2
1054.00,0.123,75.3
1055.00,0.122,75.5
1056.00,0.122,75.6
1057.00,0.123,75.3
1058.00,0.126,74.9
1059.00,0.128,74.4
1060.00,0.132,73.8
1061.00,0.135,73.2
1062.00,0.14,72.5
1063.00,0.14,72.5
1064.00,0.14,72.5
1065.00,0.139,72.6
1066.00,0.138,72.8
1067.00,0.138,72.8
1068.00,0.14,72.5
1069.00,0.142,72.2
1070.00,0.143,72
1071.00,0.144,71.8
1072.00,0.144,71.7
1073.00,0.145,71.5
1074.00,0.146,71.4
1075.00,0.146,71.4
1076.00,0.146,71.4
1077.00,0.15,70.9
1078.00,0.15,70.8
1079.00,0.149,71
1080.00,0.144,71.7
1081.00,0.144,71.8
1082.00,0.144,71.7
1083.00,0.147,71.4
1084.00,0.147,71.3
1085.00,0.144,71.8
1086.00,0.144,71.8
1087.00,0.144,71.8
1088.00,0.144,71.8
1089.00,0.144,71.7
1090.00,0.145,71.7
1091.00,0.148,71
1092.00,0.148,71.1
1093.00,0.148,71
1094.00,0.148,71.2
1095.00,0.147,71.2
1096.00,0.149,70.9
1097.00,0.151,70.6
1098.00,0.151,70.6
1099.00,0.153,70.3
1100.00,0.149,71
,,
,,
S5,,
Default Batch 3,"Date : 27/04/2021, 13:00:09",
Wavelength (nm),ABS,%T
190,1.484,3.3
191,1.558,2.8
192,1.597,2.5
193,1.622,2.4
194,1.64,2.3
195,1.644,2.3
196,1.644,2.3
197,1.658,2.2
198,1.662,2.2
199,1.669,2.1
200,1.668,2.1
201,1.664,2.2
202,1.659,2.2
203,1.645,2.3
204,1.632,2.3
205,1.613,2.4
206,1.585,2.6
207,1.553,2.8
208,1.514,3.1
209,1.469,3.4
210,1.42,3.8
211,1.372,4.2
212,1.316,4.8
213,1.264,5.4
214,1.212,6.1
215,1.198,6.3
216,1.167,6.8
217,1.117,7.6
218,1.066,8.6
219,1.021,9.5
220,0.977,10.6
221,0.938,11.5
222,0.902,12.5
223,0.856,13.9
224,0.824,15
225,0.802,15.8
226,0.784,16.4
227,0.77,17
228,0.758,17.5
229,0.754,17.6
230,0.757,17.5
231,0.763,17.3
232,0.77,17
233,0.778,16.7
234,0.787,16.3
235,0.798,15.9
236,0.811,15.5
237,0.823,15
238,0.835,14.6
239,0.845,14.3
240,0.851,14.1
241,0.852,14.1
242,0.853,14
243,0.854,14
244,0.855,13.9
245,0.854,14
246,0.838,14.5
247,0.819,15.2
248,0.804,15.7
249,0.789,16.2
250,0.775,16.8
251,0.75,17.8
252,0.724,18.9
253,0.698,20
254,0.676,21.1
255,0.653,22.2
256,0.627,23.6
257,0.604,24.9
258,0.579,26.4
259,0.557,27.8
260,0.54,28.8
261,0.535,29.2
262,0.525,29.9
263,0.517,30.4
264,0.51,30.9
265,0.502,31.5
266,0.493,32.1
267,0.486,32.7
268,0.48,33.1
269,0.476,33.4
270,0.471,33.8
271,0.466,34.2
272,0.463,34.5
273,0.463,34.5
274,0.463,34.4
275,0.464,34.4
276,0.463,34.5
277,0.461,34.6
278,0.457,34.9
279,0.457,34.9
280,0.456,35
281,0.454,35.2
282,0.452,35.3
283,0.452,35.3
284,0.452,35.3
285,0.451,35.4
286,0.446,35.8
287,0.445,35.9
288,0.445,35.9
289,0.444,36
290,0.442,36.1
291,0.438,36.5
292,0.438,36.5
293,0.435,36.7
294,0.434,36.8
295,0.429,37.2
296,0.427,37.4
297,0.427,37.4
298,0.427,37.4
299,0.427,37.4
300,0.426,37.5
301,0.425,37.6
302,0.425,37.6
303,0.422,37.8
304,0.422,37.9
305,0.421,37.9
306,0.416,38.4
307,0.413,38.6
308,0.41,38.9
309,0.406,39.2
310,0.404,39.5
311,0.403,39.5
312,0.402,39.7
313,0.398,40
314,0.396,40.2
315,0.396,40.2
316,0.397,40.1
317,0.396,40.2
318,0.392,40.5
319,0.389,40.9
320,0.389,40.9
321,0.386,41.2
322,0.38,41.6
323,0.377,42
324,0.376,42
325,0.377,42
326,0.377,42
327,0.377,42
328,0.375,42.1
329,0.372,42.5
330,0.369,42.8
331,0.365,43.1
332,0.363,43.4
333,0.363,43.4
334,0.363,43.4
335,0.361,43.5
336,0.36,43.7
337,0.356,44
338,0.355,44.2
339,0.353,44.3
340,0.352,44.5
341,0.348,44.8
342,0.345,45.2
343,0.343,45.4
344,0.342,45.5
345,0.343,45.4
346,0.344,45.3
347,0.344,45.3
348,0.342,45.5
349,0.34,45.7
350,0.337,46
351,0.334,46.3
352,0.333,46.4
353,0.332,46.5
354,0.331,46.7
355,0.33,46.8
356,0.329,46.8
357,0.329,46.9
358,0.328,47
359,0.328,47
360,0.325,47.4
361,0.324,47.4
362,0.326,47.2
363,0.327,47.1
364,0.327,47.1
365,0.326,47.2
366,0.324,47.5
367,0.323,47.5
368,0.323,47.6
369,0.322,47.6
370,0.32,47.8
371,0.32,47.8
372,0.32,47.8
373,0.32,47.8
374,0.32,47.9
375,0.32,47.9
376,0.32,47.9
377,0.32,47.8
378,0.322,47.6
379,0.324,47.4
380,0.325,47.3
381,0.325,47.3
382,0.325,47.4
383,0.325,47.4
384,0.325,47.4
385,0.324,47.4
386,0.324,47.4
387,0.324,47.4
388,0.324,47.4
389,0.324,47.4
390,0.312,48.7
391,0.306,49.4
392,0.305,49.5
393,0.305,49.5
394,0.305,49.6
395,0.304,49.6
396,0.304,49.6
397,0.304,49.7
398,0.302,49.9
399,0.301,50
400,0.301,50
401,0.3,50.1
402,0.299,50.2
403,0.297,50.4
404,0.297,50.5
405,0.296,50.6
406,0.295,50.7
407,0.295,50.7
408,0.294,50.8
409,0.294,50.8
410,0.293,50.9
411,0.293,51
412,0.292,51
413,0.292,51.1
414,0.292,51.1
415,0.29,51.3
416,0.289,51.4
417,0.288,51.5
418,0.288,51.5
419,0.287,51.6
420,0.286,51.8
421,0.286,51.8
422,0.285,51.9
423,0.285,51.9
424,0.284,52
425,0.284,52
426,0.284,52
427,0.284,52
428,0.284,52
429,0.283,52.1
430,0.283,52.1
431,0.281,52.4
432,0.281,52.4
433,0.278,52.7
434,0.278,52.7
435,0.278,52.7
436,0.278,52.8
437,0.278,52.8
438,0.277,52.8
439,0.276,52.9
440,0.276,53
441,0.275,53
442,0.275,53.1
443,0.274,53.2
444,0.274,53.2
445,0.274,53.3
446,0.273,53.4
447,0.272,53.5
448,0.271,53.6
449,0.27,53.7
450,0.269,53.8
451,0.269,53.9
452,0.268,54
453,0.267,54.1
454,0.266,54.2
455,0.266,54.2
456,0.266,54.2
457,0.265,54.3
458,0.265,54.4
459,0.263,54.5
460,0.263,54.6
461,0.262,54.7
462,0.261,54.9
463,0.26,54.9
464,0.26,55
465,0.259,55
466,0.258,55.1
467,0.257,55.3
468,0.257,55.3
469,0.256,55.4
470,0.254,55.7
471,0.254,55.8
472,0.253,55.9
473,0.252,56
474,0.251,56.1
475,0.25,56.2
476,0.249,56.3
477,0.248,56.5
478,0.247,56.6
479,0.245,56.9
480,0.242,57.3
481,0.24,57.5
482,0.239,57.7
483,0.237,57.9
484,0.237,57.9
485,0.237,57.9
486,0.236,58
487,0.236,58
488,0.235,58.2
489,0.233,58.4
490,0.233,58.5
491,0.232,58.6
492,0.232,58.6
493,0.231,58.7
494,0.229,59
495,0.226,59.4
496,0.225,59.6
497,0.224,59.7
498,0.223,59.8
499,0.222,60
500,0.22,60.2
501,0.219,60.4
502,0.218,60.5
503,0.217,60.7
504,0.216,60.8
505,0.216,60.8
506,0.214,61
507,0.213,61.2
508,0.212,61.4
509,0.211,61.5
510,0.21,61.6
511,0.209,61.8
512,0.209,61.8
513,0.209,61.8
514,0.208,62
515,0.206,62.2
516,0.205,62.4
517,0.205,62.4
518,0.204,62.4
519,0.205,62.4
520,0.205,62.4
521,0.203,62.6
522,0.202,62.8
523,0.201,63
524,0.199,63.2
525,0.197,63.5
526,0.196,63.6
527,0.196,63.7
528,0.196,63.7
529,0.197,63.5
530,0.197,63.5
531,0.197,63.5
532,0.196,63.6
533,0.196,63.7
534,0.196,63.8
535,0.195,63.8
536,0.195,63.9
537,0.194,64
538,0.193,64.1
539,0.191,64.4
540,0.191,64.4
541,0.189,64.7
542,0.189,64.7
543,0.19,64.6
544,0.19,64.6
545,0.19,64.5
546,0.19,64.6
547,0.189,64.7
548,0.189,64.7
549,0.189,64.7
550,0.187,65
551,0.186,65.2
552,0.184,65.5
553,0.183,65.6
554,0.183,65.6
555,0.183,65.7
556,0.183,65.7
557,0.181,65.8
558,0.181,65.9
559,0.18,66.1
560,0.18,66.1
561,0.18,66.1
562,0.18,66.1
563,0.18,66.1
564,0.18,66.1
565,0.179,66.2
566,0.179,66.3
567,0.178,66.4
568,0.177,66.5
569,0.176,66.7
570,0.175,66.8
571,0.175,66.8
572,0.175,66.8
573,0.175,66.9
574,0.175,66.9
575,0.175,66.9
576,0.174,66.9
577,0.174,66.9
578,0.174,66.9
579,0.174,67
580,0.173,67.1
581,0.172,67.3
582,0.17,67.6
583,0.17,67.7
584,0.169,67.7
585,0.168,67.9
586,0.168,67.9
587,0.167,68
588,0.167,68.1
589,0.166,68.3
590,0.166,68.3
591,0.165,68.4
592,0.165,68.4
593,0.164,68.6
594,0.162,68.8
595,0.161,69
596,0.161,69
597,0.161,69
598,0.161,69
599,0.161,69
600,0.16,69.1
601,0.159,69.4
602,0.157,69.7
603,0.156,69.8
604,0.156,69.7
605,0.157,69.7
606,0.157,69.7
607,0.157,69.7
608,0.156,69.8
609,0.155,69.9
610,0.154,70.1
611,0.154,70.1
612,0.155,70
613,0.155,70
614,0.154,70.1
615,0.152,70.4
616,0.152,70.5
617,0.152,70.5
618,0.151,70.7
619,0.15,70.7
620,0.15,70.9
621,0.149,70.9
622,0.149,71
623,0.148,71.1
624,0.147,71.3
625,0.146,71.5
626,0.145,71.6
627,0.145,71.6
628,0.145,71.6
629,0.145,71.5
630,0.145,71.6
631,0.144,71.8
632,0.143,71.9
633,0.142,72
634,0.142,72.1
635,0.142,72.1
636,0.142,72.1
637,0.142,72.2
638,0.141,72.2
639,0.141,72.3
640,0.14,72.5
641,0.138,72.8
642,0.138,72.8
643,0.138,72.8
644,0.137,72.9
645,0.137,72.9
646,0.136,73.1
647,0.136,73.2
648,0.135,73.3
649,0.135,73.4
650,0.134,73.5
651,0.134,73.5
652,0.133,73.6
653,0.133,73.7
654,0.132,73.8
655,0.132,73.8
656,0.131,74
657,0.13,74.2
658,0.129,74.2
659,0.129,74.2
660,0.13,74.2
661,0.13,74.1
662,0.13,74.1
663,0.13,74.1
664,0.13,74.2
665,0.129,74.2
666,0.129,74.3
667,0.128,74.4
668,0.128,74.5
669,0.127,74.6
670,0.127,74.7
671,0.127,74.7
672,0.126,74.8
673,0.126,74.8
674,0.126,74.9
675,0.126,74.9
676,0.125,75
677,0.125,75.1
678,0.124,75.2
679,0.123,75.3
680,0.123,75.4
681,0.122,75.4
682,0.122,75.5
683,0.122,75.5
684,0.122,75.5
685,0.122,75.5
686,0.122,75.5
687,0.122,75.5
688,0.122,75.6
689,0.121,75.7
690,0.121,75.7
691,0.12,75.9
692,0.119,76
693,0.119,76
694,0.119,76
695,0.119,76.1
696,0.117,76.4
697,0.115,76.8
698,0.114,77
699,0.114,77
700,0.115,76.7
701,0.12,75.9
702,0.123,75.4
703,0.123,75.4
704,0.121,75.6
705,0.12,75.9
706,0.118,76.2
707,0.117,76.3
708,0.117,76.4
709,0.115,76.8
710,0.115,76.8
711,0.115,76.8
712,0.115,76.8
713,0.114,76.9
714,0.114,76.9
715,0.114,76.9
716,0.114,76.9
717,0.114,76.9
718,0.114,77
719,0.114,77
720,0.114,76.9
721,0.114,76.9
722,0.114,76.9
723,0.114,76.9
724,0.114,76.9
725,0.114,76.9
726,0.113,77.1
727,0.113,77.1
728,0.113,77.1
729,0.113,77.1
730,0.113,77.1
731,0.113,77.2
732,0.112,77.3
733,0.112,77.3
734,0.111,77.4
735,0.111,77.5
736,0.111,77.5
737,0.111,77.5
738,0.11,77.6
739,0.11,77.6
740,0.11,77.6
741,0.11,77.7
742,0.109,77.8
743,0.109,77.7
744,0.109,77.8
745,0.109,77.8
746,0.109,77.9
747,0.109,77.9
748,0.109,77.9
749,0.109,77.9
750,0.108,77.9
751,0.109,77.8
752,0.109,77.8
753,0.109,77.8
754,0.109,77.8
755,0.109,77.8
756,0.109,77.8
757,0.109,77.9
758,0.109,77.9
759,0.109,77.9
760,0.108,77.9
761,0.108,77.9
762,0.109,77.9
763,0.109,77.9
764,0.108,78
765,0.107,78.1
766,0.106,78.3
767,0.107,78.2
768,0.106,78.3
769,0.106,78.3
770,0.107,78.2
771,0.106,78.3
772,0.106,78.3
773,0.106,78.3
774,0.106,78.3
775,0.107,78.2
776,0.106,78.4
777,0.106,78.4
778,0.106,78.4
779,0.106,78.4
780,0.107,78.2
781,0.107,78.2
782,0.107,78.3
783,0.107,78.3
784,0.106,78.3
785,0.107,78.2
786,0.106,78.3
787,0.106,78.3
788,0.106,78.4
789,0.104,78.7
790,0.103,78.8
791,0.103,78.9
792,0.101,79.2
793,0.101,79.3
794,0.101,79.3
795,0.1,79.4
796,0.1,79.4
797,0.1,79.4
798,0.1,79.4
799,0.1,79.4
800,0.1,79.4
801,0.1,79.4
802,0.1,79.5
803,0.1,79.5
804,0.1,79.5
805,0.099,79.6
806,0.099,79.6
807,0.099,79.6
808,0.099,79.6
809,0.099,79.6
810,0.099,79.6
811,0.099,79.5
812,0.098,79.8
813,0.099,79.6
814,0.099,79.6
815,0.099,79.7
816,0.099,79.6
817,0.098,79.7
818,0.098,79.7
819,0.097,79.9
820,0.097,79.9
821,0.094,80.5
822,0.095,80.4
823,0.094,80.5
824,0.094,80.5
825,0.094,80.5
826,0.095,80.4
827,0.096,80.3
828,0.095,80.3
829,0.095,80.4
830,0.094,80.5
831,0.094,80.6
832,0.094,80.5
833,0.094,80.5
834,0.094,80.5
835,0.094,80.5
836,0.094,80.6
837,0.094,80.6
838,0.094,80.6
839,0.094,80.4
840,0.094,80.5
841,0.095,80.3
842,0.095,80.4
843,0.095,80.4
844,0.095,80.4
845,0.095,80.4
846,0.093,80.7
847,0.092,81
848,0.092,80.9
849,0.092,81
850,0.091,81.1
851,0.091,81.1
852,0.092,80.9
853,0.095,80.4
854,0.096,80.2
855,0.095,80.4
856,0.095,80.3
857,0.095,80.3
858,0.093,80.8
859,0.093,80.8
860,0.092,80.8
861,0.093,80.8
862,0.093,80.8
863,0.092,80.8
864,0.091,81.1
865,0.091,81.1
866,0.094,80.5
867,0.094,80.6
868,0.092,80.8
869,0.091,81.1
870,0.091,81
871,0.091,81
872,0.091,81
873,0.09,81.2
874,0.089,81.5
875,0.089,81.6
876,0.089,81.5
877,0.088,81.7
878,0.087,81.8
879,0.086,82
880,0.085,82.3
881,0.083,82.6
882,0.084,82.4
883,0.084,82.4
884,0.085,82.2
885,0.085,82.2
886,0.087,81.9
887,0.087,81.9
888,0.087,81.8
889,0.087,81.8
890,0.087,81.9
891,0.087,81.9
892,0.087,81.9
893,0.087,81.8
894,0.087,81.8
895,0.087,81.8
896,0.088,81.6
897,0.088,81.6
898,0.084,82.5
899,0.084,82.5
900,0.087,81.9
901,0.087,81.9
902,0.087,81.9
903,0.087,81.9
904,0.086,82
905,0.086,82
906,0.086,82
907,0.086,82.1
908,0.085,82.1
909,0.088,81.6
910,0.088,81.6
911,0.087,81.8
912,0.087,81.9
913,0.087,81.9
914,0.086,81.9
915,0.086,81.9
916,0.084,82.4
917,0.085,82.3
918,0.084,82.3
919,0.082,82.7
920,0.082,82.7
921,0.084,82.5
922,0.085,82.3
923,0.085,82.3
924,0.085,82.3
925,0.085,82.3
926,0.085,82.2
927,0.085,82.3
928,0.084,82.3
929,0.084,82.3
930,0.084,82.3
931,0.085,82.3
932,0.085,82.3
933,0.085,82.3
934,0.083,82.6
935,0.083,82.6
936,0.083,82.6
937,0.083,82.6
938,0.083,82.6
939,0.083,82.6
940,0.083,82.6
941,0.084,82.4
942,0.084,82.5
943,0.084,82.5
944,0.083,82.5
945,0.083,82.6
946,0.082,82.7
947,0.082,82.7
948,0.082,82.7
949,0.082,82.7
950,0.089,81.5
951,0.097,80
952,0.099,79.6
953,0.099,79.6
954,0.1,79.4
955,0.101,79.3
956,0.104,78.6
957,0.106,78.4
958,0.108,77.9
959,0.109,77.8
960,0.109,77.8
961,0.11,77.7
962,0.11,77.7
963,0.112,77.3
964,0.113,77.2
965,0.112,77.2
966,0.114,77
967,0.115,76.8
968,0.117,76.3
969,0.12,75.8
970,0.121,75.7
971,0.121,75.7
972,0.122,75.6
973,0.12,75.9
974,0.119,76
975,0.118,76.2
976,0.118,76.2
977,0.118,76.2
978,0.115,76.8
979,0.114,76.9
980,0.106,78.3
981,0.097,80.1
982,0.089,81.5
983,0.089,81.5
984,0.09,81.3
985,0.101,79.3
986,0.106,78.4
987,0.11,77.6
988,0.112,77.2
989,0.113,77.1
990,0.113,77.1
991,0.112,77.2
992,0.111,77.4
993,0.104,78.7
994,0.101,79.2
995,0.097,80.1
996,0.093,80.7
997,0.093,80.7
998,0.093,80.7
999,0.097,80
1000.00,0.098,79.8
1001.00,0.102,79.2
1002.00,0.103,79
1003.00,0.103,79
1004.00,0.103,78.9
1005.00,0.103,78.9
1006.00,0.103,78.9
1007.00,0.103,78.8
1008.00,0.103,78.8
1009.00,0.103,78.8
1010.00,0.103,78.8
1011.00,0.103,78.8
1012.00,0.103,78.9
1013.00,0.1,79.5
1014.00,0.1,79.5
1015.00,0.099,79.5
1016.00,0.1,79.4
1017.00,0.1,79.4
1018.00,0.102,79
1019.00,0.103,79
1020.00,0.102,79
1021.00,0.104,78.7
1022.00,0.107,78.1
1023.00,0.107,78.1
1024.00,0.107,78.1
1025.00,0.108,77.9
1026.00,0.11,77.6
1027.00,0.11,77.5
1028.00,0.113,77.2
1029.00,0.113,77.1
1030.00,0.114,77
1031.00,0.114,77
1032.00,0.114,77
1033.00,0.113,77
1034.00,0.116,76.6
1035.00,0.117,76.4
1036.00,0.117,76.4
1037.00,0.117,76.4
1038.00,0.119,76.1
1039.00,0.119,76
1040.00,0.12,75.9
1041.00,0.12,75.9
1042.00,0.121,75.7
1043.00,0.121,75.6
1044.00,0.122,75.6
1045.00,0.122,75.6
1046.00,0.123,75.3
1047.00,0.127,74.7
1048.00,0.127,74.6
1049.00,0.127,74.6
1050.00,0.128,74.5
1051.00,0.128,74.5
1052.00,0.128,74.5
1053.00,0.127,74.6
1054.00,0.126,74.8
1055.00,0.127,74.7
1056.00,0.126,74.8
1057.00,0.126,74.9
1058.00,0.133,73.7
1059.00,0.136,73.1
1060.00,0.137,72.9
1061.00,0.138,72.8
1062.00,0.141,72.3
1063.00,0.142,72.1
1064.00,0.142,72.2
1065.00,0.142,72.2
1066.00,0.142,72.1
1067.00,0.142,72.1
1068.00,0.143,71.9
1069.00,0.143,71.9
1070.00,0.144,71.8
1071.00,0.145,71.6
1072.00,0.145,71.6
1073.00,0.146,71.5
1074.00,0.146,71.5
1075.00,0.147,71.3
1076.00,0.146,71.4
1077.00,0.148,71.1
1078.00,0.15,70.8
1079.00,0.15,70.9
1080.00,0.15,70.9
1081.00,0.15,70.9
1082.00,0.15,70.8
1083.00,0.151,70.6
1084.00,0.151,70.6
1085.00,0.151,70.7
1086.00,0.148,71.2
1087.00,0.146,71.4
1088.00,0.148,71.2
1089.00,0.154,70.2
1090.00,0.156,69.8
1091.00,0.156,69.8
1092.00,0.157,69.7
1093.00,0.158,69.5
1094.00,0.158,69.6
1095.00,0.155,70
1096.00,0.155,70
1097.00,0.155,70
1098.00,0.156,69.9
1099.00,0.158,69.5
1100.00,0.095,80.4
,,
,,
S5,,
