wavelength,blank,S6 Preheat,S6 Post Heat,S6 Irrad 1 1,S6 Irrad 1 2,S6 Irrad 1 3,S6 Irrad 1 4,S6 Irrad 1 5,S6 Irrad 1 6,S6 Irrad 1 7,S6 Irrad 1 8,S6 Irrad 1 9,S6 Irrad 1 10,S6 Irrad 2,S6 Irrad 3,S6 Irrad 4,S6 Irrad 5,S6 Irrad 6,S6 Irrad 7,S6 Irrad 8,S6 Irrad 9
722,0.006,0.286333333,0.30275,0.3785,0.39575,0.388,0.35875,0.36375,0.368,0.39675,0.4095,0.40075,0.4055,0.49575,0.4605,0.497,0.48675,0.485,0.46375,0.4555,0.46725
723,0.006,0.285333333,0.302,0.37725,0.395,0.387,0.35825,0.363,0.367,0.3955,0.40825,0.3995,0.405,0.49475,0.45825,0.49525,0.4855,0.4835,0.46175,0.45375,0.465
724,0.006,0.284666667,0.30125,0.37575,0.39475,0.38625,0.357,0.36175,0.36575,0.395,0.407,0.39875,0.40325,0.493,0.45675,0.494,0.485,0.48175,0.4605,0.45225,0.46375
725,0.006,0.284333333,0.30075,0.37525,0.39375,0.385,0.35675,0.361,0.365,0.39425,0.40625,0.398,0.402,0.49125,0.45575,0.492,0.48375,0.48025,0.45925,0.4515,0.4625
726,0.006,0.284,0.30025,0.37425,0.39225,0.38375,0.355,0.36,0.364,0.3925,0.40525,0.39725,0.40075,0.48925,0.4545,0.491,0.4825,0.4785,0.45725,0.4505,0.461
727,0.006,0.282666667,0.2995,0.373,0.39125,0.3835,0.35425,0.359,0.36325,0.392,0.404,0.39575,0.40025,0.48725,0.45325,0.489,0.4805,0.477,0.456,0.44975,0.45925
728,0.005,0.281333333,0.29875,0.37225,0.3905,0.38225,0.35325,0.358,0.3615,0.391,0.40325,0.3955,0.398,0.485,0.452,0.488,0.47875,0.476,0.45475,0.4485,0.4575
729,0.004,0.280666667,0.2985,0.372,0.389,0.38125,0.35125,0.357,0.3605,0.39125,0.4025,0.39425,0.396,0.4835,0.45075,0.48675,0.475,0.47425,0.45325,0.4475,0.45725
730,0.002,0.279666667,0.2975,0.37125,0.38725,0.38025,0.35,0.35525,0.35975,0.391,0.4015,0.39275,0.394,0.48125,0.4495,0.48525,0.47225,0.472,0.45225,0.44575,0.45525
731,0.002,0.279333333,0.29725,0.37075,0.38525,0.3795,0.34925,0.354,0.35725,0.391,0.4,0.392,0.39225,0.47875,0.448,0.48375,0.47025,0.47075,0.451,0.4445,0.45375
732,0.002,0.278666667,0.297,0.3705,0.385,0.37875,0.34825,0.35275,0.35625,0.3905,0.39925,0.39025,0.39175,0.477,0.44525,0.482,0.46875,0.4695,0.449,0.44225,0.451
733,0.002,0.278666667,0.29675,0.37,0.38475,0.37725,0.3475,0.351,0.35525,0.3895,0.3975,0.38975,0.391,0.4755,0.4445,0.48,0.4675,0.46825,0.4485,0.44075,0.44975
734,0.001,0.278666667,0.29675,0.36925,0.38425,0.37675,0.3465,0.351,0.355,0.3895,0.39675,0.38875,0.3905,0.47375,0.44375,0.47875,0.46675,0.4675,0.4465,0.439,0.449
735,0.001,0.278666667,0.2965,0.3685,0.3835,0.37625,0.34525,0.35025,0.35475,0.38925,0.39675,0.388,0.38975,0.47275,0.4425,0.47775,0.46575,0.4655,0.445,0.438,0.448
736,0.001,0.278666667,0.296,0.36775,0.383,0.37475,0.3445,0.3485,0.3535,0.388,0.3965,0.38675,0.38875,0.47075,0.441,0.47525,0.4645,0.46375,0.44475,0.43675,0.445
737,0.002,0.278666667,0.29525,0.367,0.382,0.37375,0.344,0.34775,0.35275,0.387,0.396,0.38625,0.388,0.469,0.43875,0.47275,0.46275,0.46275,0.4425,0.43375,0.44375
738,0.002,0.278333333,0.29475,0.36575,0.38075,0.37275,0.34325,0.346,0.35175,0.38475,0.39425,0.38525,0.387,0.46775,0.43675,0.47025,0.46275,0.46075,0.44125,0.4315,0.44175
739,0.005,0.278333333,0.2945,0.36425,0.38075,0.37175,0.3425,0.3455,0.35125,0.382,0.39275,0.384,0.38675,0.4675,0.4355,0.46875,0.4625,0.4595,0.43875,0.429,0.44
740,0.005,0.278666667,0.2945,0.36375,0.38,0.371,0.342,0.34525,0.35075,0.379,0.3925,0.38275,0.3865,0.46625,0.43425,0.46775,0.46175,0.4585,0.4375,0.42775,0.43825
741,0.006,0.278666667,0.29425,0.36325,0.37975,0.37025,0.3415,0.344,0.35,0.37875,0.392,0.38225,0.38625,0.46575,0.43325,0.4665,0.4615,0.45725,0.43625,0.42675,0.4365
742,0.005,0.278666667,0.2935,0.36275,0.37975,0.369,0.34125,0.342,0.3485,0.3785,0.39,0.38225,0.38575,0.46425,0.43225,0.46525,0.46125,0.456,0.436,0.42525,0.43475
743,0.005,0.278666667,0.293,0.36175,0.37875,0.369,0.33975,0.34175,0.34775,0.37825,0.38875,0.3815,0.38475,0.46325,0.43025,0.46325,0.46025,0.454,0.43425,0.4235,0.43375
744,0.006,0.278333333,0.29225,0.361,0.3785,0.36825,0.338,0.34125,0.347,0.37625,0.38825,0.38075,0.38375,0.46175,0.42925,0.46225,0.4585,0.45225,0.43275,0.42125,0.43275
745,0.006,0.278,0.292,0.36075,0.3775,0.36725,0.33725,0.34,0.346,0.3755,0.3875,0.38025,0.38325,0.4595,0.4275,0.46,0.45675,0.45025,0.4315,0.42075,0.43125
746,0.006,0.277666667,0.29175,0.36025,0.3755,0.366,0.3365,0.339,0.345,0.3745,0.3865,0.37875,0.38175,0.45725,0.4265,0.459,0.45575,0.45,0.4305,0.41925,0.42975
747,0.006,0.277333333,0.2915,0.3585,0.375,0.3655,0.3355,0.338,0.34425,0.37325,0.3865,0.3775,0.38025,0.456,0.4245,0.45775,0.45525,0.449,0.42875,0.4175,0.428
748,0.006,0.277,0.29025,0.35775,0.3745,0.3645,0.33475,0.33675,0.34325,0.37225,0.38425,0.3765,0.379,0.45425,0.42225,0.4555,0.454,0.447,0.427,0.41625,0.42625
749,0.006,0.277,0.29,0.35725,0.37425,0.364,0.3345,0.33575,0.34225,0.371,0.38325,0.375,0.3785,0.4515,0.42125,0.45425,0.4525,0.445,0.42625,0.415,0.426
750,0.006,0.277,0.29025,0.35675,0.37375,0.363,0.33275,0.33525,0.3415,0.3705,0.383,0.37475,0.37775,0.45,0.4205,0.45275,0.4505,0.444,0.42425,0.414,0.426
751,0.006,0.276666667,0.2905,0.357,0.37325,0.36225,0.332,0.3345,0.3405,0.36975,0.381,0.37375,0.377,0.449,0.41925,0.452,0.44925,0.44225,0.42225,0.4125,0.4235
752,0.006,0.275666667,0.29025,0.35625,0.37175,0.36225,0.33175,0.333,0.3405,0.36925,0.381,0.37375,0.3765,0.4485,0.4175,0.4505,0.4485,0.44175,0.422,0.412,0.42225
753,0.007,0.275666667,0.29,0.3555,0.37075,0.362,0.33075,0.3325,0.339,0.36925,0.38,0.37225,0.37625,0.44775,0.4165,0.4495,0.448,0.44125,0.4215,0.411,0.421
754,0.007,0.275333333,0.29025,0.35575,0.3705,0.36075,0.33075,0.3325,0.338,0.3685,0.37975,0.37175,0.37575,0.44475,0.41575,0.4485,0.4455,0.44025,0.41975,0.40925,0.41925
755,0.007,0.275333333,0.29025,0.355,0.3705,0.36,0.33,0.331,0.33775,0.3685,0.3795,0.37125,0.37475,0.444,0.4155,0.44675,0.44425,0.4395,0.41825,0.40725,0.41825
756,0.007,0.275666667,0.29,0.355,0.36975,0.36,0.3295,0.32975,0.336,0.368,0.3795,0.37025,0.374,0.4435,0.4135,0.44625,0.4435,0.439,0.41825,0.407,0.41725
757,0.007,0.275666667,0.29,0.35475,0.36925,0.3595,0.32925,0.32975,0.3355,0.367,0.378,0.37,0.3735,0.443,0.41225,0.444,0.4425,0.43775,0.418,0.406,0.41675
758,0.007,0.275666667,0.28975,0.3545,0.36875,0.359,0.3285,0.32975,0.33425,0.36575,0.37725,0.36975,0.3725,0.442,0.41125,0.442,0.44225,0.435,0.41625,0.40425,0.41525
759,0.008,0.275666667,0.289,0.35325,0.3685,0.35875,0.32625,0.32875,0.334,0.36375,0.3765,0.36925,0.37175,0.43975,0.40875,0.441,0.44,0.434,0.41575,0.404,0.4145
760,0.008,0.275666667,0.289,0.352,0.366,0.35825,0.3255,0.32775,0.333,0.36225,0.37575,0.3685,0.3715,0.439,0.40825,0.43975,0.44075,0.43225,0.414,0.4025,0.41225
761,0.008,0.275333333,0.28875,0.351,0.36575,0.35725,0.32525,0.32675,0.332,0.3615,0.37325,0.36725,0.37,0.43725,0.40775,0.4375,0.44,0.43175,0.41225,0.401,0.4115
762,0.008,0.273666667,0.28775,0.35025,0.3655,0.35625,0.3245,0.3255,0.33125,0.36,0.3725,0.3655,0.36725,0.435,0.4065,0.4355,0.438,0.43,0.4095,0.40025,0.41
763,0.007,0.271666667,0.28425,0.3475,0.36325,0.35375,0.32225,0.3225,0.328,0.358,0.37,0.36225,0.3645,0.42925,0.40325,0.432,0.435,0.42625,0.407,0.39725,0.4065
764,0.007,0.270666667,0.2835,0.34575,0.36225,0.35175,0.32075,0.32125,0.32775,0.35725,0.368,0.3605,0.36325,0.4265,0.40175,0.431,0.4335,0.42425,0.40575,0.395,0.405
765,0.007,0.271,0.28425,0.346,0.36225,0.35075,0.32025,0.32075,0.32725,0.35725,0.368,0.36025,0.364,0.42625,0.4015,0.43025,0.43325,0.42375,0.405,0.395,0.4045
766,0.007,0.271333333,0.28525,0.346,0.362,0.35025,0.31975,0.32075,0.3275,0.3575,0.36825,0.36,0.36425,0.42625,0.4005,0.42975,0.433,0.42325,0.40425,0.3945,0.4045
767,0.006,0.271333333,0.28525,0.34625,0.362,0.3495,0.31975,0.32075,0.32825,0.3575,0.36875,0.3605,0.3645,0.426,0.3995,0.42975,0.43225,0.42275,0.404,0.394,0.40375
768,0.008,0.272,0.2855,0.3465,0.36125,0.3485,0.31975,0.3205,0.3285,0.357,0.368,0.36025,0.36425,0.4255,0.39875,0.4285,0.432,0.4225,0.40225,0.39425,0.4025
769,0.007,0.272333333,0.2855,0.3465,0.36125,0.348,0.3195,0.31925,0.32875,0.35725,0.36775,0.35925,0.36425,0.42525,0.39775,0.4275,0.431,0.421,0.40175,0.39325,0.4
770,0.007,0.272333333,0.286,0.347,0.36125,0.348,0.3195,0.319,0.328,0.35725,0.3665,0.35925,0.36275,0.425,0.39325,0.4265,0.4305,0.4195,0.401,0.3925,0.4
771,0.006,0.272,0.286,0.34675,0.361,0.34775,0.318,0.31775,0.327,0.35525,0.36575,0.35875,0.36275,0.42275,0.39375,0.4255,0.43,0.4195,0.40025,0.39,0.3995
772,0.006,0.271333333,0.28525,0.345,0.35875,0.3475,0.315,0.3175,0.32625,0.35525,0.36425,0.359,0.36225,0.4215,0.392,0.42325,0.4295,0.419,0.3995,0.38975,0.39925
773,0.006,0.271333333,0.285,0.3445,0.35775,0.347,0.31525,0.317,0.325,0.355,0.364,0.35825,0.3595,0.42025,0.39175,0.42175,0.42925,0.4175,0.39825,0.38825,0.398
774,0.006,0.271333333,0.28475,0.344,0.35675,0.347,0.314,0.3165,0.32375,0.3545,0.36325,0.3575,0.3595,0.419,0.3915,0.4185,0.42725,0.4155,0.3965,0.388,0.396
775,0.006,0.271333333,0.285,0.343,0.35625,0.345,0.31475,0.3155,0.32275,0.35375,0.36175,0.3565,0.359,0.41925,0.3905,0.4185,0.42675,0.414,0.39625,0.3865,0.3955
776,0.007,0.271333333,0.28375,0.3415,0.356,0.34425,0.31325,0.314,0.322,0.35375,0.362,0.3565,0.35875,0.4175,0.38925,0.41825,0.42575,0.41375,0.3945,0.38375,0.394
777,0.008,0.271333333,0.284,0.34125,0.35625,0.3435,0.31275,0.313,0.32125,0.35325,0.3615,0.3555,0.35825,0.416,0.38925,0.41775,0.42525,0.41225,0.39425,0.38275,0.39275
778,0.008,0.271333333,0.28325,0.3405,0.357,0.34275,0.31225,0.313,0.31875,0.3525,0.36125,0.3555,0.358,0.414,0.3885,0.41575,0.42425,0.411,0.3925,0.38225,0.39225
779,0.006,0.271,0.284,0.33975,0.35525,0.34275,0.31125,0.312,0.31875,0.351,0.361,0.35425,0.3565,0.41275,0.38725,0.41475,0.4225,0.411,0.392,0.38225,0.3925
780,0.005,0.27,0.2835,0.3395,0.35425,0.34175,0.30975,0.31075,0.3185,0.34925,0.3605,0.35225,0.35575,0.411,0.387,0.4135,0.421,0.4095,0.39075,0.381,0.3885
781,0.005,0.27,0.28325,0.33875,0.35225,0.342,0.3095,0.3105,0.316,0.348,0.36,0.35175,0.35475,0.40925,0.38425,0.412,0.42,0.40875,0.3895,0.3795,0.38875
782,0.006,0.27,0.28325,0.3385,0.35125,0.3405,0.30925,0.3105,0.31475,0.3475,0.3595,0.3515,0.35375,0.4085,0.38275,0.41125,0.419,0.40775,0.38925,0.3795,0.388
783,0.006,0.269333333,0.2835,0.33775,0.35025,0.33975,0.30925,0.30825,0.31275,0.34525,0.358,0.351,0.3525,0.405,0.382,0.41,0.41875,0.40625,0.38825,0.37725,0.38775
784,0.006,0.269333333,0.2825,0.33675,0.3505,0.33875,0.3085,0.308,0.31275,0.345,0.3575,0.35,0.35125,0.40375,0.38,0.408,0.4165,0.404,0.38725,0.37675,0.38675
785,0.005,0.268666667,0.282,0.335,0.34975,0.33825,0.30825,0.30725,0.313,0.3445,0.3565,0.34875,0.351,0.402,0.37875,0.4055,0.4155,0.40225,0.38575,0.3755,0.384
786,0.005,0.268,0.2805,0.33325,0.34925,0.338,0.30725,0.3055,0.31225,0.344,0.35575,0.348,0.35025,0.401,0.37775,0.40475,0.414,0.4015,0.384,0.373,0.382
787,0.005,0.266333333,0.27975,0.33275,0.346,0.33575,0.3065,0.30425,0.3115,0.343,0.35425,0.34625,0.34875,0.4,0.37575,0.40425,0.4135,0.40075,0.3815,0.37225,0.38
788,0.005,0.265666667,0.279,0.33075,0.3455,0.33425,0.3045,0.30325,0.311,0.341,0.35075,0.34475,0.3485,0.39875,0.37275,0.40225,0.411,0.3995,0.37975,0.37125,0.37775
789,0.006,0.265666667,0.27875,0.33075,0.34525,0.333,0.30275,0.302,0.31,0.341,0.35025,0.34425,0.346,0.3965,0.371,0.4015,0.408,0.3975,0.37925,0.37,0.376
790,0.007,0.265,0.27875,0.32975,0.344,0.33225,0.30175,0.30175,0.30925,0.34075,0.35025,0.34375,0.34525,0.396,0.3695,0.3995,0.4075,0.396,0.37775,0.3685,0.374
791,0.007,0.264666667,0.27825,0.32925,0.34375,0.3315,0.3015,0.3015,0.309,0.34025,0.35025,0.343,0.34525,0.395,0.368,0.398,0.40675,0.39425,0.376,0.3675,0.37175
792,0.007,0.264333333,0.27825,0.329,0.343,0.3305,0.3005,0.301,0.3085,0.34,0.35025,0.343,0.34525,0.39525,0.366,0.396,0.40625,0.393,0.375,0.36725,0.3715
793,0.007,0.264666667,0.279,0.329,0.34275,0.33,0.3,0.301,0.3085,0.34,0.3505,0.343,0.3455,0.3945,0.3655,0.3945,0.40575,0.39275,0.374,0.36625,0.371
794,0.007,0.264666667,0.279,0.32925,0.34275,0.32975,0.29975,0.301,0.30875,0.33975,0.3505,0.34225,0.34525,0.3945,0.365,0.3945,0.40575,0.39225,0.3735,0.3655,0.37075
795,0.007,0.264666667,0.279,0.32875,0.343,0.3295,0.2995,0.3005,0.3085,0.3395,0.35075,0.34225,0.34525,0.39425,0.3645,0.39425,0.4055,0.39125,0.373,0.36475,0.37075
796,0.007,0.265,0.279,0.3285,0.34275,0.32925,0.2995,0.3,0.30775,0.33925,0.3505,0.342,0.345,0.39325,0.364,0.39375,0.4055,0.391,0.3725,0.36425,0.37075
797,0.007,0.265,0.2785,0.328,0.3425,0.32825,0.29925,0.299,0.307,0.33925,0.34975,0.342,0.3445,0.3915,0.3635,0.3925,0.4045,0.3905,0.3715,0.36375,0.37025
798,0.007,0.265,0.27825,0.32725,0.34225,0.32775,0.29775,0.298,0.30575,0.33875,0.3485,0.341,0.344,0.39,0.36325,0.392,0.4045,0.38875,0.36975,0.36225,0.3695
799,0.006,0.265,0.27825,0.3265,0.34075,0.327,0.2975,0.297,0.30525,0.33775,0.3475,0.34075,0.34275,0.38725,0.362,0.3895,0.403,0.3875,0.36775,0.3605,0.36725
800,0.006,0.264,0.277,0.326,0.34,0.3265,0.2965,0.296,0.30425,0.33575,0.34575,0.3395,0.34125,0.38525,0.3605,0.38775,0.4015,0.38525,0.3665,0.35925,0.36575
801,0.006,0.263333333,0.27575,0.32425,0.33775,0.32475,0.2945,0.2945,0.30275,0.3335,0.3435,0.33775,0.33925,0.3835,0.3585,0.38575,0.39875,0.38275,0.3645,0.35725,0.364
802,0.006,0.262,0.27425,0.3235,0.3365,0.32375,0.294,0.2935,0.3015,0.33225,0.341,0.3375,0.337,0.381,0.35775,0.384,0.39675,0.3805,0.36325,0.355,0.36225
803,0.006,0.261,0.27325,0.32225,0.3345,0.323,0.29275,0.29175,0.3,0.33075,0.34,0.335,0.33475,0.37825,0.35675,0.382,0.39575,0.37875,0.362,0.35325,0.35975
804,0.006,0.259666667,0.271,0.3205,0.33325,0.32125,0.29075,0.2905,0.299,0.329,0.3375,0.33425,0.3335,0.37575,0.35525,0.3795,0.394,0.37625,0.35975,0.35125,0.35825
805,0.006,0.259,0.27075,0.3195,0.3315,0.3205,0.28975,0.2885,0.2975,0.328,0.3355,0.333,0.33225,0.37375,0.35375,0.378,0.39275,0.37575,0.3585,0.34975,0.357
806,0.006,0.258333333,0.26975,0.31825,0.33075,0.319,0.28875,0.28775,0.296,0.3265,0.33475,0.33175,0.33075,0.37175,0.35325,0.377,0.3905,0.3735,0.357,0.34875,0.35475
807,0.006,0.258,0.2695,0.3175,0.33025,0.3175,0.28775,0.28675,0.29525,0.3255,0.333,0.33,0.3295,0.371,0.35225,0.375,0.389,0.37225,0.35575,0.3475,0.35425
808,0.006,0.257333333,0.26875,0.317,0.329,0.31675,0.28725,0.28625,0.2945,0.32475,0.33275,0.3295,0.329,0.36975,0.35125,0.37375,0.38875,0.372,0.355,0.34625,0.3525
809,0.006,0.257,0.2685,0.316,0.3285,0.3165,0.28575,0.28525,0.29425,0.32325,0.332,0.32925,0.3285,0.369,0.35025,0.37325,0.388,0.37075,0.35425,0.3455,0.35075
810,0.006,0.257333333,0.2675,0.31525,0.328,0.31575,0.28575,0.28525,0.29375,0.32325,0.33125,0.3285,0.32775,0.36825,0.349,0.3725,0.38575,0.36975,0.35325,0.3455,0.3505
811,0.006,0.257,0.2675,0.31525,0.32775,0.315,0.28525,0.28375,0.29225,0.32325,0.331,0.3265,0.3265,0.368,0.34825,0.37075,0.3855,0.36925,0.353,0.3435,0.34975
812,0.004,0.256,0.2665,0.3145,0.32775,0.31475,0.28475,0.284,0.29125,0.32125,0.331,0.326,0.3265,0.365,0.347,0.37075,0.3845,0.36825,0.3525,0.3435,0.34875
813,0.005,0.256,0.26625,0.314,0.327,0.31475,0.284,0.28275,0.29125,0.321,0.33,0.3255,0.3265,0.363,0.3465,0.3695,0.38425,0.3665,0.35225,0.3425,0.34825
814,0.005,0.256333333,0.26625,0.3135,0.32675,0.31425,0.28275,0.28225,0.2895,0.32075,0.32975,0.32525,0.32575,0.363,0.34625,0.36875,0.38375,0.36575,0.3515,0.3415,0.348
815,0.006,0.256333333,0.2665,0.314,0.3255,0.3145,0.2815,0.2815,0.29,0.3195,0.32825,0.325,0.32325,0.363,0.34575,0.368,0.38275,0.36575,0.3495,0.34,0.3465
816,0.006,0.255333333,0.266,0.314,0.325,0.3125,0.28025,0.28025,0.289,0.31925,0.328,0.32275,0.322,0.363,0.345,0.3675,0.38175,0.3655,0.349,0.3385,0.3455
817,0.006,0.255333333,0.26575,0.313,0.324,0.31175,0.28025,0.2795,0.28875,0.3185,0.3275,0.3215,0.32225,0.36075,0.3435,0.36625,0.3815,0.36475,0.34775,0.337,0.3445
818,0.006,0.255,0.2655,0.31125,0.32225,0.31175,0.28,0.27825,0.28875,0.31825,0.3265,0.3205,0.321,0.35975,0.34225,0.36475,0.3815,0.36475,0.346,0.3365,0.34425
819,0.006,0.254333333,0.26525,0.31,0.3215,0.31075,0.27925,0.2765,0.28825,0.31725,0.325,0.32025,0.32025,0.3585,0.342,0.36425,0.379,0.3625,0.34525,0.334,0.34325
820,0.006,0.253666667,0.264,0.308,0.3205,0.30875,0.27725,0.27575,0.28525,0.31575,0.32375,0.3175,0.31875,0.35625,0.33775,0.35975,0.37675,0.3615,0.3435,0.33225,0.34175
821,0.005,0.249,0.2585,0.30325,0.3165,0.30525,0.27375,0.2715,0.2805,0.311,0.31975,0.316,0.31475,0.34975,0.335,0.35675,0.3735,0.35575,0.33925,0.32975,0.3375
822,0.005,0.243,0.2505,0.29475,0.30975,0.30025,0.267,0.2635,0.272,0.302,0.31,0.31175,0.30575,0.33975,0.3295,0.352,0.367,0.3475,0.3345,0.32375,0.329
823,0.005,0.239333333,0.24575,0.29425,0.30875,0.298,0.2665,0.26175,0.2675,0.299,0.30775,0.3105,0.302,0.33575,0.32975,0.35,0.36525,0.344,0.33225,0.3205,0.3265
824,0.005,0.241666667,0.24775,0.29625,0.31325,0.299,0.26925,0.2635,0.271,0.30025,0.31175,0.3135,0.308,0.34225,0.331,0.35025,0.36625,0.34625,0.33225,0.3225,0.32875
825,0.005,0.244333333,0.257,0.30125,0.31525,0.29975,0.272,0.2655,0.27575,0.31,0.3195,0.31575,0.3135,0.344,0.33125,0.353,0.3665,0.34975,0.33525,0.32525,0.32975
826,0.004,0.247666667,0.261,0.302,0.31525,0.301,0.27275,0.2705,0.28025,0.31175,0.32025,0.3155,0.31925,0.34925,0.33175,0.35325,0.368,0.35075,0.3355,0.32725,0.33
827,0.005,0.249666667,0.2615,0.303,0.31475,0.3015,0.2745,0.27275,0.28125,0.31075,0.3205,0.31575,0.3205,0.35075,0.33,0.35325,0.36925,0.35125,0.33625,0.32775,0.3295
828,0.005,0.249,0.26075,0.303,0.31375,0.29925,0.27425,0.2715,0.28125,0.31,0.32,0.315,0.31725,0.347,0.32925,0.3515,0.36825,0.3495,0.33475,0.32525,0.32925
829,0.005,0.250333333,0.2615,0.30325,0.31425,0.3,0.274,0.27125,0.2825,0.31025,0.32025,0.3145,0.31725,0.34825,0.33075,0.3515,0.369,0.34925,0.33425,0.325,0.33
830,0.004,0.250666667,0.26225,0.3035,0.315,0.301,0.27375,0.272,0.283,0.3115,0.3205,0.31475,0.3175,0.3495,0.3295,0.3515,0.36975,0.35,0.33375,0.32625,0.33125
831,0.005,0.251666667,0.26425,0.30425,0.31525,0.3015,0.27475,0.274,0.28375,0.31225,0.32075,0.3155,0.318,0.3505,0.32825,0.35225,0.36975,0.35,0.3335,0.3265,0.3315
832,0.006,0.252666667,0.26375,0.305,0.315,0.30125,0.2755,0.27375,0.28375,0.3115,0.3205,0.3155,0.31825,0.35,0.32675,0.35125,0.3695,0.3495,0.3335,0.32625,0.33075
833,0.006,0.249666667,0.26175,0.30225,0.314,0.301,0.273,0.27225,0.281,0.30975,0.3175,0.3125,0.3155,0.347,0.32575,0.34875,0.36925,0.34825,0.332,0.324,0.326
834,0.005,0.247,0.2565,0.2975,0.3095,0.299,0.2675,0.267,0.27475,0.30525,0.31175,0.31,0.308,0.33925,0.3245,0.34675,0.36575,0.34525,0.3295,0.32025,0.324
835,0.005,0.246666667,0.25575,0.29775,0.309,0.2985,0.267,0.265,0.27425,0.30475,0.31175,0.30925,0.3075,0.338,0.32475,0.345,0.3645,0.3445,0.32725,0.31925,0.32425
836,0.005,0.247333333,0.2585,0.2985,0.31075,0.29925,0.26825,0.26575,0.276,0.3075,0.314,0.31,0.30925,0.3405,0.32475,0.345,0.36475,0.34475,0.32725,0.3205,0.326
837,0.005,0.249,0.261,0.29925,0.31125,0.2995,0.26975,0.2675,0.27725,0.30875,0.3155,0.311,0.31025,0.34275,0.324,0.34525,0.365,0.34475,0.32725,0.322,0.32625
838,0.005,0.249666667,0.261,0.3005,0.3115,0.299,0.27125,0.2685,0.2785,0.30925,0.3155,0.31175,0.312,0.3435,0.32325,0.34575,0.36475,0.34525,0.3275,0.322,0.3265
839,0.005,0.249666667,0.26225,0.301,0.31175,0.29625,0.2695,0.26925,0.27825,0.30925,0.3155,0.31125,0.31225,0.34325,0.323,0.34575,0.36475,0.34525,0.32775,0.32175,0.3255
840,0.005,0.249333333,0.26175,0.30075,0.31,0.297,0.2685,0.26825,0.276,0.30875,0.31575,0.311,0.312,0.341,0.3205,0.344,0.365,0.34525,0.32675,0.32125,0.325
841,0.005,0.249333333,0.25975,0.29975,0.3095,0.29675,0.2685,0.2675,0.276,0.308,0.3145,0.31025,0.3115,0.34,0.32025,0.3425,0.36375,0.344,0.32625,0.32075,0.32475
842,0.005,0.249,0.25975,0.3005,0.30975,0.29675,0.268,0.26725,0.27625,0.3065,0.31375,0.31,0.311,0.3395,0.32,0.34225,0.36375,0.343,0.326,0.32,0.325
843,0.006,0.249666667,0.25975,0.297,0.31,0.297,0.26775,0.267,0.27575,0.30725,0.3135,0.30975,0.3105,0.34,0.3195,0.34225,0.3625,0.342,0.325,0.31975,0.32475
844,0.005,0.249333333,0.25875,0.297,0.3085,0.29675,0.26725,0.2655,0.27575,0.307,0.31375,0.31,0.3095,0.3395,0.319,0.34225,0.36225,0.3435,0.32375,0.3195,0.3245
845,0.007,0.25,0.259,0.29775,0.3085,0.2965,0.26775,0.26525,0.27525,0.3065,0.314,0.31,0.30975,0.33875,0.318,0.342,0.36225,0.343,0.324,0.3195,0.32475
846,0.007,0.25,0.2595,0.29675,0.3085,0.2955,0.26825,0.26525,0.27475,0.306,0.3135,0.3085,0.3095,0.3385,0.318,0.3415,0.3625,0.34275,0.32425,0.319,0.3245
847,0.006,0.249666667,0.26,0.29675,0.3075,0.29475,0.26725,0.2645,0.27425,0.30625,0.31175,0.3085,0.3095,0.33825,0.3155,0.3405,0.36225,0.343,0.32375,0.3165,0.32375
848,0.007,0.249333333,0.26,0.29725,0.30725,0.2945,0.26675,0.2635,0.27375,0.30625,0.31225,0.30775,0.30875,0.3375,0.3155,0.33975,0.3625,0.34275,0.324,0.3165,0.321
849,0.007,0.248333333,0.26,0.297,0.307,0.2945,0.26675,0.26375,0.27275,0.30725,0.31275,0.30775,0.30525,0.33675,0.31575,0.3385,0.3625,0.3415,0.3245,0.3165,0.32125
850,0.007,0.248,0.2595,0.297,0.30725,0.29575,0.2665,0.2635,0.27225,0.30575,0.31225,0.30625,0.306,0.336,0.31575,0.33825,0.36175,0.34075,0.3245,0.317,0.32
851,0.007,0.248666667,0.25875,0.29675,0.30675,0.2965,0.266,0.26225,0.272,0.30425,0.31125,0.3065,0.3065,0.33575,0.31575,0.33775,0.3615,0.33875,0.324,0.316,0.3195
852,0.005,0.246333333,0.2585,0.29625,0.3065,0.29825,0.265,0.26025,0.272,0.30425,0.30975,0.30625,0.306,0.332,0.315,0.33775,0.361,0.33925,0.324,0.31475,0.319
853,0.005,0.247333333,0.25725,0.296,0.307,0.29825,0.26525,0.26075,0.27225,0.3045,0.30975,0.3055,0.305,0.33175,0.31475,0.337,0.35775,0.339,0.32175,0.31375,0.318
854,0.004,0.247333333,0.25725,0.295,0.307,0.29675,0.26575,0.259,0.2715,0.30425,0.309,0.30425,0.30475,0.3315,0.31425,0.33575,0.358,0.338,0.322,0.31275,0.3175
855,0.004,0.247666667,0.2565,0.29325,0.30625,0.2955,0.26575,0.25975,0.271,0.30225,0.309,0.30475,0.30425,0.33125,0.315,0.33525,0.358,0.338,0.322,0.31275,0.3175
856,0.004,0.247,0.256,0.29375,0.30575,0.29375,0.26525,0.26,0.27,0.30175,0.30825,0.3045,0.304,0.33125,0.31425,0.33375,0.35675,0.338,0.32125,0.31225,0.317
