wavelength,S8 Irrad 1,S8 Irrad 10,S8 Irrad 11,S8 Irrad 12,S8 Irrad 13,S8 Irrad 14,S8 Irrad 15,S8 Irrad 2,S8 Irrad 3,S8 Irrad 4,S8 Irrad 5,S8 Irrad 6,S8 Irrad 7,S8 Irrad 8,S8 Irrad 9,S8 Postheat,S8 Preheat,bla
922,55.64000000000001,56.7,56.3,55.27499999999999,53.225,55.225,54.6,57.449999999999996,57.825,57.725,57.650000000000006,58.075,57.04,56.375,57.425000000000004,59.099999999999994,65.525,99.0
923,55.64000000000001,56.724999999999994,56.324999999999996,55.349999999999994,53.25,55.2,54.62500000000001,57.449999999999996,57.8,57.775,57.849999999999994,58.224999999999994,57.06,56.55,57.475,59.075,65.525,98.8
924,55.64000000000001,56.825,56.4,55.400000000000006,53.275,55.2,54.675000000000004,57.449999999999996,57.8,57.825,57.825,58.275000000000006,56.980000000000004,56.55,57.525,59.050000000000004,65.47500000000001,98.8
925,55.620000000000005,56.825,56.4,55.425,53.324999999999996,55.225,54.55,57.449999999999996,57.825,57.9,57.849999999999994,58.300000000000004,57.02,56.49999999999999,57.55,59.1,65.375,98.9
926,55.64,56.85,56.375,55.45,53.275,55.15,54.575,57.425,57.849999999999994,57.925,57.875,58.275,57.06,56.45,57.575,59.075,65.375,98.8
927,55.6,56.95,56.45,55.45,53.1,55.15,54.60000000000001,57.275,57.89999999999999,57.875,57.900000000000006,58.275,57.120000000000005,56.400000000000006,57.599999999999994,59.175,65.375,98.9
928,55.6,56.9,56.425,55.5,53.125,55.074999999999996,54.52499999999999,57.37499999999999,57.89999999999999,57.900000000000006,57.925,58.150000000000006,57.120000000000005,56.449999999999996,57.675,59.175000000000004,65.275,98.9
929,55.64000000000001,56.974999999999994,56.4,55.45,53.125,55.15,54.525000000000006,57.425,57.925,58.0,57.925,58.150000000000006,57.11999999999999,56.425,57.7,59.099999999999994,65.175,98.9
930,55.64000000000001,56.975,56.474999999999994,55.575,53.125,55.175,54.525000000000006,57.4,57.925,58.05,57.925,58.175,57.15999999999999,56.5,57.675,59.150000000000006,65.175,98.9
931,55.620000000000005,56.975,56.525,55.599999999999994,53.15,55.224999999999994,54.575,57.3,57.89999999999999,57.974999999999994,57.925,58.25,57.15999999999999,56.474999999999994,57.675000000000004,59.175,65.2,98.8
932,55.620000000000005,57.025000000000006,56.575,55.62499999999999,53.15,55.224999999999994,54.675,57.325,57.974999999999994,57.949999999999996,58.0,58.45,57.220000000000006,56.400000000000006,57.725,59.2,65.07499999999999,98.8
933,55.64,57.099999999999994,56.575,55.7,53.225,55.15,54.825,57.39999999999999,57.974999999999994,58.075,58.15,58.45,57.24000000000001,56.425,57.75000000000001,59.175000000000004,65.0,98.7
934,55.739999999999995,57.125,56.55,55.675,53.25,55.15,54.800000000000004,57.35,58.05,58.075,58.15,58.45,57.379999999999995,56.400000000000006,57.824999999999996,59.1,65.0,98.7
935,55.760000000000005,57.175,56.55,55.675,53.275,55.325,54.775,57.375,58.27499999999999,58.1,58.125,58.474999999999994,57.5,56.52499999999999,57.85,59.125,65.025,98.8
936,55.9,57.2,56.650000000000006,55.650000000000006,53.300000000000004,55.400000000000006,54.825,57.39999999999999,58.27499999999999,58.1,58.05,58.5,57.6,56.55,57.87499999999999,59.25,65.05000000000001,98.7
937,55.92,57.325,56.775,55.775000000000006,53.375,55.474999999999994,54.87499999999999,57.4,58.3,58.12500000000001,58.1,58.525000000000006,57.620000000000005,56.575,58.125,59.25,65.05000000000001,98.7
938,55.94,57.425000000000004,56.85,55.875,53.4,55.525,54.925,57.474999999999994,58.349999999999994,58.275000000000006,58.1,58.525000000000006,57.67999999999999,56.599999999999994,58.125,59.449999999999996,64.975,98.7
939,55.94,57.7,57.0,55.975,53.425,55.550000000000004,54.974999999999994,57.525000000000006,58.349999999999994,58.3,58.12500000000001,58.525000000000006,57.67999999999999,56.65,58.175000000000004,59.474999999999994,64.9,98.8
940,56.04,57.800000000000004,57.025,56.02499999999999,53.4,55.574999999999996,55.025,57.525000000000006,58.35000000000001,58.25,58.175,58.474999999999994,57.660000000000004,56.65,58.2,59.55,64.875,98.9
941,56.1,57.775000000000006,57.15,56.074999999999996,53.449999999999996,55.599999999999994,55.025,57.55,58.425,58.25,58.2,58.474999999999994,57.720000000000006,56.800000000000004,58.349999999999994,59.525000000000006,64.975,98.8
942,56.08,57.775000000000006,57.125,56.025000000000006,53.474999999999994,55.599999999999994,55.075,57.575,58.45,58.275,58.25,58.5,57.7,56.825,58.325,59.525000000000006,65.125,98.5
943,56.1,57.8,57.125,56.025000000000006,53.52499999999999,55.65,55.075,57.7,58.425,58.275,58.324999999999996,58.525000000000006,57.8,56.8,58.325,59.45,65.3,98.5
944,56.220000000000006,57.8,57.175,56.125,53.55,55.7,55.125,57.775,58.474999999999994,58.39999999999999,58.325,58.599999999999994,57.720000000000006,56.99999999999999,58.375,59.425,65.5,98.5
945,56.279999999999994,57.800000000000004,57.225,56.150000000000006,53.65,55.75,55.15,57.849999999999994,58.474999999999994,58.425,58.325,58.775,57.739999999999995,57.125,58.45,59.474999999999994,65.5,98.5
946,56.25999999999999,57.875,57.324999999999996,56.2,53.75,55.75,55.2,57.975,58.550000000000004,58.525000000000006,58.349999999999994,58.824999999999996,57.739999999999995,57.2,58.45,59.5,65.575,98.6
947,56.279999999999994,57.900000000000006,57.275,56.175000000000004,53.75,55.725,55.3,58.075,58.550000000000004,58.575,58.400000000000006,58.875,57.86,57.099999999999994,58.425,59.650000000000006,65.65,98.8
948,56.32000000000001,57.949999999999996,57.275,56.225,53.75,55.849999999999994,55.349999999999994,58.125,58.65,58.575,58.5,59.0,57.94,57.224999999999994,58.525,59.650000000000006,65.65,98.8
949,56.5,57.900000000000006,57.275,56.3,53.85,55.925,55.45,58.075,58.7,58.675,58.5,59.025000000000006,58.0,57.2,58.575,59.675,65.625,98.7
950,55.44,56.575,56.15,55.125,52.625,54.7,54.225,57.099999999999994,57.574999999999996,57.7,57.375,57.87499999999999,56.720000000000006,56.075,57.325,58.7,64.55,98.7
951,54.279999999999994,55.349999999999994,54.650000000000006,53.775,51.25,53.1,52.75,55.75,56.425000000000004,56.5,56.15,56.675,55.660000000000004,54.8,56.075,57.825,63.05,98.8
952,54.080000000000005,55.0,54.375,53.425000000000004,50.775,52.65,52.349999999999994,55.3,56.225,56.0,55.75,56.275000000000006,55.339999999999996,54.525,55.875,57.55,62.525000000000006,98.8
953,53.98,54.824999999999996,54.224999999999994,53.175,50.725,52.55,52.25,55.3,56.175,55.900000000000006,55.5,56.22500000000001,55.18000000000001,54.075,55.74999999999999,57.3,62.324999999999996,98.7
954,53.839999999999996,54.775,53.975,52.97500000000001,50.55,52.349999999999994,52.05,55.15,55.949999999999996,55.849999999999994,55.425,56.099999999999994,55.02,54.02499999999999,55.375,57.275,62.3,98.7
955,53.720000000000006,54.575,53.75,52.75,50.324999999999996,52.175,51.8,54.875,55.675,55.775000000000006,55.3,55.825,54.839999999999996,53.949999999999996,55.199999999999996,57.074999999999996,62.225,98.6
956,53.25999999999999,54.324999999999996,53.449999999999996,52.4,50.1,51.7,51.574999999999996,54.625,55.425,55.4,54.975,55.525000000000006,54.419999999999995,53.75,54.89999999999999,56.65,62.150000000000006,98.6
957,53.04,53.925,52.974999999999994,51.99999999999999,49.725,51.3,51.125,54.425000000000004,55.0,55.05,54.800000000000004,55.275,54.18000000000001,53.4,54.474999999999994,56.45,61.925000000000004,98.6
958,52.88000000000001,53.650000000000006,52.7,51.525,49.425,50.849999999999994,50.900000000000006,54.0,54.825,54.699999999999996,54.375,54.95,53.9,53.175,54.25,56.275,61.550000000000004,98.6
959,52.6,53.5,52.575,51.325,49.125,50.425,50.525,53.725,54.55,54.575,54.125,54.725,53.720000000000006,52.775,53.875,56.15,61.225,98.8
960,52.339999999999996,53.175000000000004,52.349999999999994,50.974999999999994,48.85,50.325,50.349999999999994,53.525000000000006,54.400000000000006,54.325,54.025,54.5,53.58,52.625,53.75,55.900000000000006,61.025000000000006,98.8
961,52.239999999999995,53.075,52.225,50.9,48.699999999999996,50.074999999999996,50.125,53.425,54.275000000000006,54.175,53.849999999999994,54.35,53.419999999999995,52.425000000000004,53.575,55.775,60.8,99.0
962,52.120000000000005,53.025000000000006,52.125,50.85,48.6,49.975,49.925,53.35,54.15,54.1,53.7,54.175000000000004,53.28000000000001,52.175,53.425000000000004,55.675,60.650000000000006,99.0
963,52.04,52.849999999999994,51.925,50.725,48.45,49.849999999999994,49.775,53.275,54.075,54.025,53.575,54.075,53.220000000000006,52.125,53.349999999999994,55.675,60.625,99.0
964,51.88000000000001,52.675000000000004,51.75,50.575,48.35,49.775000000000006,49.725,53.2,53.925000000000004,53.849999999999994,53.425000000000004,54.0,53.06,51.95,53.125,55.6,60.575,99.1
965,51.8,52.599999999999994,51.675,50.425,48.0,49.62499999999999,49.575,53.075,53.77499999999999,53.8,53.324999999999996,53.900000000000006,52.92,51.775,53.025,55.5,60.4,99.1
966,51.71999999999999,52.5,51.45,50.1,47.74999999999999,49.25,49.39999999999999,52.9,53.65,53.62500000000001,53.25,53.75,52.760000000000005,51.65,52.925,55.3,60.125,99.0
967,51.52,52.125,51.25,49.89999999999999,47.45,49.075,49.075,52.7,53.349999999999994,53.45,52.9,53.575,52.620000000000005,51.325,52.675,55.099999999999994,59.925,99.0
968,51.36,51.9,50.95,49.50000000000001,47.15,48.575,48.824999999999996,52.349999999999994,53.224999999999994,53.3,52.724999999999994,53.14999999999999,52.36,51.025000000000006,52.325,54.9,59.55,99.0
969,50.96,51.474999999999994,50.525000000000006,49.05,46.675,48.1,48.349999999999994,52.02499999999999,52.95,52.875,52.275000000000006,52.925,52.06,50.525000000000006,51.849999999999994,54.65,59.1,99.0
970,50.519999999999996,51.175,50.05,48.525000000000006,46.1,47.65,47.875,51.675,52.4,52.45,51.724999999999994,52.475,51.6,50.150000000000006,51.55,54.349999999999994,58.475,99.1
971,50.36,50.800000000000004,49.875,48.3,45.925,47.425,47.675000000000004,51.475,52.224999999999994,52.199999999999996,51.475,52.375,51.38000000000001,50.05,51.2,54.225,58.375,99.2
972,50.28000000000001,50.775,49.875,48.349999999999994,45.97500000000001,47.449999999999996,47.650000000000006,51.55,52.325,52.275,51.525,52.3,51.42,50.05,51.099999999999994,54.225,58.375,99.2
973,50.42,51.0,49.925,48.5,46.15,47.849999999999994,47.724999999999994,51.65,52.425,52.300000000000004,51.625,52.4,51.54,50.125,51.225,54.275000000000006,58.5,99.2
974,50.64,51.2,50.099999999999994,48.8,46.575,48.125,48.125,51.875,52.550000000000004,52.45,51.75,52.625,51.68000000000001,50.574999999999996,51.45,54.35,58.925,98.8
975,50.8,51.349999999999994,50.425,49.325,46.875,48.45,48.475,51.95,52.650000000000006,52.724999999999994,51.95,52.800000000000004,51.88000000000001,50.725,51.85,54.475,59.175000000000004,98.8
976,51.040000000000006,51.5,50.625,49.375,47.075,48.475,48.4,52.12500000000001,52.824999999999996,52.925000000000004,52.125,52.824999999999996,51.94,50.75,51.9,54.575,59.25,98.8
977,51.160000000000004,51.575,50.65,49.35,47.0,48.5,48.45,52.325,52.849999999999994,52.95,52.224999999999994,52.95,52.0,50.8,51.9,54.575,59.4,98.8
978,51.3,51.825,50.775000000000006,49.35,46.975,48.5,48.575,52.349999999999994,53.05,53.0,52.35,52.975,52.06,50.9,52.0,54.699999999999996,59.525,99.1
979,51.58,52.150000000000006,50.949999999999996,49.675000000000004,47.225,49.025,48.975,52.675,53.349999999999994,53.75,52.925000000000004,53.125,52.46,51.075,52.425,55.075,59.849999999999994,98.7
980,52.64000000000001,53.349999999999994,52.025,50.8,48.35,50.6,49.925,53.15,54.474999999999994,54.95,53.974999999999994,54.1,53.32000000000001,52.1,53.575,56.075,60.8,98.7
981,53.260000000000005,54.900000000000006,53.425,51.55,49.474999999999994,51.5,51.05,54.125,55.900000000000006,56.0,54.6,54.974999999999994,54.96,53.475,54.925,57.225,61.24999999999999,98.7
982,54.06,55.300000000000004,54.7,52.349999999999994,50.45,52.625,52.8,55.2,56.65,56.449999999999996,55.400000000000006,56.24999999999999,55.96,53.95,55.724999999999994,57.75,61.95,98.7
983,54.720000000000006,56.199999999999996,55.025000000000006,52.775,50.775000000000006,53.075,53.324999999999996,56.375,56.85,56.775000000000006,56.175,56.525000000000006,55.98,54.25,56.125,57.75,63.77499999999999,98.7
984,55.0,56.25,55.025000000000006,53.900000000000006,50.975,53.099999999999994,53.425,56.474999999999994,57.25,56.650000000000006,56.375,56.599999999999994,55.879999999999995,55.275,56.224999999999994,57.75,64.05,98.8
985,54.760000000000005,55.474999999999994,54.650000000000006,53.7,50.975,52.974999999999994,52.925000000000004,56.224999999999994,56.724999999999994,55.9,55.825,56.50000000000001,55.44000000000001,54.875,55.9,57.300000000000004,63.974999999999994,98.6
986,53.720000000000006,54.6,53.349999999999994,52.824999999999996,50.425,51.724999999999994,51.9,54.925,55.95,55.475,55.4,55.650000000000006,54.46,54.25,54.7,56.699999999999996,63.75,98.6
987,52.86,53.25,52.125,51.6,49.099999999999994,50.775,50.45,53.825,54.8,54.85,54.325,54.725,53.64000000000001,53.15,53.775000000000006,56.1,62.6,98.6
988,52.14,52.75,51.5,50.7,48.175,49.699999999999996,49.675,53.25,54.099999999999994,53.949999999999996,53.574999999999996,53.55,52.760000000000005,52.075,52.975,55.3,61.2,98.6
989,51.82000000000001,52.375,51.175,50.39999999999999,47.75,49.075,49.125,52.95,53.9,53.7,53.3,53.4,52.64,51.925,52.7,55.125,60.725,98.7
990,51.78000000000001,52.3,51.224999999999994,50.349999999999994,47.725,49.1,49.125,52.974999999999994,53.85,53.724999999999994,53.275000000000006,53.475,52.65999999999999,51.85,52.775000000000006,55.1,60.474999999999994,98.7
991,51.8,52.5,51.375,50.449999999999996,47.875,49.175,49.15,53.050000000000004,53.8,53.775000000000006,53.375,53.699999999999996,52.82000000000001,51.925,52.95,55.25,60.525000000000006,98.8
992,52.120000000000005,52.675000000000004,51.825,50.575,48.150000000000006,49.724999999999994,49.55,53.349999999999994,53.925000000000004,54.074999999999996,53.525000000000006,54.050000000000004,53.2,52.075,53.35,55.65,60.6,99.0
993,52.71999999999999,53.275,52.25,51.2,48.425,50.125,50.5,53.525000000000006,54.599999999999994,54.900000000000006,53.9,54.425000000000004,53.919999999999995,52.474999999999994,53.65,55.925,60.89999999999999,99.1
994,53.779999999999994,54.8,53.574999999999996,52.05,49.675,51.074999999999996,51.14999999999999,54.724999999999994,56.574999999999996,55.75,54.65,55.125,55.239999999999995,52.875,55.050000000000004,56.50000000000001,60.97500000000001,99.1
995,54.4,56.0,54.8,53.9,50.10000000000001,53.1,52.62500000000001,56.05,57.075,56.475,56.37500000000001,56.87500000000001,56.58,53.875,56.375,57.875,61.775,99.3
996,55.739999999999995,56.099999999999994,55.449999999999996,54.75,51.825,53.97500000000001,53.224999999999994,56.8,57.75,56.925,56.949999999999996,57.525,56.92,55.375,57.10000000000001,58.224999999999994,63.425,99.3
997,55.92,56.175,55.925,55.074999999999996,52.45,54.325,53.275000000000006,57.175,57.85000000000001,57.125,57.125,57.625,57.2,55.7,57.25,58.349999999999994,64.35,99.7
998,55.760000000000005,56.10000000000001,55.55,55.025,52.45,54.45,53.275,57.175,57.85000000000001,57.3,57.12499999999999,57.9,57.04,55.775,57.175,58.175,64.425,100.1
999,55.4,56.025000000000006,55.225,54.975,52.375,54.25,53.099999999999994,56.875,57.449999999999996,57.0,57.1,57.725,56.239999999999995,55.9,56.675000000000004,58.050000000000004,65.075,99.2
1000.00,55.1,55.75,54.775,54.25,51.800000000000004,53.449999999999996,52.775,56.525,57.05,56.625,56.775,57.425,55.78000000000001,55.85,55.875,57.425,64.75,98.9
1001.00,54.52,55.199999999999996,54.075,53.575,50.875,52.375,51.974999999999994,55.675,56.125,56.25000000000001,56.25,56.75000000000001,55.239999999999995,55.074999999999996,55.650000000000006,57.15,64.2,98.8
1002.00,54.2,54.575,53.775000000000006,52.75,50.14999999999999,51.625,51.425000000000004,55.199999999999996,55.77499999999999,56.075,55.675000000000004,56.099999999999994,54.7,54.55,55.1,56.8,63.4,98.8
1003.00,53.879999999999995,54.35,53.525000000000006,52.4,49.824999999999996,51.5,51.0,54.824999999999996,55.55,55.55,55.325,55.7,54.6,53.95,54.900000000000006,56.675,62.675,98.8
1004.00,53.7,54.199999999999996,53.45,52.3,49.7,51.275000000000006,50.975,54.75,55.525,55.525000000000006,55.075,55.599999999999994,54.54,53.925,54.650000000000006,56.5,62.625,98.7
1005.00,53.739999999999995,54.05,53.425,52.275,49.650000000000006,51.224999999999994,50.975,54.75,55.45,55.474999999999994,54.925000000000004,55.6,54.54,53.85,54.625,56.45,62.5,98.7
1006.00,53.720000000000006,54.025,53.35,52.325,49.675,51.224999999999994,51.050000000000004,54.75,55.400000000000006,55.474999999999994,54.925000000000004,55.55,54.459999999999994,53.825,54.599999999999994,56.45,62.474999999999994,99.0
1007.00,53.7,53.974999999999994,53.275,52.325,49.599999999999994,51.224999999999994,51.074999999999996,54.7,55.349999999999994,55.474999999999994,54.925000000000004,55.425,54.480000000000004,53.8,54.55,56.375,62.474999999999994,98.9
1008.00,53.620000000000005,53.95,53.225,52.25,49.575,51.074999999999996,51.125,54.675000000000004,55.349999999999994,55.45,54.949999999999996,55.5,54.48,53.775,54.49999999999999,56.349999999999994,62.275000000000006,98.9
1009.00,53.58,53.949999999999996,53.15,52.25,49.650000000000006,51.074999999999996,51.125,54.675000000000004,55.300000000000004,55.400000000000006,54.925,55.475,54.4,53.775,54.575,56.375,62.25,98.8
1010.00,53.54,53.949999999999996,53.125,52.22500000000001,49.625,51.05,51.175,54.625,55.325,55.425,54.9,55.525000000000006,54.260000000000005,53.7,54.575,56.5,62.275000000000006,98.9
1011.00,53.58,54.175,53.125,52.25,49.625,51.175000000000004,51.175,54.625,55.3,55.375,54.9,55.575,54.239999999999995,53.725,54.7,56.724999999999994,62.275000000000006,98.9
1012.00,53.7,54.35,53.3,52.3,49.675000000000004,51.275,51.175,54.625,55.675,55.475,54.875,55.55,54.419999999999995,53.8,54.7,56.824999999999996,62.3,98.9
1013.00,53.96,54.775000000000006,53.5,52.625,49.875,51.3,51.225,54.825,55.8,55.625,55.45,55.725,54.8,53.825,54.875,56.9,62.574999999999996,98.9
1014.00,53.96,54.9,54.050000000000004,53.075,49.9,51.275,51.65,55.099999999999994,56.2,55.74999999999999,55.47500000000001,55.75,54.879999999999995,53.925000000000004,54.925,57.275000000000006,62.675,99.0
1015.00,54.24000000000001,54.875,54.025,53.150000000000006,50.0,51.575,51.75,55.15,56.39999999999999,55.775,55.725,55.725,54.92,54.474999999999994,55.05,57.325,62.849999999999994,99.0
1016.00,54.32000000000001,54.825,53.925,53.3,50.25,51.825,51.775000000000006,55.425,56.075,55.824999999999996,55.675,55.675000000000004,54.959999999999994,54.45,55.425,57.3,62.925,99.0
1017.00,54.17999999999999,54.825,53.800000000000004,53.3,50.425,51.75,51.625,55.55,56.0,55.75,55.8,55.699999999999996,54.92,54.55,55.475,57.275000000000006,63.05,99.1
1018.00,54.17999999999999,54.650000000000006,53.825,53.075,50.349999999999994,51.7,51.625,55.449999999999996,55.925,55.725,55.725,55.625,54.879999999999995,54.6,55.35,57.05,63.025,99.0
1019.00,54.120000000000005,54.65,53.625,52.7,49.95,51.65,51.349999999999994,55.224999999999994,55.8,55.675,55.474999999999994,55.425000000000004,54.67999999999999,54.375,55.175,56.824999999999996,62.800000000000004,98.9
1020.00,54.0,54.2,53.25,52.375,49.8,51.25,51.199999999999996,54.725,55.699999999999996,55.5,55.425,55.375,54.36,53.900000000000006,54.824999999999996,56.65,62.599999999999994,98.6
1021.00,53.760000000000005,53.95,52.75000000000001,51.900000000000006,49.375,50.77499999999999,50.775000000000006,54.525000000000006,55.575,55.10000000000001,55.0,55.099999999999994,54.279999999999994,53.425,54.475,56.425000000000004,62.49999999999999,98.6
1022.00,53.580000000000005,53.65,52.425,51.725,48.875,50.475,50.425,54.3,55.275000000000006,54.875,54.8,54.949999999999996,54.1,53.2,54.2,56.125,62.2,98.6
1023.00,53.21999999999999,53.425000000000004,52.2,51.35,48.775,50.2,50.275,53.900000000000006,55.05,54.65,54.45,54.675,53.78000000000001,53.05,53.975,55.97500000000001,62.025000000000006,98.6
1024.00,52.94,53.150000000000006,52.125,50.975,48.449999999999996,49.8,50.0,53.775,54.725,54.45,54.2,54.525,53.56,52.800000000000004,53.75,55.97500000000001,61.675,98.7
1025.00,52.82000000000001,52.974999999999994,51.875,50.900000000000006,48.224999999999994,49.65,49.7,53.625,54.55,54.3,54.05,54.45,53.339999999999996,52.574999999999996,53.625,55.875,61.4,98.7
1026.00,52.58,52.75,51.775000000000006,50.650000000000006,48.099999999999994,49.5,49.52499999999999,53.275000000000006,54.375,54.275000000000006,53.949999999999996,54.325,53.220000000000006,52.474999999999994,53.325,55.825,61.300000000000004,98.7
1027.00,52.52,52.50000000000001,51.575,50.525,47.975,49.349999999999994,49.275000000000006,53.075,54.3,54.224999999999994,53.650000000000006,54.175,53.0,52.150000000000006,52.925,55.675,61.125,98.7
1028.00,52.32000000000001,52.400000000000006,51.474999999999994,50.425,47.775,49.275000000000006,49.175,53.025000000000006,54.15,54.099999999999994,53.525000000000006,54.025,52.84000000000001,52.099999999999994,52.8,55.575,61.025,98.8
1029.00,52.1,52.25,51.1,50.099999999999994,47.650000000000006,49.0,49.1,52.724999999999994,54.025,53.775000000000006,53.400000000000006,53.925000000000004,52.779999999999994,51.95,52.550000000000004,55.375,60.975,98.8
1030.00,52.0,52.25,51.075,50.025,47.575,48.85,48.975,52.75,53.974999999999994,53.75,53.3,53.85,52.7,51.85,52.525000000000006,55.075,60.975,98.6
1031.00,51.96,52.125,50.925,50.025,47.5,48.75,48.975,52.675,53.925,53.725,53.25,53.72500000000001,52.64,51.825,52.45,55.075,60.8,99.0
1032.00,51.94,51.925,50.85,50.0,47.349999999999994,48.75,48.975,52.6,53.875,53.65,52.949999999999996,53.475,52.48,51.7,52.425,55.075,60.775,99.0
1033.00,51.8,51.8,50.65,49.8,47.224999999999994,48.625,48.824999999999996,52.449999999999996,53.65,53.5,52.925000000000004,53.25,52.279999999999994,51.599999999999994,52.324999999999996,55.05,60.725,99.0
1034.00,51.739999999999995,51.55,50.575,49.599999999999994,47.05,48.45,48.7,52.225,53.45,53.425000000000004,52.849999999999994,53.2,52.0,51.3,52.125,55.00000000000001,60.625,99.0
1035.00,51.58,51.324999999999996,50.5,49.52499999999999,46.875,48.25,48.425,52.150000000000006,53.349999999999994,53.4,52.775,53.2,51.82000000000001,51.225,52.10000000000001,54.97500000000001,60.550000000000004,98.9
1036.00,51.31999999999999,51.25,50.5,49.375,46.824999999999996,48.1,48.05,52.150000000000006,53.325,53.275000000000006,52.525000000000006,53.175,51.8,51.05,51.875,54.599999999999994,60.425,98.7
1037.00,51.08,50.974999999999994,50.25,49.025,46.55,47.87500000000001,47.725,52.05,53.27499999999999,53.125,52.125,52.925,51.6,50.85,51.675,54.425,60.325,98.7
1038.00,51.00000000000001,50.62499999999999,49.974999999999994,48.75000000000001,46.325,47.525000000000006,47.474999999999994,51.95,53.125,52.725,52.050000000000004,52.35,51.4,50.550000000000004,51.300000000000004,54.24999999999999,60.125,98.7
1039.00,50.760000000000005,50.425,49.45,48.175000000000004,45.775000000000006,46.900000000000006,47.050000000000004,51.75,52.9,52.45,51.825,52.175,51.00000000000001,49.925,50.975,54.050000000000004,59.875,98.7
1040.00,50.339999999999996,50.375,48.875,47.699999999999996,45.27499999999999,46.599999999999994,46.97500000000001,51.45,52.55,52.175,51.400000000000006,51.85,50.720000000000006,49.725,50.875,53.95,59.675,98.6
1041.00,50.32,50.0,48.724999999999994,47.550000000000004,45.224999999999994,46.25,46.65,51.125,52.375,52.05,51.15,51.45,50.58,49.6,50.7,53.849999999999994,59.400000000000006,98.7
1042.00,50.339999999999996,49.775,48.65,47.325,45.224999999999994,46.1,46.425000000000004,50.849999999999994,51.974999999999994,51.8,51.050000000000004,51.2,50.480000000000004,49.425,50.275,53.675,59.3,98.6
1043.00,50.260000000000005,49.75,48.575,47.325,45.199999999999996,45.975,46.324999999999996,50.825,51.800000000000004,51.675,50.975,51.2,50.339999999999996,49.425,50.075,53.45,59.25,98.6
1044.00,50.08,49.475,48.550000000000004,47.175,44.975,45.925000000000004,46.099999999999994,50.8,51.800000000000004,51.7,50.825,51.125,50.160000000000004,49.325,49.95,53.375,59.25,98.6
1045.00,49.980000000000004,49.35000000000001,48.325,47.125,44.875,45.9,46.025000000000006,50.75,51.75,51.675000000000004,50.62500000000001,51.074999999999996,50.040000000000006,49.275,49.925000000000004,53.349999999999994,59.150000000000006,98.6
1046.00,49.940000000000005,49.2,48.25,47.025000000000006,44.6,45.85,45.775,50.575,51.75,51.574999999999996,50.6,50.85,49.82000000000001,49.175,49.724999999999994,53.349999999999994,58.925,98.7
1047.00,49.89999999999999,49.150000000000006,48.2,46.875,44.275000000000006,45.625,45.7,50.550000000000004,51.7,51.55,50.574999999999996,50.75,49.739999999999995,49.075,49.599999999999994,53.325,58.875,98.6
1048.00,49.92,48.925,47.974999999999994,46.75,44.224999999999994,45.525000000000006,45.625,50.550000000000004,51.675000000000004,51.324999999999996,50.5,50.675,49.62,49.02499999999999,49.65,53.2,58.825,98.6
1049.00,49.9,48.7,47.95,46.725,44.175,45.45,45.575,50.400000000000006,51.449999999999996,51.324999999999996,50.5,50.625,49.58,48.89999999999999,49.45,53.225,58.85,98.6
1050.00,49.86,48.775,47.95,46.6,44.099999999999994,45.400000000000006,45.6,50.400000000000006,51.375,51.3,50.475,50.675,49.46,49.075,49.400000000000006,53.1,58.825,98.6
1051.00,49.879999999999995,48.775,47.975,46.574999999999996,44.025000000000006,45.199999999999996,45.5,50.425,51.400000000000006,51.199999999999996,50.45,50.75,49.5,48.925,49.35,53.1,58.725,98.6
1052.00,49.8,48.8,48.050000000000004,46.599999999999994,44.02499999999999,45.199999999999996,45.425,50.525,51.425,51.3,50.575,50.724999999999994,49.519999999999996,48.9,49.35,52.97500000000001,58.75,98.6
1053.00,49.739999999999995,48.825,48.025,46.599999999999994,44.099999999999994,45.175,45.449999999999996,50.425000000000004,51.525,51.25,50.550000000000004,50.724999999999994,49.56,48.9,49.22500000000001,53.0,58.675,98.7
1054.00,49.7,48.8,47.95,46.574999999999996,44.025000000000006,45.175,45.474999999999994,50.35000000000001,51.45,51.275000000000006,50.45,50.7,49.54,48.875,49.2,53.00000000000001,58.550000000000004,98.9
1055.00,49.68,48.775,47.824999999999996,46.5,43.900000000000006,45.05,45.4,50.3,51.375,51.2,50.5,50.7,49.5,48.849999999999994,49.224999999999994,52.825,58.525000000000006,98.9
1056.00,49.64,48.775,47.5,46.475,43.775,44.775,45.25,50.224999999999994,51.25,51.125,50.45,50.4,49.459999999999994,48.6,49.075,52.875,58.375,99.3
1057.00,49.339999999999996,48.6,47.0,45.8,43.325,44.425,44.6,49.925,50.85,51.175,50.425,49.900000000000006,49.06,48.375,48.675000000000004,52.7,58.125,99.3
1058.00,48.8,47.5,46.5,45.35,42.975,43.75,43.574999999999996,49.175,50.52499999999999,50.225,49.77499999999999,49.475,48.68,47.49999999999999,48.225,52.099999999999994,57.925,99.2
1059.00,48.26,46.325,45.724999999999994,44.05,42.099999999999994,42.375,42.474999999999994,48.3,50.150000000000006,49.275,48.974999999999994,48.7,47.86,46.525,47.55,51.425,57.099999999999994,98.9
1060.00,47.46,45.45,44.8,42.949999999999996,40.650000000000006,41.45,41.900000000000006,48.0,48.925,48.7,48.35,48.0,47.06,45.7,46.52499999999999,51.25,56.0,99.0
