wavelength,blank,S6 Preheat,S6 Post Heat,S6 Irrad 1 1,S6 Irrad 1 10,S6 Irrad 1 2,S6 Irrad 1 3,S6 Irrad 1 4,S6 Irrad 1 5,S6 Irrad 1 6,S6 Irrad 1 7,S6 Irrad 1 8,S6 Irrad 1 9,S6 Irrad 2,S6 Irrad 3,S6 Irrad 4,S6 Irrad 5,S6 Irrad 6,S6 Irrad 7,S6 Irrad 8,S6 Irrad 9
820,98.7,55.73333333,54.5,49.2,48.025,47.825,49.125,52.8,53,51.85,48.325,47.425,48.125,44.05,45.925,43.7,41.975,43.5,45.35,46.575,45.55
821,98.7,56.36666667,55.125,49.775,48.5,48.25,49.475,53.225,53.5,52.425,48.825,47.875,48.325,44.675,46.25,43.95,42.3,44.05,45.775,46.825,46
822,98.8,57.16666667,56.15,50.725,49.475,49.025,50.1,54.075,54.525,53.475,49.85,48.95,48.775,45.725,46.825,44.475,42.925,44.9,46.325,47.45,46.875
823,98.8,57.63333333,56.75,50.775,49.85,49.1,50.375,54.15,54.7,54,50.275,49.225,48.875,46.175,46.825,44.65,43.15,45.275,46.5,47.775,47.15
824,99,57.33333333,56.5,50.525,49.2,48.6,50.3,53.8,54.525,53.575,50.075,48.8,48.6,45.475,46.7,44.625,43.05,45.05,46.55,47.625,46.925
825,99,56.96666667,55.325,49.975,48.625,48.425,50.2,53.475,54.25,52.975,49,47.9,48.35,45.3,46.625,44.4,43,44.7,46.225,47.25,46.8
826,99.1,56.5,54.85,49.875,47.9,48.375,49.975,53.35,53.625,52.475,48.8,47.875,48.35,44.775,46.6,44.35,42.9,44.6,46.175,47.1,46.775
827,98.9,56.26666667,54.775,49.75,47.825,48.425,49.95,53.125,53.35,52.3,48.825,47.8,48.325,44.625,46.775,44.375,42.775,44.525,46.125,47.025,46.825
828,98.9,56.36666667,54.825,49.775,48.175,48.55,50.225,53.2,53.55,52.35,48.975,47.9,48.4,44.975,46.875,44.5,42.8,44.7,46.25,47.3,46.875
829,98.9,56.13333333,54.775,49.75,48.175,48.475,50.1,53.2,53.55,52.2,48.95,47.875,48.45,44.825,46.7,44.55,42.775,44.725,46.3,47.275,46.8
830,99,56.13333333,54.65,49.7,48.175,48.45,50,53.225,53.45,52.15,48.75,47.825,48.425,44.725,46.85,44.525,42.725,44.675,46.325,47.175,46.625
831,99,56,54.425,49.625,48.075,48.375,49.975,53.1,53.2,52.05,48.725,47.8,48.35,44.6,46.975,44.45,42.675,44.675,46.35,47.125,46.625
832,98.7,55.9,54.45,49.525,48.05,48.4,50,53.05,53.225,52.025,48.8,47.825,48.375,44.65,47.125,44.525,42.675,44.725,46.4,47.15,46.675
833,98.7,56.26666667,54.775,49.85,48.375,48.525,50,53.325,53.475,52.35,49,48.15,48.675,44.975,47.225,44.775,42.75,44.85,46.55,47.425,47.225
834,98.8,56.66666667,55.425,50.4,49.2,49,50.25,54.05,54.125,53.1,49.525,48.8,49.025,45.775,47.375,45,43.1,45.175,46.8,47.85,47.4
835,98.8,56.7,55.5,50.4,49.25,49.1,50.25,54.1,54.325,53.2,49.575,48.8,49.075,45.925,47.35,45.2,43.175,45.25,47.075,47.95,47.4
836,98.9,56.6,55.125,50.3,49.075,48.875,50.225,53.9,54.225,52.975,49.275,48.575,48.975,45.65,47.35,45.2,43.175,45.225,47.075,47.75,47.225
837,98.9,56.36666667,54.85,50.2,48.95,48.85,50.225,53.725,54.025,52.8,49.1,48.375,48.9,45.425,47.425,45.15,43.125,45.2,47.075,47.675,47.175
838,98.8,56.3,54.8,50.05,48.75,48.775,50.225,53.575,53.9,52.675,49.075,48.375,48.775,45.35,47.475,45.1,43.225,45.15,47.05,47.675,47.15
839,98.8,56.3,54.675,50,48.75,48.775,50.525,53.725,53.8,52.7,49.075,48.375,48.8,45.375,47.525,45.1,43.175,45.15,47.025,47.65,47.25
840,98.8,56.33333333,54.725,50.025,48.725,49,50.475,53.85,53.925,52.925,49.125,48.35,48.85,45.625,47.8,45.275,43.15,45.175,47.125,47.675,47.325
841,98.8,56.26666667,54.975,50.125,48.8,49.05,50.5,53.9,54.025,52.925,49.2,48.475,48.95,45.7,47.875,45.45,43.275,45.275,47.175,47.8,47.35
842,98.8,56.33333333,54.975,50.075,48.875,49.025,50.525,53.95,54.025,52.975,49.35,48.55,48.975,45.75,47.875,45.45,43.275,45.4,47.225,47.9,47.325
843,98.7,56.3,54.975,50.45,48.925,48.975,50.45,54.025,54.05,53,49.3,48.6,48.975,45.725,47.9,45.45,43.375,45.5,47.3,47.9,47.35
844,98.8,56.3,55.075,50.45,49,49.15,50.525,54,54.275,52.975,49.325,48.55,48.95,45.775,47.975,45.45,43.425,45.35,47.45,47.925,47.4
845,98.4,56.2,55.125,50.4,49,49.1,50.525,53.95,54.3,53.05,49.35,48.55,48.975,45.85,48.1,45.475,43.4,45.4,47.425,47.9,47.4
846,98.4,56.26666667,55.05,50.475,49,49.125,50.6,53.975,54.3,53.125,49.425,48.6,49.15,45.85,48.1,45.55,43.4,45.425,47.375,47.95,47.4
847,98.6,56.26666667,54.95,50.5,49.025,49.25,50.725,54.05,54.375,53.175,49.4,48.8,49.15,45.925,48.375,45.65,43.425,45.4,47.45,48.25,47.475
848,98.5,56.26666667,55,50.45,49.125,49.275,50.775,54.1,54.475,53.2,49.425,48.725,49.25,45.975,48.375,45.725,43.4,45.425,47.4,48.25,47.7
849,98.5,56.46666667,54.95,50.475,49.525,49.3,50.775,54.15,54.45,53.325,49.3,48.7,49.2,46.075,48.35,45.9,43.4,45.55,47.375,48.225,47.7
850,98.5,56.5,55.05,50.475,49.425,49.275,50.625,54.15,54.475,53.425,49.425,48.725,49.4,46.125,48.325,45.9,43.475,45.65,47.4,48.2,47.85
851,98.5,56.43333333,55.15,50.5,49.375,49.375,50.525,54.225,54.675,53.45,49.65,48.825,49.425,46.175,48.325,45.95,43.5,45.825,47.425,48.3,47.925
852,98.8,56.66666667,55.175,50.575,49.425,49.375,50.35,54.35,54.925,53.45,49.625,49,49.425,46.575,48.475,45.95,43.575,45.775,47.45,48.45,47.95
853,98.9,56.6,55.275,50.6,49.55,49.325,50.325,54.3,54.875,53.45,49.65,49.025,49.475,46.6,48.45,46.025,43.9,45.8,47.675,48.55,48.075
854,99.2,56.6,55.325,50.7,49.55,49.325,50.475,54.25,55.075,53.5,49.675,49.075,49.65,46.65,48.5,46.125,43.875,45.9,47.65,48.7,48.125
855,99.1,56.53333333,55.4,50.925,49.625,49.4,50.65,54.25,55,53.575,49.825,49.1,49.575,46.675,48.425,46.2,43.875,45.95,47.675,48.675,48.1
856,99.1,56.63333333,55.475,50.9,49.65,49.45,50.85,54.275,54.975,53.725,49.875,49.15,49.625,46.65,48.5,46.325,43.975,45.925,47.725,48.75,48.2
857,99.2,56.66666667,55.425,50.85,49.95,49.525,50.975,54.55,55,53.725,49.85,49.15,49.8,46.725,48.525,46.375,43.975,45.925,48.075,48.775,48.125
858,99.2,56.56666667,55.35,50.9,49.975,49.675,50.95,54.7,55.075,53.875,49.85,49.3,49.775,47.1,48.575,46.375,44,45.975,48.025,48.95,48.225
859,99.1,56.56666667,55.45,50.95,49.975,49.675,51.05,54.825,55.05,53.925,49.95,49.35,49.775,47.3,48.75,46.55,43.975,46.1,48.125,49.075,48.2
860,99.1,56.66666667,55.45,51.075,50.025,49.75,51.1,55.225,55.15,54.075,49.975,49.35,49.75,47.25,48.775,46.525,44.075,46.175,48.1,49.075,48.15
861,98.7,56.53333333,55.7,51.1,50.075,49.775,51.175,55.25,55.25,54.15,50.225,49.425,49.9,47.275,48.8,46.55,44.25,46.225,48.125,49.175,48.25
862,98.5,56.5,55.675,51.1,50.1,49.95,51.35,55.225,55.25,54.075,50.25,49.5,49.925,47.425,48.975,46.75,44.175,46.3,48.1,49.25,48.5
863,98.5,56.7,55.625,51.125,50.1,49.95,51.3,55.225,55.45,54.1,50.275,49.6,49.75,47.475,49.025,46.8,44.375,46.475,48.15,49.375,48.625
864,98.5,56.76666667,55.7,51.275,50.05,49.9,51.325,55.225,55.475,54.225,50.425,49.75,49.875,47.475,49.1,46.975,44.375,46.525,48.175,49.425,48.725
865,98.7,56.83333333,55.675,51.375,50.05,49.925,51.35,55.25,55.525,54.4,50.45,49.8,49.975,47.6,49.2,47.025,44.525,46.6,48.325,49.45,48.675
866,99.1,57,55.7,51.375,50.1,49.975,51.45,55.425,55.575,54.5,50.425,49.675,49.95,47.775,49.225,47.025,44.55,46.625,48.575,49.45,48.85
867,99.2,57.03333333,55.725,51.45,50.25,50,51.3,55.4,55.725,54.55,50.5,49.65,50.05,47.725,49.275,47.2,44.75,46.725,48.7,49.5,48.95
868,99,57.1,55.675,51.55,50.275,50.025,51.35,55.425,55.75,54.675,50.525,49.725,50.1,47.7,49.35,47.3,44.775,46.75,48.675,49.525,48.975
869,98.6,57.16666667,55.7,51.5,50.425,50.05,51.5,55.45,55.975,54.675,50.55,49.825,50.15,47.875,49.425,47.325,44.85,46.9,48.725,49.7,49.125
870,98.6,57.16666667,55.7,51.55,50.575,50.125,51.525,55.525,56.075,54.65,50.675,49.9,50.25,48,49.4,47.35,44.9,46.95,48.75,49.725,49.3
871,99.1,57.33333333,55.725,51.75,50.575,50.225,51.825,55.525,56.15,54.85,50.675,50.025,50.3,48,49.525,47.45,44.95,47.025,48.825,49.725,49.35
872,99.1,57.26666667,55.775,51.825,50.6,50.325,51.825,55.575,56.175,54.925,50.85,50.025,50.3,48.05,49.6,47.6,44.9,47.275,48.875,49.775,49.4
873,99,57.26666667,55.775,51.85,50.625,50.375,51.875,55.725,56.25,54.925,50.9,50.15,50.475,48.15,49.725,47.575,45,47.35,48.975,49.8,49.425
874,99.1,57.36666667,55.975,51.95,50.725,50.4,51.9,55.85,56.35,54.9,51,50.225,50.55,48.225,49.8,47.65,45.05,47.35,49.175,50.15,49.45
875,98.8,57.33333333,56.175,52.15,50.75,50.5,51.95,55.925,56.425,55,51.1,50.275,50.6,48.3,49.875,47.775,45.1,47.425,49.375,50.275,49.55
876,98.9,57.4,56.2,52.225,50.825,50.55,52.025,56,56.45,55.075,51.125,50.375,50.675,48.425,50.05,47.85,45.3,47.55,49.375,50.225,49.65
877,99,57.5,56.175,52.225,51.05,50.7,52.075,56.1,56.625,55.225,51.175,50.425,50.75,48.525,50.125,47.85,45.475,47.65,49.45,50.325,49.875
878,99,57.56666667,56.325,52.475,51.225,50.8,52.15,56.25,56.8,55.3,51.275,50.525,50.825,48.675,50.15,47.975,45.475,47.875,49.6,50.4,49.925
879,98.9,57.63333333,56.425,52.675,51.3,51.15,52.275,56.375,57.025,55.45,51.375,50.7,50.9,48.8,50.175,48.075,45.525,48.05,49.725,50.55,50.25
880,99.2,58,56.775,53.05,51.825,51.375,52.625,56.725,57.375,55.725,51.675,50.9,51.075,49.075,50.35,48.35,45.65,48.325,50,50.7,50.45
881,99.4,58.4,57.6,53.825,52.55,51.975,52.85,57.5,58.125,56.525,52.35,51.625,51.475,49.85,50.575,48.475,45.875,48.625,50.175,51.05,50.85
882,99.4,59.06666667,57.7,53.925,52.6,52.275,53.075,57.75,58.4,57.075,52.925,51.875,51.625,50.05,50.6,48.725,45.9,48.625,50.4,52.025,51.075
883,99.4,58.8,57.475,53.75,52.525,52.2,52.975,57.675,58.425,57.125,53,51.825,51.65,50.025,50.525,48.65,46.05,48.675,50.45,51.95,51.225
884,99.2,58.63333333,57.425,53.425,52.15,52.025,52.925,57.575,57.875,56.725,52.45,51.575,51.55,50,50.675,48.75,46.1,48.65,50.3,51.725,50.975
885,99.3,58.56666667,57.35,53.35,52,51.975,52.95,57.375,57.775,56.15,52.2,51.4,51.275,49.65,50.925,48.775,46.025,48.75,50.275,51.5,50.85
886,99.2,58.16666667,56.35,53.125,51.55,51.575,52.8,56.925,57.2,55.525,52.1,51.175,51.125,49,50.95,48.65,45.95,48.775,50.475,51.375,50.625
887,99.1,57.96666667,56.05,52.9,51.225,51.45,52.875,56.85,57.05,54.975,51.925,51.05,51.2,48.85,50.975,48.675,45.85,48.775,50.5,51.225,50.75
888,99.1,57.9,56.125,52.85,51.15,51.45,53.075,56.85,57.05,54.975,51.9,51.05,51.25,48.8,50.925,48.75,45.85,48.675,50.575,51.275,50.85
889,99.2,57.93333333,56.45,53,51.25,51.525,53.15,56.85,57.125,55.1,51.975,51.05,51.4,48.8,50.925,48.825,45.875,48.65,50.6,51.3,50.85
890,99.3,57.96666667,56.45,53.125,51.3,51.6,53.125,56.875,57.175,55.4,51.975,51.075,51.45,48.825,50.975,48.85,45.95,48.65,50.625,51.275,50.85
891,99.3,57.96666667,56.475,53.175,51.525,51.6,53.15,56.925,57.2,55.425,51.975,51.075,51.5,48.95,51,48.85,46,48.7,50.65,51.325,50.975
892,99.3,57.96666667,56.625,53.225,51.725,51.7,53.15,56.9,57.25,55.575,51.975,51.175,51.55,49.175,51.025,48.9,46.05,48.75,50.75,51.35,51
893,99.2,58,56.85,53.325,51.8,51.775,53.275,56.975,57.375,55.65,52.05,51.2,51.55,49.3,51.1,48.95,46.075,48.825,50.75,51.4,51
894,99.2,58.1,56.975,53.5,51.825,51.875,53.225,57.125,57.525,55.925,52.025,51.3,51.575,49.6,51.125,49.075,46.15,48.95,50.75,51.5,51.05
895,99.2,58.33333333,57.25,53.675,52.1,51.975,53.475,57.325,57.975,56.45,52.25,51.4,51.675,49.975,51.175,49.2,46.225,49.175,50.85,51.7,51.175
896,99.3,58.5,57.25,53.775,52.275,52.175,53.575,57.5,58.425,56.525,52.45,51.6,51.725,50.1,51.2,49.175,46.45,49.275,50.85,51.75,51.35
897,99.4,58.6,57.05,53.725,52.25,52.2,53.5,57.35,58.275,56.45,52.45,51.575,51.775,50.05,51.175,49.225,46.475,49.275,50.875,51.625,51.3
898,99.4,58.6,57.025,53.725,52.225,52.175,53.55,57.275,58.05,56.4,52.425,51.575,51.875,49.875,51.25,49.25,46.4,49.3,51,51.6,51.375
899,99.3,58.36666667,56.975,53.725,52.125,52.125,53.475,57.2,57.725,56.125,52.4,51.525,51.725,49.55,51.325,49.225,46.375,49.25,50.95,51.5,51.4
900,99.2,58.23333333,56.95,53.7,51.825,52.05,53.6,57.05,57.575,55.925,52.35,51.425,51.65,49.525,51.45,49.4,46.375,49.2,50.925,51.525,51.4
901,99.2,58.16666667,56.925,53.725,51.8,52.05,53.725,57.075,57.6,55.925,52.4,51.525,51.725,49.5,51.625,49.4,46.4,49.25,51.025,51.65,51.5
902,99.2,58.16666667,56.925,53.725,51.825,52.075,53.725,57.25,57.6,55.95,52.375,51.55,51.75,49.725,51.625,49.425,46.375,49.225,51.1,51.7,51.6
903,99.2,58.23333333,57.075,53.85,52.025,52.15,53.725,57.275,57.85,56.175,52.425,51.6,51.8,49.85,51.7,49.55,46.475,49.225,51.125,51.8,51.575
904,99.2,58.56666667,57.475,54.225,52.6,52.45,53.775,57.625,58.35,56.55,52.75,51.85,51.95,50.575,51.675,49.6,46.575,49.275,51.125,52.025,51.85
905,99.1,58.63333333,57.725,54.225,52.725,52.725,53.75,57.75,58.575,56.775,53.1,52.2,51.9,50.85,51.625,49.8,46.55,49.55,51.375,52.25,51.925
906,99,58.56666667,57.675,54.25,52.55,52.35,53.775,57.7,58.575,56.775,52.7,52.225,52,50.75,51.55,50.2,46.6,49.55,51.4,52.3,51.8
907,99.1,58.46666667,57.5,54.25,52.525,52.375,53.975,57.65,58.4,56.625,52.55,52.3,52.1,50.6,51.65,50.125,46.6,49.45,51.5,52.3,51.825
908,99,58.3,57.25,54.15,52.4,52.375,53.975,57.55,58.15,56.5,52.45,52.2,52.075,50.2,51.75,50.025,46.75,49.5,51.45,52.2,51.6
909,99,57.83333333,57.125,54.05,52.2,52.35,53.95,57.375,58.05,56.05,52.425,52.025,52,50.175,51.875,50.025,46.8,49.375,51.5,52.25,51.575
910,99,57.96666667,57.075,54.125,52.15,52.45,54.075,57.45,58.05,56,52.475,52.025,52,50.075,51.95,50.025,46.775,49.45,51.525,52.25,51.825
911,99.1,58.13333333,57.1,54.1,52.2,52.475,54.075,57.525,58.15,56.175,52.525,52.025,52.225,50.1,52,49.975,46.8,49.6,51.55,52.25,51.825
912,99.1,58.26666667,57.15,54.2,52.4,52.475,54.05,57.6,58.2,56.375,52.55,51.975,52.2,50.2,52.025,50,46.775,49.575,51.575,52.225,51.9
913,99.1,58.33333333,57.25,54.225,52.5,52.525,54,57.65,58.3,56.55,52.625,51.95,52.3,50.275,52.05,50,46.8,49.65,51.575,52.25,51.95
914,99.1,58.36666667,57.325,54.3,52.775,52.6,53.95,57.75,58.45,56.75,52.725,52,52.3,50.425,52,50,46.8,49.675,51.575,52.3,52
915,99.2,58.5,57.625,54.55,53.05,52.75,53.925,58.1,58.775,57.075,52.8,52.125,52.45,50.8,52.1,50.025,46.85,49.8,51.675,52.325,52.15
916,99.2,58.66666667,58.025,54.85,53.4,52.975,53.875,58.65,59.475,57.875,53.5,52.5,52.625,51.35,52.1,50.05,47.15,50.125,51.825,52.4,52.35
917,99.4,58.9,58.225,54.775,53.25,53.05,53.975,58.775,59.425,57.9,53.525,52.525,52.65,51.75,52,49.975,47.225,50.375,52.05,52.85,52.35
918,99.3,58.83333333,58.15,54.8,53.25,52.975,54.125,58.75,59.35,57.45,53.325,52.4,52.75,51.725,51.95,49.975,47.225,50.45,52.2,52.775,52.325
919,99.5,58.9,57.975,54.875,53.25,52.9,54.425,58.525,59.2,57.375,53.175,52.4,52.775,51.475,52.175,49.95,47.225,50.425,52.375,52.825,52.175
920,99.7,58.5,57.55,54.65,52.775,52.925,54.375,58.125,58.625,57.175,53.225,52.3,52.625,50.625,52.4,49.9,47.175,50.275,52.325,52.675,52.2
921,99.6,58.26666667,57.25,54.475,52.55,52.9,54.325,57.65,58.3,56.6,53.225,52.15,52.5,50.55,52.5,50.025,47.2,50.275,52.35,52.65,52.175
922,99.6,58.43333333,57.25,54.5,52.55,52.95,54.4,57.7,58.375,56.625,53.2,52.2,52.575,50.575,52.575,50.2,47.25,50.2,52.35,52.675,52.25
923,99.5,58.6,57.3,54.575,52.575,52.975,54.375,57.825,58.5,56.725,53.2,52.275,52.675,50.675,52.6,50.35,47.275,50.125,52.325,52.7,52.325
924,99.4,58.6,57.3,54.6,52.625,53,54.35,57.95,58.6,56.775,53.175,52.3,52.675,50.675,52.6,50.375,47.3,50.075,52.3,52.7,52.375
925,99.4,58.6,57.3,54.625,52.7,53.05,54.325,58.025,58.675,56.8,53.1,52.325,52.675,50.725,52.6,50.375,47.275,50.075,52.25,52.725,52.375
926,99.3,58.6,57.425,54.625,52.7,53.1,54.325,58.125,58.825,56.825,53.1,52.35,52.7,50.75,52.625,50.4,47.25,50.05,52.25,52.725,52.375
927,99.1,58.56666667,57.425,54.775,52.75,53.125,54.275,58.175,58.85,56.95,53.1,52.325,52.8,50.725,52.6,50.425,47.325,50.075,52.3,52.65,52.375
928,99.2,58.63333333,57.4,54.775,52.8,53.05,54.3,58.175,58.85,57.125,53.1,52.375,52.775,50.95,52.625,50.5,47.275,50.1,52.25,52.725,52.5
929,99.3,58.7,57.45,54.75,52.95,53.05,54.275,58.275,58.9,57.1,53.05,52.375,52.8,51.15,52.675,50.5,47.275,50.125,52.225,52.725,52.475
930,99.2,58.7,57.45,54.75,53,53.125,54.125,58.4,58.9,57.15,53.075,52.375,52.775,51.2,52.65,50.575,47.3,50.15,52.225,52.75,52.5
931,99.2,58.73333333,57.5,54.775,53.05,53.175,54.125,58.425,58.95,57.2,53.075,52.45,52.75,51.2,52.625,50.575,47.3,50.125,52.225,52.75,52.6
932,99.2,58.73333333,57.5,54.75,53,53.15,54.125,58.425,58.95,57.225,53.075,52.475,52.75,51.2,52.625,50.55,47.35,50.175,52.275,52.775,52.625
933,99.2,58.73333333,57.475,54.775,53.05,53.175,54.2,58.5,58.975,57.275,53.125,52.45,52.75,51.2,52.65,50.55,47.35,50.25,52.25,52.75,52.6
934,99.2,58.73333333,57.575,54.775,53.2,53.2,54.2,58.475,59.05,57.3,53.175,52.5,52.85,51.275,52.7,50.6,47.425,50.25,52.275,52.85,52.6
935,99.3,58.83333333,57.625,54.975,53.3,53.25,54.275,58.5,59.075,57.375,53.2,52.55,52.85,51.275,52.7,50.675,47.425,50.225,52.275,52.875,52.6
936,99.4,58.86666667,57.8,55,53.375,53.25,54.425,58.525,59.225,57.55,53.25,52.575,52.9,51.35,52.775,50.75,47.425,50.25,52.3,52.9,52.65
937,99.4,58.9,57.825,55.125,53.475,53.3,54.4,58.55,59.375,57.625,53.35,52.625,52.9,51.475,52.8,50.85,47.425,50.275,52.325,52.975,52.725
938,99,58.9,57.925,55.2,53.575,53.4,54.4,58.6,59.425,57.725,53.45,52.65,52.925,51.625,52.775,50.85,47.425,50.35,52.375,53.225,52.825
939,99,58.9,58.05,55.2,53.65,53.425,54.4,58.625,59.45,57.725,53.45,52.675,53.05,51.7,52.75,50.875,47.5,50.475,52.475,53.3,52.875
940,99,59.03333333,58.025,55.225,53.65,53.425,54.425,58.65,59.5,57.75,53.6,52.775,53.075,51.725,52.875,50.925,47.6,50.45,52.575,53.375,52.875
941,98.9,59,58.025,55.2,53.575,53.5,54.45,58.65,59.5,57.775,53.6,52.825,53.05,51.65,52.9,51,47.625,50.45,52.6,53.375,52.875
942,98.7,58.93333333,58,55.375,53.625,53.525,54.6,58.675,59.5,57.75,53.575,52.775,52.975,51.65,53.1,51.025,47.625,50.475,52.7,53.4,52.875
943,98.7,58.93333333,57.95,55.375,53.6,53.55,54.65,58.75,59.5,57.75,53.6,52.875,52.975,51.675,53.2,51.075,47.7,50.525,52.7,53.4,52.9
944,98.8,59,57.95,55.375,53.625,53.625,54.7,58.8,59.625,57.775,53.75,52.9,53.05,51.725,53.25,51.1,47.7,50.575,52.7,53.45,53.025
945,98.9,59.03333333,57.975,55.4,53.7,53.65,54.75,58.875,59.7,57.8,53.75,52.9,53.125,51.775,53.3,51.125,47.7,50.625,52.75,53.5,53.025
946,99.2,59.03333333,58,55.425,53.7,53.675,54.725,58.875,59.625,57.775,53.75,53.05,53.15,51.8,53.3,51.15,47.8,50.65,52.8,53.575,53.025
947,99.2,59.1,58.075,55.45,53.7,53.7,54.775,58.875,59.7,57.825,53.75,53.1,53.225,51.875,53.3,51.175,48.025,50.725,52.875,53.625,53.05
948,99.2,59.1,58.075,55.525,53.725,53.75,54.8,59.025,59.775,57.95,53.75,53.075,53.225,51.825,53.325,51.175,48.025,50.75,52.975,53.65,53.125
949,99.2,59.13333333,58.075,55.6,53.775,53.8,54.825,59.025,59.8,57.975,53.75,53.1,53.25,51.925,53.325,51.15,48.1,50.825,52.9,53.7,53.15
950,99.2,58.23333333,57.15,54.6,52.725,52.925,53.55,57.875,58.45,56.925,52.55,51.725,52.175,50.75,52.25,50.175,46.8,49.75,51.8,52.425,52.025
951,99.1,57.13333333,56,53.3,51.625,51.65,52.425,56.5,57.275,55.625,51.475,50.7,50.975,49.725,50.975,49.15,45.65,48.425,50.65,51,50.725
952,98.9,56.96666667,55.825,52.8,51.325,51.35,52.175,56.175,57.075,55.3,51.25,50.5,50.625,49.325,50.65,49,45.45,48.2,50.475,50.625,50.325
953,98.9,56.83333333,55.45,52.65,51.175,51.225,52.025,55.95,56.975,54.825,51.075,50.425,50.5,49.15,50.525,48.8,45.25,48.075,50.2,50.5,50.3
954,98.9,56.7,55.1,52.6,50.9,51,51.75,55.725,56.7,54.6,50.95,50.2,50.325,48.9,50.225,48.575,45.125,48,49.825,50.15,50
955,98.9,56.23333333,54.825,52.225,50.625,50.825,51.625,55.275,56.45,54.475,50.65,49.925,50.05,48.525,50.025,48.325,44.875,47.6,49.575,49.975,49.7
956,98.9,56.06666667,54.75,52,50.375,50.45,51.2,55,55.9,54.025,50.325,49.55,49.575,48.075,49.65,47.925,44.525,47.225,49.2,49.725,49.35
957,98.9,56,54.375,51.575,50.025,50.075,50.8,54.725,55.525,53.775,50.025,49.2,49.325,47.75,49.35,47.7,44.2,46.9,48.85,49.375,48.975
958,98.9,55.73333333,54.15,51.3,49.775,49.9,50.575,54.475,55.325,53.4,49.7,48.9,49.05,47.575,49.1,47.35,43.925,46.575,48.525,49.075,48.65
959,98.9,55.43333333,53.95,51.15,49.475,49.725,50.5,54.25,54.975,53.225,49.475,48.775,48.925,47.45,48.8,47.15,43.7,46.4,48.35,48.775,48.375
960,98.9,55.3,53.9,51.025,49.3,49.6,50.35,54.15,54.9,53.05,49.325,48.6,48.725,47.3,48.575,47,43.55,46.2,48.25,48.575,48.125
961,98.9,55.13333333,53.775,50.95,49.25,49.475,50.125,54.05,54.8,53,49.225,48.5,48.65,47.175,48.55,46.85,43.475,46,48.1,48.5,48.025
962,98.9,55.03333333,53.65,50.9,49.2,49.35,49.975,53.925,54.675,52.975,49.15,48.375,48.6,47.025,48.375,46.75,43.375,45.95,47.925,48.275,47.85
963,98.9,54.96666667,53.575,50.625,49.15,49.25,49.85,53.825,54.675,52.825,49,48.225,48.425,46.925,48.3,46.55,43.2,45.85,47.85,48.25,47.7
964,98.9,54.83333333,53.375,50.5,49.05,49.05,49.725,53.5,54.5,52.5,48.825,48.175,48.325,46.875,48.1,46.5,43,45.75,47.6,48.05,47.5
965,98.9,54.73333333,53.2,50.45,48.85,48.925,49.525,53.4,54.45,52.45,48.7,48.025,48.225,46.675,47.95,46.325,42.9,45.575,47.55,47.9,47.325
966,98.9,54.56666667,53.1,50.3,48.625,48.8,49.4,53.225,54.15,52.4,48.55,47.925,48.05,46.525,47.75,46.025,42.7,45.4,47.325,47.625,47.225
967,98.9,54.33333333,52.85,50.075,48.375,48.575,49.15,52.95,53.95,52.175,48.3,47.6,47.775,46.25,47.45,45.775,42.4,45.1,47.025,47.35,46.925
968,98.9,54.13333333,52.625,49.825,48.15,48.325,48.85,52.7,53.625,51.8,47.925,47.25,47.5,46.05,47.15,45.575,42.175,44.7,46.625,46.925,46.575
969,98.9,53.7,52.225,49.3,47.625,47.8,48.375,52.3,53.175,51.375,47.5,46.875,47.025,45.675,46.675,45.025,41.75,44.125,46.225,46.475,46.125
970,98.9,53.4,51.85,49.075,47.3,47.45,48,52,52.7,51.025,47.1,46.375,46.65,45.275,46.2,44.75,41.5,43.775,45.825,46.075,45.6
971,98.9,53.33333333,51.725,49.025,47.25,47.425,47.95,51.875,52.675,50.975,47.025,46.375,46.6,45.225,46.15,44.725,41.475,43.75,45.725,46.025,45.575
972,98.8,53.33333333,51.8,49.075,47.3,47.55,48,51.85,52.7,50.95,47.075,46.4,46.6,45.325,46.25,44.825,41.525,43.8,45.775,46.025,45.65
973,98.9,53.5,51.85,49.3,47.4,47.75,48.325,52.05,52.925,51.275,47.275,46.475,46.8,45.45,46.575,45.075,41.675,44.15,45.875,46.3,45.825
974,98.9,53.66666667,52.025,49.6,47.6,47.975,48.35,52.5,53.275,51.425,47.575,46.85,47.05,45.575,46.65,45.225,41.875,44.525,46.25,46.775,46.35
975,99,53.9,52.325,49.625,47.8,48.075,48.4,52.6,53.4,51.675,47.8,47.2,47.325,45.85,46.925,45.475,42.1,44.6,46.525,46.925,46.5
976,99,53.96666667,52.4,49.725,47.925,48.05,48.45,52.675,53.5,51.725,47.8,47.25,47.275,45.875,47.075,45.525,42.1,44.675,46.675,46.975,46.5
977,98.8,53.9,52.425,49.825,48,48.3,48.65,52.775,53.6,51.775,47.925,47.35,47.325,45.95,47.05,45.575,42.15,44.7,46.75,47.025,46.5
978,99.4,54.46666667,52.75,50.2,48.2,48.475,48.975,52.85,53.925,52.15,48.05,47.5,47.55,46.075,47.2,45.75,42.35,44.775,47.025,47.275,46.6
979,99.6,54.96666667,53.25,50.725,49,49.225,49.2,53.925,55.05,53.2,48.725,48,48,46.825,47.6,46.05,42.8,45.7,47.425,48.025,47.275
