wavelength,S8 Irrad 1,S8 Irrad 10,S8 Irrad 11,S8 Irrad 12,S8 Irrad 13,S8 Irrad 14,S8 Irrad 15,S8 Irrad 2,S8 Irrad 3,S8 Irrad 4,S8 Irrad 5,S8 Irrad 6,S8 Irrad 7,S8 Irrad 8,S8 Irrad 9,S8 Postheat,S8 Preheat,blank
698,0.36760000000000004,0.42874999999999996,0.41025,0.435,0.4445,0.43424999999999997,0.42625,0.36975,0.36124999999999996,0.36625,0.38475000000000004,0.4295,0.4226,0.4455,0.42975,0.2835,0.27375000000000005,0.007
699,0.368,0.42874999999999996,0.40925,0.43425,0.4445,0.43425,0.4255,0.36925,0.36124999999999996,0.36625,0.38450000000000006,0.429,0.4224,0.445,0.429,0.2835,0.27375000000000005,0.007
700,0.368,0.4285,0.40925,0.434,0.4445,0.43425,0.426,0.36975,0.36124999999999996,0.36650000000000005,0.38450000000000006,0.42925,0.422,0.44475,0.429,0.2835,0.27425,0.007
701,0.368,0.42824999999999996,0.40925,0.434,0.44375,0.43424999999999997,0.426,0.37075,0.36175,0.367,0.38475000000000004,0.42925,0.4226,0.444,0.4295,0.28575,0.2745,0.007
702,0.368,0.42824999999999996,0.4105,0.4335,0.4435,0.434,0.42575,0.37075,0.36149999999999993,0.36724999999999997,0.385,0.429,0.4226,0.443,0.4295,0.28624999999999995,0.27575000000000005,0.008
703,0.3686,0.428,0.40925,0.4335,0.44125000000000003,0.433,0.425,0.37024999999999997,0.361,0.367,0.385,0.428,0.422,0.4415,0.4295,0.2865,0.27575000000000005,0.008
704,0.3675999999999999,0.4275,0.40775000000000006,0.43175,0.4405,0.43175,0.42424999999999996,0.36975,0.3605,0.36675,0.38475000000000004,0.42724999999999996,0.4218,0.44,0.42725,0.28624999999999995,0.27575000000000005,0.008
705,0.3675999999999999,0.4255,0.4065,0.43125,0.43925,0.43,0.422,0.36875,0.36,0.36550000000000005,0.38325000000000004,0.4255,0.4202,0.43975,0.42624999999999996,0.28550000000000003,0.27525,0.008
706,0.3668,0.4245,0.40475000000000005,0.42924999999999996,0.43825000000000003,0.42825,0.421,0.368,0.359,0.365,0.38225000000000003,0.42375,0.4182,0.4375,0.4245,0.28474999999999995,0.2745,0.007
707,0.36619999999999997,0.4225,0.40425,0.42774999999999996,0.437,0.427,0.4205,0.36650000000000005,0.35825,0.3635,0.381,0.4225,0.4164,0.43675,0.4235,0.28375,0.2745,0.008
708,0.3652,0.42174999999999996,0.40275,0.42674999999999996,0.436,0.426,0.41875,0.36574999999999996,0.357,0.36224999999999996,0.38,0.421,0.41579999999999995,0.43574999999999997,0.42224999999999996,0.2835,0.2735,0.007
709,0.3644,0.4205,0.40125,0.42524999999999996,0.435,0.4255,0.41724999999999995,0.36524999999999996,0.35675,0.36124999999999996,0.37875,0.4205,0.4142,0.43525,0.421,0.283,0.27325,0.007
710,0.364,0.41875,0.40049999999999997,0.4245,0.434,0.42425,0.41625,0.36424999999999996,0.35624999999999996,0.36124999999999996,0.37825,0.419,0.4135999999999999,0.43274999999999997,0.4195,0.2825,0.273,0.007
711,0.36339999999999995,0.4175,0.3995000000000001,0.42375,0.433,0.4225,0.415,0.36375,0.35550000000000004,0.36025,0.377,0.418,0.41240000000000004,0.432,0.4185,0.2825,0.2725,0.007
712,0.363,0.41674999999999995,0.3995000000000001,0.4225,0.4325,0.422,0.41374999999999995,0.36324999999999996,0.3545,0.35924999999999996,0.37675000000000003,0.41675,0.4114,0.43025,0.4175,0.28175,0.27225,0.007
713,0.36219999999999997,0.415,0.3985,0.42124999999999996,0.43124999999999997,0.421,0.41275,0.36275,0.35375,0.35824999999999996,0.376,0.41600000000000004,0.4102,0.429,0.4165,0.2815,0.27225,0.007
714,0.3616,0.41400000000000003,0.39675000000000005,0.42,0.4305,0.419,0.41200000000000003,0.36175,0.3525,0.35750000000000004,0.375,0.41425,0.4086,0.428,0.415,0.2815,0.27125,0.007
715,0.36079999999999995,0.4125,0.396,0.4185,0.4285,0.41824999999999996,0.41074999999999995,0.36074999999999996,0.35175,0.35724999999999996,0.374,0.41325,0.4076000000000001,0.4275,0.4135,0.2805,0.27125,0.007
716,0.3604,0.41225,0.3945,0.418,0.4275,0.41725,0.4105,0.3605,0.351,0.357,0.373,0.41175000000000006,0.40659999999999996,0.426,0.41225,0.28025,0.271,0.007
717,0.35979999999999995,0.41174999999999995,0.394,0.41674999999999995,0.4265,0.4165,0.41000000000000003,0.3605,0.351,0.3565,0.37275,0.41075,0.4056,0.4255,0.41175,0.28025,0.271,0.007
718,0.3596,0.41100000000000003,0.3935,0.4165,0.426,0.41624999999999995,0.40925,0.36024999999999996,0.35074999999999995,0.35625,0.37224999999999997,0.41075,0.40440000000000004,0.4245,0.4115,0.2805,0.27075000000000005,0.007
719,0.3594,0.41000000000000003,0.39275000000000004,0.41574999999999995,0.4255,0.4155,0.4085,0.36,0.3495,0.35575,0.37150000000000005,0.41,0.4042,0.42375,0.411,0.28025,0.27075000000000005,0.007
720,0.359,0.40925,0.392,0.4145,0.42474999999999996,0.41424999999999995,0.40775,0.35924999999999996,0.349,0.355,0.37150000000000005,0.40874999999999995,0.4032,0.4225,0.41000000000000003,0.28025,0.27075000000000005,0.007
721,0.3578,0.40774999999999995,0.39050000000000007,0.41375,0.423,0.41325,0.40625,0.35850000000000004,0.348,0.3545,0.37075,0.40725,0.4024,0.421,0.40825,0.28,0.27075000000000005,0.007
722,0.35619999999999996,0.40674999999999994,0.38925,0.4125,0.42224999999999996,0.4125,0.40525,0.358,0.3475,0.353,0.36924999999999997,0.40599999999999997,0.4008,0.42,0.40774999999999995,0.27925,0.2705,0.007
723,0.356,0.40525,0.38850000000000007,0.4115,0.42175,0.41174999999999995,0.40475,0.357,0.34650000000000003,0.3525,0.36875,0.405,0.39960000000000007,0.41875,0.4065,0.2785,0.27025,0.006
724,0.3552,0.40349999999999997,0.388,0.41025,0.4205,0.41100000000000003,0.4035000000000001,0.3554999999999999,0.34575,0.35225,0.36750000000000005,0.40325,0.3982,0.4175,0.40525,0.278,0.27,0.006
725,0.35419999999999996,0.40225,0.38675,0.40925,0.41924999999999996,0.40925,0.40174999999999994,0.3554999999999999,0.34500000000000003,0.351,0.36625,0.40225,0.39740000000000003,0.41574999999999995,0.404,0.278,0.26975000000000005,0.006
726,0.3536,0.40149999999999997,0.385,0.4085,0.418,0.409,0.401,0.35475,0.34375,0.3495,0.36575,0.40149999999999997,0.39559999999999995,0.41425,0.40175000000000005,0.27675000000000005,0.269,0.006
727,0.35259999999999997,0.39974999999999994,0.38425,0.40775,0.41674999999999995,0.40750000000000003,0.39925000000000005,0.35375,0.34375,0.349,0.36424999999999996,0.4005000000000001,0.394,0.41325,0.40075,0.276,0.2685,0.006
728,0.3518,0.39875000000000005,0.38325000000000004,0.40625,0.416,0.4065,0.39775000000000005,0.35274999999999995,0.34275,0.348,0.36375,0.39925,0.3918,0.4125,0.39974999999999994,0.2755,0.2685,0.006
729,0.3508,0.3975000000000001,0.382,0.40575,0.41525,0.40475000000000005,0.39725,0.35175,0.34199999999999997,0.3475,0.363,0.39825,0.39,0.41200000000000003,0.39875000000000005,0.2735,0.26875000000000004,0.004
730,0.3498,0.3965,0.381,0.404,0.4145,0.40375000000000005,0.39675000000000005,0.35,0.34225,0.347,0.36224999999999996,0.39625,0.3878,0.41075,0.3975000000000001,0.2725,0.26875000000000004,0.004
731,0.349,0.395,0.37975000000000003,0.403,0.414,0.40275000000000005,0.3955000000000001,0.34924999999999995,0.34175,0.34575,0.361,0.39425,0.386,0.40875,0.397,0.27225,0.269,0.004
732,0.34859999999999997,0.39325,0.37849999999999995,0.40149999999999997,0.41324999999999995,0.40175,0.394,0.34725,0.33999999999999997,0.34475,0.3595,0.39349999999999996,0.3848,0.4085,0.3955000000000001,0.272,0.2685,0.004
733,0.348,0.3915,0.376,0.4005,0.411,0.4,0.39225,0.34625,0.33975,0.34375,0.35850000000000004,0.39175000000000004,0.38380000000000003,0.40675000000000006,0.3935,0.27175000000000005,0.2685,0.004
734,0.348,0.39,0.37575,0.39875,0.41025,0.39925,0.39125,0.34575,0.339,0.34349999999999997,0.357,0.39025,0.38280000000000003,0.40525,0.392,0.27125,0.26775000000000004,0.004
735,0.3468,0.389,0.37525000000000003,0.397,0.40925,0.398,0.38975000000000004,0.34525,0.3385,0.34199999999999997,0.356,0.38875000000000004,0.3822,0.40325,0.391,0.27125,0.26775000000000004,0.004
736,0.3462,0.38825,0.37375,0.3955,0.4075,0.39625,0.38825,0.34500000000000003,0.3375,0.34125000000000005,0.35475,0.38825000000000004,0.38100000000000006,0.40225,0.38975,0.27125,0.26725,0.004
737,0.3462,0.38649999999999995,0.372,0.394,0.40549999999999997,0.3945000000000001,0.38750000000000007,0.34375,0.33725000000000005,0.34025000000000005,0.35424999999999995,0.38625,0.37960000000000005,0.40075,0.38849999999999996,0.27125,0.267,0.004
738,0.3452,0.38525,0.3705,0.39075000000000004,0.40375000000000005,0.3925,0.38575000000000004,0.34325,0.336,0.34,0.35350000000000004,0.38450000000000006,0.378,0.39775000000000005,0.38525,0.27125,0.266,0.004
739,0.3448,0.38425,0.36924999999999997,0.3905,0.401,0.39075000000000004,0.385,0.3425,0.33375,0.33825,0.3514999999999999,0.38275,0.37699999999999995,0.39675000000000005,0.3825,0.27075000000000005,0.2635,0.005
740,0.3446,0.383,0.36875,0.389,0.40025,0.38925000000000004,0.38350000000000006,0.342,0.33275000000000005,0.3375,0.351,0.38125000000000003,0.37679999999999997,0.39525000000000005,0.38225000000000003,0.27075000000000005,0.26275000000000004,0.005
741,0.3444,0.3815,0.36675,0.38775000000000004,0.399,0.387,0.3825,0.34175,0.33225000000000005,0.336,0.34975,0.38049999999999995,0.3762,0.39449999999999996,0.38125,0.27125,0.26175000000000004,0.006
742,0.34419999999999995,0.3805,0.36624999999999996,0.38675000000000004,0.39825,0.38675,0.38175,0.3415,0.3315,0.33575,0.349,0.3795,0.3758,0.39349999999999996,0.379,0.27075000000000005,0.2615,0.006
743,0.34419999999999995,0.37825,0.365,0.38550000000000006,0.397,0.386,0.38,0.34025,0.3315,0.3355,0.347,0.37875000000000003,0.37459999999999993,0.39175000000000004,0.378,0.271,0.26075000000000004,0.006
744,0.34340000000000004,0.3765,0.36375,0.38425,0.39549999999999996,0.38425,0.378,0.3395,0.33025,0.3345,0.34625,0.377,0.37360000000000004,0.38925,0.377,0.27025,0.25975000000000004,0.006
745,0.3424,0.3755,0.36349999999999993,0.38275000000000003,0.39425,0.38275000000000003,0.37675,0.3385,0.32975000000000004,0.33275,0.34525,0.375,0.3726,0.388,0.37575000000000003,0.27,0.259,0.006
746,0.3418,0.3745,0.36275,0.38125,0.393,0.382,0.376,0.337,0.329,0.33175000000000004,0.3445,0.37324999999999997,0.37,0.3875,0.3745,0.27,0.25875000000000004,0.006
747,0.341,0.37324999999999997,0.36125,0.3805,0.39125,0.38075000000000003,0.37475,0.33625000000000005,0.328,0.331,0.3435,0.37175,0.36899999999999994,0.386,0.3735,0.26975000000000005,0.2585,0.006
748,0.34040000000000004,0.3715,0.36,0.37925,0.39,0.37925,0.37350000000000005,0.33525,0.32675,0.3305,0.342,0.37149999999999994,0.36760000000000004,0.38425,0.37249999999999994,0.2695,0.25825,0.006
749,0.33999999999999997,0.3705,0.35924999999999996,0.37825,0.389,0.37875000000000003,0.37250000000000005,0.33425000000000005,0.3265,0.3295,0.34125,0.36950000000000005,0.367,0.3825,0.371,0.26925,0.25775000000000003,0.006
750,0.33920000000000006,0.369,0.35775,0.377,0.38825000000000004,0.377,0.371,0.334,0.3245,0.328,0.34,0.368,0.36560000000000004,0.38149999999999995,0.37,0.26875000000000004,0.25775000000000003,0.006
751,0.33920000000000006,0.36775,0.357,0.37475,0.3875,0.37675,0.36950000000000005,0.3335,0.3245,0.32725,0.3395,0.367,0.36339999999999995,0.38075000000000003,0.36924999999999997,0.2685,0.25725,0.006
752,0.3386,0.36775,0.35674999999999996,0.37424999999999997,0.38649999999999995,0.37625000000000003,0.36950000000000005,0.33275000000000005,0.32375,0.32675000000000004,0.33875,0.36575,0.3628,0.38025,0.36649999999999994,0.26825,0.25675000000000003,0.006
753,0.33740000000000003,0.36675,0.356,0.374,0.3855,0.37450000000000006,0.3685,0.33225000000000005,0.32325,0.32625,0.33775000000000005,0.36475,0.362,0.379,0.36475,0.26725,0.25625,0.006
754,0.33720000000000006,0.36525,0.355,0.3735,0.38575000000000004,0.3735,0.3675,0.332,0.32275,0.32625,0.337,0.3635,0.36139999999999994,0.37875000000000003,0.3645,0.267,0.256,0.006
755,0.33660000000000007,0.36474999999999996,0.3535,0.3725,0.38450000000000006,0.373,0.3675,0.3315,0.3225,0.32625000000000004,0.33675000000000005,0.36224999999999996,0.3606,0.37625,0.364,0.26775000000000004,0.2555,0.006
756,0.33660000000000007,0.364,0.3535,0.37125,0.383,0.37149999999999994,0.3665,0.3305,0.32225000000000004,0.3255,0.336,0.3615,0.35960000000000003,0.37450000000000006,0.36224999999999996,0.26725,0.25525,0.006
757,0.3356,0.363,0.35250000000000004,0.371,0.38249999999999995,0.3705,0.3665,0.33,0.32125,0.325,0.3355,0.36124999999999996,0.3578,0.37350000000000005,0.3605,0.26725,0.2545,0.006
758,0.33540000000000003,0.36075,0.351,0.36975,0.381,0.37075,0.3655,0.3295,0.31925,0.3235,0.335,0.36024999999999996,0.35699999999999993,0.37324999999999997,0.36024999999999996,0.267,0.25475000000000003,0.006
759,0.3350000000000001,0.359,0.34950000000000003,0.36774999999999997,0.38,0.37,0.36524999999999996,0.329,0.319,0.32275000000000004,0.33325,0.359,0.3566,0.37224999999999997,0.36024999999999996,0.26725,0.25425,0.007
760,0.33399999999999996,0.35775,0.34924999999999995,0.36675,0.3795,0.36724999999999997,0.36450000000000005,0.32825,0.31875000000000003,0.32275000000000004,0.33175,0.357,0.35639999999999994,0.371,0.36,0.26625,0.2545,0.007
761,0.33399999999999996,0.35649999999999993,0.347,0.36549999999999994,0.37750000000000006,0.36625,0.36224999999999996,0.328,0.31825,0.32075,0.33,0.35624999999999996,0.3538,0.36875,0.3595,0.26625,0.25425,0.006
762,0.33340000000000003,0.35624999999999996,0.347,0.36575,0.37650000000000006,0.363,0.36075,0.32725000000000004,0.31775,0.32,0.32975000000000004,0.354,0.3534,0.36724999999999997,0.3575,0.26625,0.2545,0.006
763,0.3322,0.3545,0.3454999999999999,0.36424999999999996,0.374,0.36175,0.35950000000000004,0.32425000000000004,0.3175,0.3195,0.32775000000000004,0.3524999999999999,0.35019999999999996,0.36624999999999996,0.35424999999999995,0.2635,0.253,0.007
764,0.33060000000000006,0.35224999999999995,0.34225000000000005,0.361,0.37324999999999997,0.36050000000000004,0.35750000000000004,0.32275,0.31525,0.316,0.32625000000000004,0.3495,0.34659999999999996,0.364,0.35024999999999995,0.262,0.2505,0.007
765,0.33020000000000005,0.351,0.342,0.36049999999999993,0.37324999999999997,0.36025,0.35674999999999996,0.32225000000000004,0.3145,0.31575000000000003,0.326,0.348,0.3462,0.36349999999999993,0.34950000000000003,0.262,0.2505,0.007
766,0.33020000000000005,0.35075,0.342,0.36024999999999996,0.37275,0.36025,0.3565,0.322,0.3135,0.31575000000000003,0.32575,0.348,0.34600000000000003,0.36275,0.34950000000000003,0.26275000000000004,0.25075000000000003,0.007
767,0.33,0.35050000000000003,0.34175,0.35924999999999996,0.37224999999999997,0.36025,0.355,0.322,0.31325000000000003,0.31575000000000003,0.32575,0.3475,0.3458,0.362,0.34950000000000003,0.2635,0.251,0.007
768,0.3296,0.35050000000000003,0.34099999999999997,0.35924999999999996,0.37224999999999997,0.35875,0.35475,0.322,0.313,0.31525000000000003,0.32575,0.34725,0.34600000000000003,0.36024999999999996,0.3495,0.264,0.251,0.007
769,0.3296,0.34925,0.34025,0.35824999999999996,0.37075,0.35650000000000004,0.35324999999999995,0.322,0.312,0.315,0.325,0.34675,0.3462,0.359,0.349,0.26375000000000004,0.25075000000000003,0.007
770,0.32900000000000007,0.3495,0.34025,0.35775,0.37,0.35625,0.352,0.32175000000000004,0.31175,0.3145,0.32475000000000004,0.34675,0.3458,0.3585,0.3485,0.2635,0.2505,0.007
771,0.328,0.3475,0.33925000000000005,0.35724999999999996,0.369,0.35575,0.35075,0.32075000000000004,0.31125,0.31425,0.32375000000000004,0.346,0.3454,0.35824999999999996,0.3485,0.264,0.251,0.007
772,0.3278,0.34624999999999995,0.3385,0.35675,0.36775,0.35575,0.3504999999999999,0.32075000000000004,0.311,0.31425,0.32275000000000004,0.345,0.3436,0.357,0.347,0.26375000000000004,0.25025,0.007
773,0.3276,0.346,0.33725,0.3554999999999999,0.367,0.35575,0.3504999999999999,0.31975,0.31125,0.31375000000000003,0.3225,0.34375,0.3418,0.3555,0.345,0.2635,0.25,0.007
774,0.3266,0.3455,0.3365,0.3535,0.36575,0.3554999999999999,0.35024999999999995,0.31975,0.311,0.3125,0.3215,0.34225,0.3412,0.35375,0.34450000000000003,0.26375000000000004,0.25025,0.008
775,0.32680000000000003,0.3415,0.336,0.35224999999999995,0.36524999999999996,0.355,0.34975,0.319,0.30974999999999997,0.31175,0.32075,0.34175,0.34019999999999995,0.35224999999999995,0.343,0.26375000000000004,0.25025,0.008
776,0.32680000000000003,0.34125,0.335,0.35175,0.365,0.3535,0.348,0.318,0.309,0.31175,0.32025,0.34099999999999997,0.33880000000000005,0.35224999999999995,0.34275,0.2635,0.2495,0.008
777,0.326,0.34075,0.33425000000000005,0.35175,0.36274999999999996,0.351,0.3475,0.31575,0.307,0.31175,0.31925000000000003,0.33875,0.3382,0.35075,0.34225,0.26325,0.24725,0.008
778,0.3244,0.34,0.334,0.35150000000000003,0.36250000000000004,0.35024999999999995,0.347,0.31575,0.3065,0.31025,0.319,0.33625,0.33780000000000004,0.35024999999999995,0.34,0.26325,0.247,0.009
779,0.3238,0.33775,0.33375000000000005,0.35,0.362,0.34975,0.346,0.315,0.305,0.31,0.316,0.335,0.3362,0.35,0.33825,0.263,0.247,0.009
780,0.32320000000000004,0.33625,0.33275,0.3475,0.36150000000000004,0.349,0.345,0.31425000000000003,0.3045,0.309,0.315,0.33475000000000005,0.3356,0.34875,0.3375,0.2615,0.24675,0.009
781,0.32220000000000004,0.3355,0.332,0.34675,0.36124999999999996,0.34774999999999995,0.34450000000000003,0.3135,0.30424999999999996,0.309,0.31525000000000003,0.33425000000000005,0.3336,0.348,0.33575,0.2615,0.2465,0.009
782,0.32220000000000004,0.3355,0.33075,0.34575,0.361,0.34774999999999995,0.34299999999999997,0.3135,0.30425,0.3085,0.3145,0.33325,0.33280000000000004,0.34724999999999995,0.33525,0.26075000000000004,0.2465,0.009
783,0.3218,0.33425,0.33025,0.345,0.36049999999999993,0.34675,0.34249999999999997,0.3125,0.30474999999999997,0.307,0.314,0.33225000000000005,0.33180000000000004,0.34674999999999995,0.33425,0.26075000000000004,0.2465,0.008
784,0.32120000000000004,0.33175000000000004,0.32925000000000004,0.344,0.36,0.34625,0.34175000000000005,0.31275000000000003,0.304,0.3065,0.31375,0.331,0.3298,0.3455,0.333,0.2605,0.24675,0.008
785,0.32120000000000004,0.33125,0.32775,0.344,0.359,0.3455,0.33925,0.3125,0.3035,0.306,0.31375,0.32875,0.3286,0.343,0.3305,0.2605,0.24625,0.008
786,0.32080000000000003,0.33075,0.32725,0.34175000000000005,0.35750000000000004,0.34374999999999994,0.338,0.31175,0.30224999999999996,0.30574999999999997,0.3115,0.32775,0.328,0.34299999999999997,0.3295,0.25975000000000004,0.245,0.008
787,0.31860000000000005,0.33,0.3245,0.34175000000000005,0.35424999999999995,0.34325,0.338,0.31,0.3,0.304,0.31025,0.32525,0.32780000000000004,0.3415,0.32875000000000004,0.25925,0.2445,0.008
788,0.31779999999999997,0.3285,0.322,0.3395,0.35275,0.3395,0.33675,0.30924999999999997,0.29874999999999996,0.30274999999999996,0.30975,0.325,0.32620000000000005,0.34,0.32775000000000004,0.25925,0.2435,0.009
789,0.3168,0.32675000000000004,0.32125000000000004,0.3375,0.3514999999999999,0.3375,0.33575,0.30775,0.298,0.30124999999999996,0.3085,0.32325,0.3238,0.336,0.32575000000000004,0.2585,0.242,0.009
790,0.316,0.32575000000000004,0.3195,0.33475,0.35075,0.33675,0.3355,0.30624999999999997,0.2965,0.3005,0.307,0.322,0.3234,0.3345,0.32475000000000004,0.2585,0.24025,0.008
791,0.31379999999999997,0.3245,0.31875,0.33375,0.34924999999999995,0.3355,0.33425,0.30574999999999997,0.29574999999999996,0.29974999999999996,0.306,0.31975,0.32180000000000003,0.3325,0.32375000000000004,0.25825,0.24,0.008
792,0.3134,0.3245,0.31875,0.333,0.34724999999999995,0.3345,0.334,0.3055,0.29475,0.299,0.305,0.3195,0.3204,0.33175000000000004,0.32275,0.25825,0.239,0.008
793,0.31320000000000003,0.324,0.318,0.3325,0.34650000000000003,0.33425000000000005,0.33325000000000005,0.30475,0.29424999999999996,0.2985,0.3045,0.319,0.3202,0.33,0.32225,0.25825,0.23875,0.008
794,0.31179999999999997,0.32325,0.318,0.33175000000000004,0.346,0.33375000000000005,0.33325000000000005,0.3045,0.29325,0.2985,0.30424999999999996,0.31875000000000003,0.3198,0.3295,0.3215,0.2585,0.238,0.008
795,0.3116,0.32225,0.3175,0.33125000000000004,0.34550000000000003,0.333,0.33275000000000005,0.30425,0.29325,0.298,0.304,0.31875000000000003,0.3196,0.3295,0.3205,0.2585,0.238,0.008
796,0.3116,0.3215,0.31675000000000003,0.331,0.34575,0.33275,0.33225,0.30425,0.29275,0.29775,0.304,0.318,0.3182,0.32925,0.32025,0.2585,0.23825,0.008
797,0.311,0.321,0.31675000000000003,0.3305,0.34575,0.33225000000000005,0.3315,0.30374999999999996,0.2925,0.2965,0.30375,0.31625000000000003,0.31779999999999997,0.32875000000000004,0.31925000000000003,0.2585,0.23825,0.008
798,0.311,0.32025,0.3155,0.33,0.34525,0.33075,0.3305,0.303,0.29224999999999995,0.2965,0.30324999999999996,0.31575000000000003,0.31720000000000004,0.32875000000000004,0.31775000000000003,0.2585,0.2385,0.008
799,0.3104,0.318,0.3145,0.33,0.34474999999999995,0.33025,0.33025000000000004,0.302,0.292,0.296,0.302,0.314,0.31520000000000004,0.32775,0.3165,0.2585,0.23825,0.007
800,0.3096,0.317,0.31275000000000003,0.329,0.34424999999999994,0.32925,0.3285,0.301,0.2915,0.2945,0.30074999999999996,0.3125,0.31379999999999997,0.3265,0.315,0.258,0.238,0.007
801,0.3088,0.31575000000000003,0.3115,0.328,0.34275,0.32775,0.3265,0.29925,0.29074999999999995,0.29325,0.29975,0.31074999999999997,0.31179999999999997,0.32575000000000004,0.3135,0.25675000000000003,0.23775,0.007
802,0.30779999999999996,0.31425000000000003,0.31024999999999997,0.3255,0.34075,0.32675000000000004,0.3245,0.29774999999999996,0.28975,0.292,0.29824999999999996,0.3095,0.3104,0.324,0.31224999999999997,0.25575000000000003,0.23725,0.006
803,0.3068,0.31225,0.30925,0.32475,0.33925,0.325,0.3225,0.2965,0.28824999999999995,0.2905,0.29674999999999996,0.308,0.309,0.32275000000000004,0.31,0.2545,0.23625,0.006
804,0.306,0.3105,0.307,0.3235,0.33825000000000005,0.323,0.32125000000000004,0.295,0.28775,0.289,0.295,0.3065,0.307,0.3215,0.30824999999999997,0.254,0.235,0.006
805,0.305,0.3095,0.306,0.32175000000000004,0.337,0.32225000000000004,0.32075000000000004,0.2945,0.28674999999999995,0.2875,0.2935,0.30525,0.3062,0.32075000000000004,0.30774999999999997,0.25325,0.23424999999999999,0.006
806,0.3044,0.30824999999999997,0.30524999999999997,0.321,0.33575,0.3215,0.319,0.29324999999999996,0.28575,0.2865,0.293,0.30374999999999996,0.305,0.31925000000000003,0.30575,0.2525,0.23375,0.006
807,0.3032,0.30675,0.3035,0.31925,0.33475000000000005,0.31975000000000003,0.3175,0.29225,0.28475,0.286,0.2925,0.30225,0.3036,0.31775,0.30474999999999997,0.2515,0.23275,0.006
808,0.30300000000000005,0.305,0.30324999999999996,0.3185,0.33375000000000005,0.319,0.31675,0.2915,0.28374999999999995,0.285,0.291,0.3015,0.303,0.317,0.303,0.251,0.2325,0.006
809,0.302,0.30475,0.3025,0.317,0.33325000000000005,0.31775000000000003,0.316,0.29,0.28325,0.2845,0.29025,0.3005,0.30219999999999997,0.316,0.3025,0.251,0.23225,0.006
810,0.3016,0.3045,0.302,0.317,0.33275,0.31725000000000003,0.3155,0.28974999999999995,0.28325,0.28425,0.29,0.299,0.30219999999999997,0.3155,0.30175,0.25,0.23175,0.006
811,0.3008,0.3035,0.30075,0.31675,0.33125,0.317,0.3145,0.28925,0.283,0.28425,0.28924999999999995,0.298,0.3014,0.3145,0.30125,0.24975,0.23175,0.006
812,0.3006,0.302,0.3005,0.316,0.3305,0.317,0.31375,0.288,0.28275,0.284,0.288,0.29725,0.3006,0.31375000000000003,0.3,0.25,0.231,0.007
813,0.3006,0.3005,0.2995,0.31525000000000003,0.3305,0.3155,0.313,0.28774999999999995,0.28125,0.284,0.288,0.297,0.2998,0.3135,0.29925,0.24975,0.23,0.007
814,0.3006,0.30074999999999996,0.29924999999999996,0.31475,0.33,0.3155,0.31225,0.28825,0.28075000000000006,0.283,0.2875,0.29624999999999996,0.2992,0.31325000000000003,0.298,0.24925,0.229,0.006
815,0.30019999999999997,0.30024999999999996,0.2985,0.3145,0.3295,0.31425,0.31125,0.28775,0.2805,0.282,0.28724999999999995,0.29575,0.29839999999999994,0.3125,0.29624999999999996,0.249,0.229,0.007
816,0.2998,0.29925,0.29775,0.31375000000000003,0.32825000000000004,0.31425,0.31025,0.2875,0.28025,0.282,0.28675,0.29525,0.29779999999999995,0.3105,0.29575,0.24875,0.2285,0.006
817,0.2992,0.299,0.297,0.31375000000000003,0.3275,0.31425,0.31025,0.28625,0.2795,0.28049999999999997,0.28625,0.294,0.2976,0.30974999999999997,0.29525,0.2485,0.228,0.006
818,0.2988,0.29824999999999996,0.2965,0.3135,0.3275,0.31325000000000003,0.3095,0.2855,0.27875000000000005,0.28,0.28325,0.2935,0.2956,0.30825,0.29425,0.248,0.2275,0.006
819,0.29679999999999995,0.29724999999999996,0.296,0.31175,0.326,0.3105,0.30874999999999997,0.2845,0.27725,0.2795,0.283,0.29174999999999995,0.2952,0.308,0.2935,0.248,0.227,0.007
820,0.295,0.29424999999999996,0.296,0.309,0.325,0.30674999999999997,0.3085,0.28300000000000003,0.27675000000000005,0.27925,0.28125,0.29075,0.2944,0.30675,0.29325,0.24725,0.22625,0.007
821,0.2914,0.2915,0.29174999999999995,0.30774999999999997,0.3235,0.3055,0.3055,0.28175000000000006,0.275,0.27625,0.2795,0.289,0.29119999999999996,0.3045,0.29,0.24575,0.22425,0.007
822,0.288,0.28724999999999995,0.28674999999999995,0.30324999999999996,0.31875000000000003,0.30125,0.30124999999999996,0.27675000000000005,0.27,0.26975000000000005,0.27425,0.2835,0.285,0.30125,0.28425,0.23975,0.21925,0.006
823,0.28400000000000003,0.281,0.28174999999999994,0.301,0.3145,0.296,0.2955,0.2725,0.2675,0.2635,0.27025,0.27575000000000005,0.2796,0.2995,0.27925,0.235,0.2155,0.005
824,0.2852,0.28125,0.28174999999999994,0.3005,0.31575,0.29675,0.2955,0.27225,0.26825,0.264,0.274,0.27575000000000005,0.2806,0.29924999999999996,0.28,0.236,0.21775,0.005
825,0.28579999999999994,0.28675,0.28275,0.30074999999999996,0.31925000000000003,0.299,0.29875,0.273,0.2695,0.26675000000000004,0.2765,0.27675000000000005,0.2822,0.302,0.2825,0.24125,0.22025,0.005
826,0.28759999999999997,0.288,0.287,0.30175,0.31925000000000003,0.29974999999999996,0.30074999999999996,0.27375000000000005,0.2695,0.269,0.27625,0.27975,0.2844,0.29925,0.284,0.24375,0.22125,0.008
