wavelength,blank,S9 Preheat,S9 Postheat,S9 Postheat Day 1,S9 Irrad 1,S9 Irrad 2,S9 Irrad 3,S9 Irrad 4,S9 Irrad 5,S9 Irrad 6,S9 Irrad 6 Redo,S9 Irrad 7,S9 Irrad 8,S9 Irrad 9,S9 Irrad 10,S9 Irrad 11,S9 Irrad 12,S9 Irrad 13,S9 Irrad 14,S9 Irrad 15
1048,0.236,0.20075,0.2312,0.242,0.26925,0.25775,0.2812,0.2845,0.2815,0.2855,0.28875,0.2885,0.2895,0.27525,0.28475,0.26725,0.293,0.299,0.3205,0.297
1049,0.235,0.2015,0.2312,0.242333333,0.26925,0.2575,0.282,0.28425,0.282,0.287,0.28975,0.28975,0.29,0.27625,0.28525,0.26825,0.293,0.30025,0.31975,0.297
1050,0.235,0.2015,0.2322,0.243,0.26975,0.25825,0.282,0.28375,0.282,0.2875,0.29075,0.29025,0.2895,0.277,0.285,0.269,0.2935,0.3005,0.3195,0.29825
1051,0.235,0.2015,0.2326,0.243,0.27,0.259,0.2828,0.28375,0.282,0.2875,0.2915,0.2905,0.28975,0.27725,0.28475,0.26975,0.29375,0.3005,0.31875,0.29825
1052,0.235,0.202,0.2326,0.243666667,0.26975,0.25875,0.2826,0.2855,0.283,0.28775,0.292,0.29,0.28975,0.27725,0.286,0.2705,0.294,0.3005,0.3195,0.2985
1053,0.235,0.20225,0.2326,0.243666667,0.27,0.25925,0.2828,0.28675,0.283,0.28775,0.293,0.29025,0.2895,0.27875,0.2865,0.27075,0.29575,0.30175,0.31925,0.29925
1054,0.236,0.20225,0.2332,0.244666667,0.27025,0.25975,0.2824,0.28625,0.283,0.28825,0.294,0.29125,0.29025,0.28025,0.2865,0.27075,0.2955,0.30225,0.319,0.30025
1055,0.238,0.20475,0.2326,0.247666667,0.27075,0.261,0.2818,0.28625,0.283,0.28825,0.2945,0.291,0.291,0.28225,0.2875,0.27075,0.29625,0.30325,0.32025,0.3005
1056,0.24,0.20475,0.2328,0.25,0.27275,0.26125,0.2824,0.28725,0.2865,0.29175,0.29675,0.29525,0.29425,0.2825,0.2925,0.27325,0.29925,0.30525,0.32175,0.30125
1057,0.241,0.20525,0.235,0.252,0.27675,0.26325,0.2854,0.28925,0.28925,0.29375,0.29825,0.29975,0.29675,0.28575,0.29325,0.2755,0.301,0.31,0.32475,0.30575
1058,0.245,0.20925,0.241,0.254,0.28175,0.269,0.2908,0.29525,0.2965,0.30075,0.304,0.30475,0.30475,0.2925,0.299,0.28225,0.31125,0.31925,0.3305,0.3135
1059,0.255,0.21425,0.2458,0.260666667,0.29025,0.27775,0.3014,0.30475,0.3075,0.31,0.316,0.31375,0.31275,0.30075,0.313,0.2935,0.31975,0.32825,0.34025,0.32525
1060,0.261,0.21725,0.253,0.264333333,0.2955,0.28725,0.31,0.31575,0.3205,0.31825,0.3265,0.323,0.326,0.31375,0.32375,0.307,0.328,0.34,0.3505,0.33675
1061,0.264,0.21875,0.2572,0.265666667,0.29975,0.29125,0.3142,0.32225,0.3235,0.32475,0.3325,0.33225,0.3305,0.31725,0.33175,0.31425,0.33625,0.34525,0.35575,0.34025
1062,0.265,0.22175,0.2582,0.268666667,0.30225,0.293,0.3158,0.3235,0.32425,0.32725,0.333,0.33325,0.33325,0.31925,0.33375,0.31575,0.33675,0.34625,0.358,0.341
1063,0.266,0.22225,0.2578,0.270333333,0.304,0.29375,0.3174,0.32375,0.32525,0.32775,0.33375,0.33375,0.334,0.32025,0.333,0.316,0.3395,0.34775,0.35975,0.3405
1064,0.266,0.2225,0.2578,0.271,0.30375,0.2945,0.3182,0.3255,0.32675,0.32775,0.334,0.33375,0.33425,0.32125,0.3325,0.315,0.33875,0.3475,0.35975,0.3405
1065,0.262,0.22225,0.257,0.270333333,0.30475,0.2945,0.3182,0.32425,0.326,0.328,0.33425,0.3335,0.33425,0.3205,0.332,0.31475,0.33925,0.348,0.36,0.34225
1066,0.262,0.2235,0.2566,0.27,0.306,0.2945,0.3184,0.323,0.32625,0.3275,0.335,0.335,0.33375,0.31975,0.332,0.3145,0.338,0.3485,0.36225,0.3415
1067,0.263,0.2225,0.2562,0.271333333,0.30625,0.295,0.3186,0.32375,0.327,0.32825,0.335,0.33525,0.335,0.3195,0.335,0.31525,0.3385,0.349,0.36275,0.342
1068,0.266,0.22375,0.2568,0.273,0.308,0.2965,0.3194,0.32525,0.327,0.328,0.3365,0.3355,0.33575,0.32025,0.33425,0.31825,0.3395,0.35125,0.36625,0.3425
1069,0.266,0.2275,0.2586,0.274,0.31,0.2975,0.322,0.32675,0.3295,0.331,0.3405,0.338,0.33875,0.322,0.336,0.32025,0.342,0.354,0.36825,0.3465
1070,0.269,0.22825,0.2616,0.276,0.3135,0.3045,0.3242,0.33275,0.33,0.33825,0.34375,0.341,0.342,0.33,0.34175,0.32625,0.34675,0.35675,0.37125,0.3515
1071,0.27,0.22825,0.2644,0.276666667,0.3155,0.307,0.3268,0.33375,0.33275,0.33975,0.34625,0.344,0.34275,0.3305,0.34525,0.3265,0.3495,0.359,0.37375,0.35325
1072,0.269,0.22825,0.2652,0.276666667,0.316,0.30675,0.327,0.3335,0.33575,0.3415,0.3465,0.345,0.3435,0.33275,0.347,0.3295,0.35025,0.35875,0.37375,0.354
1073,0.27,0.22975,0.2652,0.276333333,0.31675,0.30675,0.3278,0.33525,0.33775,0.34125,0.3475,0.34525,0.3425,0.33325,0.345,0.3295,0.352,0.35875,0.37325,0.35425
1074,0.27,0.22975,0.2638,0.277666667,0.3165,0.308,0.329,0.33625,0.33825,0.34325,0.348,0.34625,0.34475,0.3335,0.3465,0.329,0.3545,0.3595,0.37425,0.3555
1075,0.272,0.23025,0.264,0.278333333,0.317,0.31075,0.3302,0.337,0.34025,0.3435,0.35175,0.34725,0.34625,0.333,0.34825,0.33025,0.35525,0.36175,0.37625,0.357
1076,0.269,0.23075,0.266,0.282333333,0.31875,0.31225,0.332,0.3425,0.34475,0.34575,0.3525,0.3485,0.34975,0.33425,0.35125,0.33325,0.357,0.363,0.37975,0.3625
1077,0.272,0.231,0.2684,0.283666667,0.321,0.3195,0.3334,0.3485,0.34925,0.3485,0.353,0.35125,0.35325,0.33675,0.35275,0.335,0.3595,0.3665,0.38125,0.365
1078,0.273,0.2315,0.2702,0.285,0.32325,0.3185,0.3344,0.349,0.3495,0.349,0.3545,0.35375,0.35625,0.3405,0.35325,0.335,0.36125,0.36875,0.38225,0.36525
1079,0.273,0.231,0.2702,0.284666667,0.32325,0.3175,0.3348,0.3495,0.34875,0.349,0.356,0.35325,0.35525,0.34025,0.354,0.335,0.36125,0.36925,0.3845,0.36475
1080,0.273,0.23175,0.268,0.284666667,0.32175,0.318,0.3348,0.344,0.3485,0.34875,0.3555,0.35325,0.35625,0.341,0.354,0.336,0.363,0.36875,0.386,0.364
1081,0.272,0.232,0.2682,0.284333333,0.3205,0.31975,0.3336,0.34325,0.3485,0.34875,0.3555,0.35525,0.354,0.341,0.3545,0.336,0.36175,0.3685,0.385,0.36375
1082,0.272,0.2295,0.2684,0.284333333,0.3225,0.3175,0.3352,0.34125,0.34825,0.349,0.35475,0.3555,0.3555,0.3425,0.3565,0.335,0.362,0.3685,0.3845,0.366
1083,0.274,0.22875,0.2684,0.284666667,0.3225,0.31875,0.3364,0.3435,0.3485,0.3525,0.35625,0.356,0.356,0.344,0.359,0.3375,0.362,0.368,0.38625,0.36625
1084,0.274,0.229,0.2682,0.284666667,0.324,0.32275,0.3392,0.34525,0.34925,0.35275,0.359,0.35725,0.357,0.34675,0.36125,0.3385,0.363,0.369,0.38875,0.36625
1085,0.273,0.2295,0.2672,0.285,0.326,0.32225,0.3388,0.345,0.349,0.3535,0.35975,0.35825,0.35925,0.34825,0.36125,0.3395,0.363,0.3695,0.38825,0.36575
1086,0.271,0.22925,0.2664,0.284666667,0.326,0.3215,0.336,0.34475,0.34675,0.3505,0.35875,0.35775,0.3575,0.3445,0.361,0.33825,0.36275,0.3695,0.388,0.363
1087,0.272,0.23025,0.266,0.285,0.32125,0.3205,0.3348,0.343,0.3465,0.34925,0.35825,0.357,0.355,0.34325,0.36075,0.33775,0.36225,0.3695,0.38775,0.36175
1088,0.272,0.2315,0.2678,0.285,0.32325,0.32025,0.3362,0.344,0.34775,0.3505,0.36,0.35725,0.35725,0.343,0.36075,0.339,0.363,0.3715,0.3875,0.361
1089,0.274,0.234,0.27,0.289666667,0.3295,0.32125,0.3402,0.3505,0.3505,0.353,0.36275,0.3585,0.361,0.34525,0.36125,0.3435,0.36925,0.37625,0.39,0.371
1090,0.277,0.234,0.271,0.290666667,0.332,0.32925,0.3496,0.3525,0.355,0.359,0.3635,0.362,0.3725,0.35075,0.367,0.34925,0.374,0.38075,0.39475,0.37425
1091,0.278,0.23475,0.2736,0.291333333,0.33725,0.33725,0.3546,0.35625,0.36225,0.36375,0.3715,0.37025,0.37625,0.3535,0.3685,0.3545,0.37925,0.38375,0.4005,0.3815
1092,0.279,0.23525,0.274,0.291,0.339,0.338,0.3574,0.35975,0.36325,0.365,0.372,0.37325,0.3765,0.3545,0.3685,0.356,0.38025,0.387,0.403,0.38125
1093,0.278,0.235,0.273,0.291333333,0.33975,0.338,0.3574,0.358,0.362,0.365,0.37075,0.37325,0.37525,0.35475,0.36825,0.3545,0.37825,0.38675,0.4025,0.3805
1094,0.278,0.23425,0.2728,0.29,0.33575,0.336,0.3556,0.35225,0.362,0.36475,0.371,0.36875,0.371,0.35275,0.366,0.354,0.3775,0.38325,0.3985,0.3805
1095,0.28,0.23575,0.2724,0.288666667,0.33525,0.33425,0.3542,0.353,0.36225,0.36575,0.36825,0.36975,0.372,0.353,0.3655,0.353,0.376,0.38425,0.39775,0.3795
1096,0.284,0.23525,0.2724,0.291666667,0.33775,0.33425,0.353,0.3565,0.3625,0.366,0.37,0.36975,0.373,0.35325,0.3675,0.35725,0.375,0.38,0.4015,0.379
1097,0.285,0.2335,0.2732,0.294,0.339,0.33425,0.3536,0.35875,0.3625,0.36675,0.37175,0.37,0.37375,0.35325,0.371,0.36025,0.37725,0.38025,0.40275,0.37875
1098,0.291,0.23375,0.2756,0.296333333,0.34375,0.33475,0.36,0.365,0.36725,0.36825,0.37725,0.37275,0.37525,0.3585,0.37175,0.36325,0.3815,0.3855,0.409,0.37875
1099,0.287,0.23375,0.2798,0.303,0.34625,0.336,0.3632,0.3705,0.374,0.36975,0.38225,0.377,0.37825,0.362,0.37925,0.3645,0.386,0.392,0.414,0.38175
1100,0.242,0.18675,0.1802,0.244333333,0.17725,0.23175,0.1712,0.2725,0.19,0.29425,0.22475,0.18,0.19775,0.1825,0.21275,0.21125,0.2335,0.2505,0.281,0.268
