wavelength,blank,S8 Preheat,S8 Postheat,S8 Irrad 1,S8 Irrad 2,S8 Irrad 3,S8 Irrad 4,S8 Irrad 5,S8 Irrad 6,S8 Irrad 7,S8 Irrad 8,S8 Irrad 9,S8 Irrad 10,S8 Irrad 11,S8 Irrad 12,S8 Irrad 13,S8 Irrad 14,S8 Irrad 15,S8 PostIrrad Day 1,S8 PostIrrad Day 2,S8 PostIrrad Day 3,S8 PostIrrad Day 4,S8 PostIrrad Day 5
1040,98.6,59.675,62.88,50.34,51.45,52.55,52.175,51.4,51.85,50.72,49.725,50.875,50.375,48.875,47.7,45.275,46.6,46.975,49.5,52.4,51.71666667,51.032,50.375
1041,98.7,59.4,62.82,50.32,51.125,52.375,52.05,51.15,51.45,50.58,49.6,50.7,50,48.725,47.55,45.225,46.25,46.65,49.6,52.17142857,51.49583333,50.776,50.15
1042,98.6,59.3,62.66,50.34,50.85,51.975,51.8,51.05,51.2,50.48,49.425,50.275,49.775,48.65,47.325,45.225,46.1,46.425,48.8,51.91428571,51.33333333,50.584,49.925
1043,98.6,59.25,62.48,50.26,50.825,51.8,51.675,50.975,51.2,50.34,49.425,50.075,49.75,48.575,47.325,45.2,45.975,46.325,48.8,51.57142857,51.1875,50.368,49.725
1044,98.6,59.25,62.42,50.08,50.8,51.8,51.7,50.825,51.125,50.16,49.325,49.95,49.475,48.55,47.175,44.975,45.925,46.1,48.8,51.35714286,51.0125,50.168,49.475
1045,98.6,59.15,62.4,49.98,50.75,51.75,51.675,50.625,51.075,50.04,49.275,49.925,49.35,48.325,47.125,44.875,45.9,46.025,48.8,51.27142857,50.89166667,50.068,49.3
1046,98.7,58.925,62.42,49.94,50.575,51.75,51.575,50.6,50.85,49.82,49.175,49.725,49.2,48.25,47.025,44.6,45.85,45.775,48.7,51.15714286,50.75416667,49.968,49.2
1047,98.6,58.875,62.38,49.9,50.55,51.7,51.55,50.575,50.75,49.74,49.075,49.6,49.15,48.2,46.875,44.275,45.625,45.7,48.6,51.12857143,50.70416667,49.892,49.175
1048,98.6,58.825,62.28,49.92,50.55,51.675,51.325,50.5,50.675,49.62,49.025,49.65,48.925,47.975,46.75,44.225,45.525,45.625,48.6,51.07142857,50.65416667,49.844,49.175
1049,98.6,58.85,62.3,49.9,50.4,51.45,51.325,50.5,50.625,49.58,48.9,49.45,48.7,47.95,46.725,44.175,45.45,45.575,48.6,51.02857143,50.53333333,49.792,49.0875
1050,98.6,58.825,62.2,49.86,50.4,51.375,51.3,50.475,50.675,49.46,49.075,49.4,48.775,47.95,46.6,44.1,45.4,45.6,48.6,50.92857143,50.52916667,49.76,49.0875
1051,98.6,58.725,62.2,49.88,50.425,51.4,51.2,50.45,50.75,49.5,48.925,49.35,48.775,47.975,46.575,44.025,45.2,45.5,48.6,50.87142857,50.46666667,49.672,49.05
1052,98.6,58.75,62.1,49.8,50.525,51.425,51.3,50.575,50.725,49.52,48.9,49.35,48.8,48.05,46.6,44.025,45.2,45.425,48.6,50.88571429,50.45833333,49.668,49
1053,98.7,58.675,62.14,49.74,50.425,51.525,51.25,50.55,50.725,49.56,48.9,49.225,48.825,48.025,46.6,44.1,45.175,45.45,48.6,50.81428571,50.44166667,49.64,48.9625
1054,98.9,58.55,62.18,49.7,50.35,51.45,51.275,50.45,50.7,49.54,48.875,49.2,48.8,47.95,46.575,44.025,45.175,45.475,48.6,50.7,50.24166667,49.52,48.625
1055,98.9,58.525,62.04,49.68,50.3,51.375,51.2,50.5,50.7,49.5,48.85,49.225,48.775,47.825,46.5,43.9,45.05,45.4,48.6,50.68571429,50.16666667,49.424,48.55
1056,99.3,58.375,62.16,49.64,50.225,51.25,51.125,50.45,50.4,49.46,48.6,49.075,48.775,47.5,46.475,43.775,44.775,45.25,48.4,50.54285714,49.99583333,49.292,48.5125
1057,99.3,58.125,62.02,49.34,49.925,50.85,51.175,50.425,49.9,49.06,48.375,48.675,48.6,47,45.8,43.325,44.425,44.6,48.4,50.12857143,49.77083333,48.996,48.2875
1058,99.2,57.925,61.52,48.8,49.175,50.525,50.225,49.775,49.475,48.68,47.5,48.225,47.5,46.5,45.35,42.975,43.75,43.575,47.9,49.6,49.19166667,48.396,47.675
1059,98.9,57.1,60.92,48.26,48.3,50.15,49.275,48.975,48.7,47.86,46.525,47.55,46.325,45.725,44.05,42.1,42.375,42.475,46.3,48.81428571,48.32083333,47.608,47.0375
1060,99,56,60.8,47.46,48,48.925,48.7,48.35,48,47.06,45.7,46.525,45.45,44.8,42.95,40.65,41.45,41.9,46,47.88571429,47.55416667,46.656,46.075
1061,98.9,55.55,60.48,47.14,47.675,48.6,48.475,47.575,47.65,46.6,45.3,45.9,45.3,44.325,42.475,40.425,41.15,41.4,45.4,47.51428571,47.02916667,46.216,45.4875
1062,98.6,55.325,60.16,46.94,47.45,48.5,48.325,47.4,47.225,46.18,44.975,45.7,45.025,44.075,42.325,40.225,40.825,41.3,45,47.35714286,46.75416667,46.084,45.2875
1063,98.4,55.275,59.96,46.86,47.35,48.475,48.05,47.525,47.125,46.14,45.075,45.55,44.9,43.75,42.075,40.025,40.75,41.3,44.8,47.31428571,46.70833333,46.04,45.175
1064,98.6,55.3,60.12,46.74,47.325,48.175,48.075,47.425,47.2,46.2,45.075,45.6,44.875,43.725,42.075,40.1,40.75,41.3,44.8,47.27142857,46.7375,46.04,45.2
1065,98.6,55.45,60.24,46.78,47.175,48.125,48.05,47.45,47.275,46.18,45.05,45.625,44.85,43.825,42.075,40.1,40.725,41.125,44.8,47.2,46.75416667,46.044,45.1875
1066,98.8,55.45,60.22,46.82,47.15,48.025,48.025,47.35,47.2,46.14,45,45.475,44.875,43.65,42.05,40.1,40.55,41.05,44.8,47.21428571,46.73333333,46.016,45.1125
1067,98.1,55.4,59.86,46.76,46.925,48.15,47.725,47.325,47.05,45.96,44.925,45.35,44.825,43.625,42,40.125,40.375,40.75,44.8,47.1,46.65833333,45.944,45.0375
1068,98.1,55.3,59.8,46.66,46.675,48.2,47.65,47.1,46.95,45.84,44.9,45.275,44.575,43.475,41.9,40.025,40.1,40.7,44.6,46.87142857,46.51666667,45.784,44.975
1069,98.1,54.675,59.7,46.5,46.325,47.875,47.425,46.625,46.55,45.62,44.675,45.075,44.15,43.125,41.7,39.8,39.8,40.275,44,46.6,46.22083333,45.476,44.825
1070,98.4,54.6,59.84,46.24,46.425,47.775,47.3,46.525,46.175,45.34,44.275,44.45,43.825,42.85,41.3,39.45,39.45,39.975,43.4,46.57142857,46.10416667,45.4,44.75
1071,98.5,54.625,59.7,45.92,46.35,47.625,47.15,46.375,46.125,45.2,44.1,44.375,43.675,42.55,41.2,39.25,39.3,39.75,43.9,46.47142857,45.99583333,45.168,44.45
1072,98.3,54.575,59.62,45.88,46.375,47.525,47.2,46.475,46.2,45.02,44.05,44.2,43.6,42.3,41.15,39.175,39.275,39.6,43.8,46.25714286,45.91666667,45.06,44.2375
1073,98.3,54.525,59.6,45.78,46.45,47.4,47.2,46.25,46.125,44.78,44.1,44.15,43.525,42.225,40.9,38.95,39.25,39.675,43.8,46.14285714,45.86666667,45.044,44.3125
1074,97.6,54.45,59.1,45.54,46.275,47.35,47.1,46.15,45.95,44.84,44.075,44.075,43.525,42,40.7,38.825,39,39.625,43.8,46.07142857,45.7125,45.036,44.2625
1075,97.7,54.375,59.06,45.4,45.975,46.95,46.475,45.8,45.6,44.46,44.05,44,43.25,41.725,40.625,38.675,38.9,39.325,43.7,45.95714286,45.58333333,44.888,44.075
1076,98.3,54.25,59,45.24,45.6,46.625,46.425,45.5,45.325,44.4,43.9,43.95,43,41.7,40.275,38.45,38.725,38.95,43.5,45.75714286,45.2875,44.432,43.8125
1077,98.4,54.25,58.92,45,45.55,46.425,46.3,45.275,45.175,44.28,43.825,43.4,42.95,41.45,39.85,38.175,38.45,38.65,43.5,45.4,44.99166667,44.244,43.625
1078,98.4,54.1,58.98,44.9,45.4,46.4,46.325,45.35,45.025,44.16,43.7,43.3,42.95,41.475,39.95,38,38.45,38.65,43.4,45.42857143,44.975,44.14,43.5375
1079,98.2,54.125,58.78,44.86,45.325,46.3,46.3,45.3,45.025,44.14,43.65,43.3,42.8,41.45,39.975,37.875,38.3,38.775,43.3,45.42857143,44.91666667,44.108,43.45
1080,98.2,54.05,58.84,45.08,45.275,46.2,46.275,45.325,45.1,44.06,43.875,43.3,42.875,41.55,40.125,37.95,38.325,38.825,43.2,45.38571429,44.93333333,44.076,43.4875
1081,98.2,54.175,58.74,45.14,45.4,46.125,46.275,45.15,45.05,44.04,43.55,43.25,43.025,41.45,40.125,37.8,38.475,38.9,43.2,45.44285714,44.90416667,44.032,43.3875
1082,98.2,54.125,58.66,45.1,45.375,46.2,46.225,45.15,44.925,43.88,43.6,43.15,42.675,41.475,40.25,37.825,38.425,38.775,43.2,45.18571429,44.925,43.98,43.425
1083,98,54.175,58.56,44.96,45.3,46.3,46.2,44.9,44.75,43.64,43.55,43.05,42.45,41.35,40.1,37.6,38.275,38.5,42.7,45.05714286,44.85,43.908,43.325
1084,97.9,54.075,58.46,44.86,45.05,46.15,46.025,44.825,44.475,43.54,43.325,43.05,42.25,41.425,39.9,37.5,38.25,38.3,42.6,45.05714286,44.7125,43.804,43.2125
1085,98,54.025,58.5,44.88,44.975,46.275,45.975,44.875,44.4,43.52,43.075,43.15,42.175,41.375,39.725,37.525,38.25,38.325,42.9,44.9,44.59166667,43.696,43.0625
1086,98,54.05,58.62,45.14,45.15,46.4,46.05,45,44.75,43.68,43.275,43.15,42.425,41.625,39.95,37.65,38.35,38.425,42.9,44.94285714,44.69583333,43.82,43.1125
1087,98.3,54.175,58.98,45.34,45.55,46.4,46.075,45.25,44.825,43.76,43.425,43.225,42.45,41.6,39.95,37.65,38.425,38.625,43,45.17142857,44.8,43.932,43.2125
1088,98.5,54.175,58.94,44.96,45.175,46.45,45.9,45.2,44.85,43.76,43.325,43.15,42.325,41.5,39.975,37.475,38.35,38.5,42.9,45.2,44.89583333,43.972,43.2625
1089,98.5,54.15,58.9,44.78,45.1,46.25,45.9,44.975,44.325,43.2,43.1,42.5,41.55,41.425,39.75,37.3,37.825,38.125,42.4,45.07142857,44.69166667,43.748,42.85
1090,98.5,53.825,58.74,44.44,44.925,45.725,45.65,44.525,43.85,42.8,42.525,41.85,41.225,40.8,39.125,37.225,37,37.5,42.4,44.55714286,44.0875,43.236,42.3125
1091,98.5,53.125,58.42,44.16,44.475,45.35,45.075,44.4,43.05,42.4,41.825,41.025,40.85,39.875,38.375,36.45,36.775,37.35,42.2,44.15714286,43.72083333,43.016,42.075
1092,98.3,52.975,58.42,43.9,44.225,45.175,44.75,44.1,43,42.22,41.525,40.95,40.625,39.925,38,36.5,36.775,37.1,42.2,43.98571429,43.44583333,42.84,41.7125
1093,98.3,52.9,58.38,43.88,44.15,45.025,44.775,44.025,42.95,42.26,41.375,41.025,40.9,39.8,38.35,36.15,36.9,37.15,42.1,43.81428571,43.4875,42.916,41.7
1094,98.3,52.8,58.36,44.14,44.2,45.05,44.925,43.9,43.15,42.22,41.55,41.35,40.95,39.925,38.425,36.175,36.925,37.275,42,43.82857143,43.5375,42.936,41.75
1095,98.4,52.8,58.58,44.24,44.225,45.1,44.95,43.95,43.225,42.4,41.525,41.475,40.975,39.975,38.35,36.075,36.95,37.45,42,43.75714286,43.63333333,42.928,41.775
1096,98.4,52.75,58.66,44.16,44.35,45.425,44.55,43.9,42.975,42.44,41.95,41.5,41.075,40,38.4,36.375,36.725,37.475,41.3,43.55714286,43.4,42.724,41.425
1097,98.6,52.975,58.48,44.06,44.225,45.3,43.925,43.775,42.625,41.98,42.025,41.55,40.925,39.7,38.3,35.95,36.825,37.125,41.1,43.64285714,43.32083333,42.572,41.4125
1098,98.7,52.825,58.34,43.8,43.85,45,43.8,43.775,42.225,41.66,41.9,40.85,40.9,39.3,38.075,35.65,36.3,36.75,41,43.57142857,43.17916667,42.416,41.275
1099,98.8,52.375,57.98,43.62,43.925,43.65,43.35,43.3,42.025,41.58,41.95,40.675,40.65,39.025,37.95,35.65,35.475,36.55,40.8,43.37142857,43.0125,42.204,41.2375
1100,95.5,77.125,72.06,59.9,60.625,63.825,54.5,58.85,69.475,63,67.925,63.425,59.475,64.675,61.225,59.025,54.425,52.225,74.6,53.18571429,55.15,57.008,58.3875
